CAR_DOS,NCC_DOS,NCA_DOS,NCP_DOS,NAC_DOS,NAA_DOS,NAP_DOS,EPA_DOS,ESTADO DOS,PROMEDIO_TRES,NOTA_CFJC,VECES_CFJC,CREDITOS_CFJC,NOTA_POO,VECES_POO,CREDITOS_POO,NOTA_FIS_DOS,VECES_FIS_DOS,CREDITOS_FIS_DOS,NOTA_MULTI,VECES_MULTI,CREDITOS_MULTI,NOTA_ECUA,VECES_ECUA,CREDITOS_ECUA,NOTA_FOTO,VECES_FOTO,CREDITOS_FOTO,NOTA_SUELOS,VECES_SUELOS,CREDITOS_SUELOS
1,17,17,0,6,6,0,1,1,35.83333333,36,2,1,35,1,3,33,1,3,35,1,3,33,1,3,36,1,2,43,1,3
2,17,17,0,6,6,0,1,1,39.55555556,37,3,1,45,1,3,39,2,3,30,3,3,39,1,3,45,1,2,42,1,3
0,17,8,9,4,3,3,2,3,20.66666667,32,1,1,0,0,3,0,0,3,0,0,3,0,0,3,10,1,2,24,1,3
3,17,12,5,6,4,2,2,3,27.66666667,15,2,1,0,0,3,0,0,3,0,0,3,0,0,3,34,1,2,0,0,3
0,17,17,0,6,6,0,1,1,38.61111111,30,1,1,48,1,3,40,1,3,33,1,3,34,1,3,43,1,2,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,38.61111111,36,1,1,38,1,3,37,1,3,31,1,3,41,1,3,43,1,2,44,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
3,17,0,17,3,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,37.5,42,1,1,42,1,3,32,1,3,35,1,3,31,1,3,42,1,2,43,1,3
1,17,17,0,6,6,0,1,1,36.16666667,37,1,1,37,1,3,30,1,3,39,1,3,30,1,3,34,2,2,46,1,3
0,17,17,0,6,6,0,1,1,36.61111111,38,2,1,40,1,3,31,1,3,31,1,3,35,1,3,42,1,2,42,1,3
1,17,17,0,6,6,0,1,1,36.05555556,38,1,1,45,1,3,31,1,3,34,2,3,37,1,3,34,1,2,34,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,39.83333333,34,1,1,47,1,3,37,1,3,35,3,3,41,1,3,40,1,2,41,1,3
0,17,17,0,6,6,0,1,1,47.11111111,38,1,1,50,1,3,46,1,3,50,1,3,46,1,3,45,1,2,48,1,3
0,17,17,0,6,6,0,1,1,35.55555556,42,1,1,32,1,3,33,1,3,31,1,3,38,1,3,44,1,2,36,1,3
1,17,3,14,3,1,5,2,3,39,39,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
4,17,17,0,6,6,0,2,3,37.44444444,34,1,1,40,1,3,36,1,3,32,1,3,40,1,3,47,1,2,34,1,3
1,17,2,15,3,1,5,2,3,13,13,2,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,5,12,2,2,4,2,3,2,2,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,11,6,6,4,2,2,3,38,42,2,1,0,0,3,0,0,3,0,0,3,0,0,3,42,1,2,34,1,3
0,17,17,0,6,6,0,1,1,37.5,38,1,1,41,1,3,33,1,3,37,1,3,35,1,3,44,1,2,37,1,3
0,17,17,0,6,6,0,1,1,43.94444444,45,1,1,40,1,3,45,1,3,50,1,3,42,1,3,43,1,2,43,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,1,1,37.66666667,38,1,1,42,1,3,35,1,3,34,2,3,36,1,3,41,1,2,39,1,3
2,17,17,0,6,6,0,1,1,34.55555556,36,1,1,35,1,3,32,1,3,31,3,3,35,1,3,35,1,2,39,1,3
3,17,17,0,6,6,0,2,3,37.05555556,40,1,1,40,1,3,38,1,3,34,3,3,32,1,3,42,2,2,37,2,3
0,17,17,0,6,6,0,1,1,36.33333333,31,1,1,48,1,3,33,1,3,31,1,3,30,1,3,40,1,2,39,1,3
2,17,17,0,6,6,0,1,1,35.72222222,37,1,1,42,1,3,32,1,3,38,1,3,35,1,3,30,1,2,35,1,3
1,17,17,0,6,6,0,1,1,37.16666667,37,1,1,45,1,3,36,1,3,34,2,3,34,2,3,43,1,2,33,1,3
0,17,0,17,4,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,0,17,2,0,6,2,3,0,0,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,43.72222222,37,1,1,50,1,3,44,1,3,41,1,3,41,1,3,45,1,2,44,1,3
1,17,17,0,6,6,0,2,3,36.33333333,30,1,1,47,1,3,32,1,3,30,2,3,32,1,3,42,2,2,39,2,3
1,17,5,12,4,2,4,2,3,20.33333333,40,1,1,0,0,3,0,0,3,0,0,3,0,0,3,11,1,2,20,1,3
0,17,17,0,6,6,0,1,1,32.05555556,34,1,1,30,1,3,30,1,3,30,1,3,31,1,3,42,1,2,32,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,8,9,3,3,3,2,3,34,34,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,2,15,1,1,5,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,5,12,4,2,4,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,41.16666667,39,1,1,48,1,3,31,1,3,49,1,3,40,1,3,39,1,2,40,1,3
0,17,0,17,2,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,37.22222222,33,1,1,41,1,3,38,1,3,31,1,3,39,1,3,41,1,2,36,1,3
1,17,17,0,6,6,0,2,3,36.11111111,38,1,1,50,2,3,32,1,3,34,1,3,32,1,3,30,1,2,36,1,3
1,17,9,8,6,3,3,2,3,26.33333333,32,1,1,13,1,3,0,0,3,0,0,3,0,0,3,35,2,2,32,2,3
2,17,17,0,6,6,0,1,1,36.38888889,34,1,1,36,1,3,30,1,3,38,2,3,38,1,3,45,1,2,35,1,3
3,17,17,0,6,6,0,2,3,36.77777778,37,1,1,47,1,3,30,1,3,36,1,3,32,1,3,38,2,2,38,1,3
0,17,5,12,4,2,4,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,2,3,33.44444444,30,1,1,33,1,3,30,1,3,33,1,3,32,1,3,40,1,2,36,2,3
0,17,17,0,6,6,0,1,1,39.72222222,33,1,1,46,1,3,44,1,3,30,1,3,39,2,3,41,1,2,41,1,3
2,17,17,0,6,6,0,1,1,38.61111111,38,1,1,45,1,3,35,2,3,33,2,3,37,1,3,42,1,2,41,1,3
2,17,17,0,6,6,0,2,3,37.22222222,30,1,1,48,1,3,34,1,3,30,2,3,38,2,3,41,1,2,36,1,3
0,17,17,0,6,6,0,1,1,38.66666667,39,1,1,49,1,3,33,1,3,38,1,3,30,1,3,42,1,2,41,1,3
0,17,5,12,2,2,4,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,35.72222222,31,1,1,34,1,3,35,2,3,30,1,3,33,1,3,48,1,2,40,1,3
1,17,17,0,6,6,0,1,1,35.5,36,2,1,47,1,3,30,1,3,33,1,3,35,1,3,39,1,2,30,1,3
3,17,17,0,6,6,0,2,3,37.61111111,33,2,1,45,1,3,33,1,3,32,1,3,37,2,3,46,1,2,37,1,3
2,17,17,0,6,6,0,1,1,33.83333333,34,1,1,40,1,3,30,1,3,30,2,3,36,2,3,31,2,2,35,2,3
2,17,17,0,6,6,0,2,3,37.72222222,37,1,1,43,1,3,32,1,3,30,1,3,37,1,3,48,1,2,40,1,3
0,0,0,0,0,0,0,0,2,18,18,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,2,3,28.06666667,35,1,1,37,1,3,4,1,3,0,1,3,24,1,3,40,2,2,37,1,3
1,17,17,0,6,6,0,1,1,39.83333333,31,1,1,45,1,3,30,1,3,48,1,3,39,1,3,40,1,2,40,1,3
0,17,17,0,6,6,0,1,1,40.5,33,1,1,42,1,3,36,1,3,39,1,3,43,1,3,42,1,2,44,1,3
1,0,0,0,0,0,0,0,2,10,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,10,2,3
3,17,17,0,6,6,0,2,3,35.77777778,35,1,1,42,1,3,34,1,3,31,1,3,39,1,3,36,1,2,33,1,3
3,17,17,0,6,6,0,1,1,37.77777778,41,2,1,40,1,3,32,1,3,34,1,3,40,1,3,45,1,2,37,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,36.77777778,30,1,1,33,1,3,36,1,3,37,2,3,39,1,3,43,1,2,37,1,3
4,17,17,0,6,6,0,1,1,35.83333333,33,1,1,45,1,3,31,1,3,31,1,3,33,1,3,36,1,2,40,1,3
0,17,5,12,3,2,4,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,8,9,4,3,3,2,3,29,29,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,0,17,2,0,6,2,3,3,3,3,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,5,12,3,2,4,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,37.77777778,33,1,1,34,1,3,31,1,3,37,1,3,44,1,3,40,1,2,43,1,3
0,17,17,0,6,6,0,1,1,36.61111111,34,1,1,33,1,3,38,1,3,32,2,3,39,1,3,41,1,2,39,1,3
3,17,17,0,6,6,0,2,3,34.66666667,35,1,1,30,2,3,31,1,3,35,2,3,30,1,3,44,1,2,41,1,3
1,17,17,0,6,6,0,1,1,41.83333333,31,1,1,48,1,3,38,1,3,45,1,3,44,1,3,43,1,2,37,1,3
1,17,17,0,6,6,0,1,1,36.33333333,30,1,1,35,1,3,31,1,3,39,1,3,39,1,3,36,1,2,40,1,3
2,17,17,0,6,6,0,1,1,36.27777778,33,1,1,48,1,3,34,1,3,31,1,3,38,1,3,34,1,2,33,1,3
2,17,17,0,6,6,0,2,3,33.05555556,34,1,1,38,1,3,30,1,3,30,2,3,31,1,3,30,1,2,38,1,3
0,17,0,17,5,0,6,2,3,14,14,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,0,17,1,0,6,2,3,22,22,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,0,17,5,0,6,2,3,15,15,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,36.16666667,38,1,1,48,1,3,31,2,3,33,1,3,31,1,3,38,1,2,36,1,3
0,17,0,17,4,0,6,2,3,24,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,24,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,6,11,4,2,4,2,3,11,11,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,2,15,1,1,5,2,3,24,24,2,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
3,17,17,0,6,6,0,2,3,31,32,2,1,32,1,3,30,1,3,30,1,3,30,1,3,35,1,2,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,34.66666667,39,2,1,31,1,3,37,1,3,32,1,3,36,1,3,39,1,2,33,1,3
2,17,11,6,5,4,2,1,1,13.33333333,45,2,1,13,1,3,0,0,3,0,0,3,0,0,3,15,1,2,2,1,3
1,17,17,0,6,6,0,2,3,35.16666667,37,3,1,31,1,3,36,2,3,31,1,3,33,1,3,40,1,2,41,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,36,38,1,1,40,1,3,30,1,3,30,1,3,42,1,3,41,1,2,34,1,3
0,17,0,17,4,0,6,2,3,6,6,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,1,1,32.88888889,32,1,1,32,1,3,30,1,3,34,2,3,35,1,3,31,1,2,35,1,3
0,17,2,15,2,1,5,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,0,17,3,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,38.72222222,41,1,1,40,1,3,30,1,3,38,1,3,38,1,3,46,1,2,42,1,3
2,17,17,0,6,6,0,1,1,31.22222222,34,1,1,30,3,3,30,1,3,30,2,3,29,1,3,36,1,2,33,1,3
1,17,17,0,6,6,0,1,1,32.55555556,34,1,1,31,1,3,30,1,3,30,2,3,33,1,3,39,1,2,34,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,37.77777778,32,1,1,44,1,3,33,1,3,34,2,3,42,1,3,39,1,2,37,1,3
1,17,17,0,6,6,0,1,1,27.58333333,35,1,1,39,1,3,0,1,3,0,1,3,10,1,3,4,1,2,47,1,3
2,17,8,9,4,3,3,2,3,28.16666667,13,1,1,0,0,3,0,0,3,0,0,3,0,0,3,30,1,2,32,1,3
2,17,17,0,6,6,0,1,1,34,34,1,1,42,1,3,31,1,3,30,2,3,30,1,3,37,1,2,35,1,3
1,17,17,0,6,6,0,1,1,36.94444444,31,1,1,32,1,3,37,1,3,35,3,3,41,1,3,47,1,2,35,1,3
4,17,17,0,6,6,0,2,3,33,39,1,1,35,1,3,35,1,3,32,1,3,30,3,3,30,1,2,33,2,3
2,17,17,0,6,6,0,1,1,38.33333333,39,1,1,47,1,3,33,1,3,32,3,3,39,1,3,39,1,2,40,1,3
3,17,17,0,6,6,0,2,3,35.33333333,39,1,1,47,1,3,35,1,3,33,2,3,34,1,3,30,1,2,30,1,3
0,17,0,17,1,0,6,2,3,2,2,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,36.11111111,30,1,1,40,1,3,30,1,3,32,1,3,38,1,3,46,1,2,36,1,3
1,17,17,0,6,6,0,1,1,36.61111111,36,2,1,44,1,3,30,1,3,37,1,3,39,1,3,31,1,2,37,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,39.33333333,43,1,1,48,1,3,36,1,3,38,1,3,36,1,3,40,1,2,37,1,3
0,17,17,0,6,6,0,1,1,37.11111111,30,1,1,47,1,3,33,1,3,37,2,3,33,1,3,43,1,2,34,1,3
0,17,0,17,2,0,6,2,3,7,7,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,1,1,32.33333333,34,1,1,30,2,3,32,3,3,31,1,3,33,1,3,40,1,2,30,1,3
2,17,17,0,6,6,0,1,1,36.61111111,40,3,1,42,1,3,31,1,3,34,2,3,37,1,3,41,1,2,35,1,3
0,17,2,15,4,1,5,2,3,19,19,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,38.72222222,42,1,1,44,1,3,37,1,3,34,1,3,38,1,3,35,1,2,42,1,3
0,17,17,0,6,6,0,1,1,34.27777778,39,1,1,30,1,3,34,1,3,32,2,3,31,1,3,43,1,2,37,1,3
0,17,17,0,6,6,0,1,1,35.83333333,31,1,1,35,1,3,37,1,3,35,2,3,43,1,3,31,1,2,34,1,3
1,17,17,0,6,6,0,1,1,39.94444444,37,1,1,46,1,3,38,1,3,38,1,3,37,1,3,47,1,2,37,1,3
1,17,17,0,6,6,0,1,1,37.61111111,32,1,1,40,1,3,38,1,3,37,1,3,37,1,3,42,1,2,35,1,3
1,17,17,0,6,6,0,1,1,35.27777778,35,1,1,33,1,3,38,1,3,31,3,3,39,3,3,30,1,2,39,1,3
1,17,2,15,4,1,5,2,3,30,30,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,5,12,2,2,4,2,3,32,32,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,37.11111111,38,1,1,37,1,3,31,1,3,33,1,3,36,1,3,42,1,2,45,1,3
0,17,5,12,3,2,4,2,3,31,31,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,5,12,3,2,4,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,11,6,5,4,2,2,3,33.83333333,36,2,1,0,0,3,0,0,3,0,0,3,0,0,3,37,1,2,31,1,3
2,17,17,0,6,6,0,1,1,34.27777778,38,1,1,40,1,3,32,1,3,32,2,3,34,1,3,36,1,2,31,1,3
1,17,0,17,1,0,6,2,3,12,12,2,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,39.16666667,44,1,1,45,1,3,30,1,3,38,1,3,39,1,3,41,1,2,41,1,3
2,17,17,0,6,6,0,2,3,35.5,47,1,1,36,1,3,35,1,3,30,2,3,38,1,3,38,1,2,33,1,3
0,17,17,0,6,6,0,1,1,38.83333333,34,1,1,38,1,3,34,1,3,35,1,3,43,1,3,46,1,2,41,1,3
2,17,0,17,3,0,6,2,3,9,9,2,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,0,17,3,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,45.83333333,45,1,1,50,1,3,40,1,3,49,1,3,48,1,3,48,1,2,41,1,3
4,17,17,0,6,6,0,2,3,33.66666667,32,1,1,43,1,3,33,1,3,30,2,3,32,1,3,35,1,2,30,2,3
0,17,17,0,6,6,0,1,1,35.66666667,39,1,1,32,1,3,41,1,3,30,1,3,30,1,3,42,1,2,40,1,3
1,17,17,0,6,6,0,1,1,37.72222222,39,1,1,46,1,3,37,1,3,31,1,3,34,1,3,41,1,2,38,1,3
0,17,17,0,6,6,0,1,1,36.16666667,45,2,1,33,1,3,32,1,3,33,1,3,32,1,3,45,1,2,42,1,3
4,17,11,6,6,4,2,2,3,33.66666667,30,1,1,35,1,3,0,0,3,0,0,3,0,0,3,39,1,2,30,1,3
1,17,2,15,1,1,5,2,3,37,37,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,34.5,44,1,1,43,1,3,30,1,3,26,3,3,31,1,3,44,1,2,33,1,3
1,17,3,14,5,1,5,2,3,32,32,2,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,34.11111111,35,1,1,31,1,3,30,1,3,38,3,3,30,3,3,39,1,2,38,2,3
1,17,0,17,1,0,6,2,3,18,18,2,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,34.77777778,30,1,1,32,1,3,37,1,3,33,1,3,34,1,3,37,1,2,38,1,3
2,17,17,0,6,6,0,2,3,32.38888889,40,2,1,30,1,3,36,2,3,31,3,3,29,3,3,36,1,2,31,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,35.5,36,2,1,44,1,3,33,2,3,30,1,3,31,1,3,36,1,2,39,3,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,33.66666667,39,1,1,41,1,3,30,3,3,30,3,3,30,1,3,36,1,2,34,1,3
0,17,17,0,6,6,0,1,1,37.83333333,39,1,1,50,1,3,32,1,3,30,1,3,36,1,3,39,1,2,40,1,3
3,17,17,0,6,6,0,2,3,35.66666667,30,1,1,44,1,3,34,1,3,32,3,3,34,1,3,30,1,2,40,1,3
1,17,17,0,6,6,0,1,1,35.83333333,35,1,1,43,1,3,35,2,3,30,2,3,32,1,3,44,1,2,34,1,3
1,17,0,17,1,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,1,1,33.33333333,35,1,1,30,2,3,36,1,3,32,3,3,30,2,3,44,1,2,31,1,3
2,17,5,12,6,2,4,2,3,30,30,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
3,17,3,14,4,1,5,2,3,26.33333333,21,1,1,0,0,3,0,0,3,0,0,3,0,0,3,10,1,2,39,1,3
3,17,17,0,6,6,0,2,3,29.73333333,32,2,1,21,1,3,32,1,3,0,0,3,33,1,3,30,1,2,32,1,3
2,17,17,0,6,6,0,2,3,37.22222222,38,1,1,42,1,3,37,3,3,31,1,3,31,1,3,37,1,2,45,1,3
0,17,3,14,4,1,5,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,0,17,1,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,2,3,35,36,1,1,33,1,3,30,1,3,34,3,3,35,1,3,33,2,2,44,1,3
4,17,17,0,6,6,0,1,1,37.16666667,32,1,1,43,1,3,32,1,3,31,1,3,39,1,3,41,1,2,40,1,3
2,17,3,14,4,1,5,2,3,25,25,2,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,41.16666667,47,1,1,31,1,3,35,2,3,50,2,3,43,1,3,41,1,2,45,1,3
2,17,17,0,6,6,0,1,1,36.77777778,40,1,1,42,1,3,32,1,3,36,1,3,39,2,3,35,1,2,35,1,3
1,17,14,3,6,5,1,1,1,32.4,36,1,1,30,1,3,0,0,3,28,1,3,33,1,3,30,1,2,39,1,3
3,17,17,0,6,6,0,2,3,34.88888889,34,1,1,38,1,3,34,1,3,30,2,3,31,1,3,39,3,2,39,1,3
1,17,9,8,3,3,3,2,3,36,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,36,1,2,0,0,3
1,17,17,0,6,6,0,1,1,36,36,1,1,38,1,3,38,1,3,32,3,3,30,3,3,42,1,2,38,1,3
2,17,17,0,6,6,0,1,1,35.16666667,36,1,1,47,1,3,32,1,3,31,2,3,35,1,3,30,1,2,34,1,3
1,17,14,3,6,5,1,2,3,35.5,38,2,1,0,0,3,0,0,3,0,0,3,0,0,3,41,1,2,31,2,3
2,17,17,0,6,6,0,2,3,34.77777778,35,2,1,32,1,3,32,1,3,30,2,3,34,1,3,42,1,2,41,1,3
2,17,14,3,6,5,1,2,3,30.66666667,37,1,1,0,0,3,0,0,3,0,0,3,0,0,3,30,2,2,29,2,3
1,17,17,0,6,6,0,1,1,37.94444444,30,1,1,38,1,3,39,1,3,36,1,3,41,1,3,46,1,2,33,1,3
3,17,11,6,6,4,2,2,3,31.4,0,1,1,0,0,3,0,0,3,0,0,3,0,0,3,32,1,2,31,1,3
1,17,17,0,6,6,0,1,1,34.72222222,35,1,1,41,1,3,31,1,3,31,2,3,40,1,3,34,1,2,31,1,3
1,17,17,0,6,6,0,1,1,35.61111111,41,1,1,50,1,3,32,1,3,32,2,3,31,1,3,33,1,2,33,1,3
1,17,0,17,1,0,6,2,3,21,21,2,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,37.61111111,42,1,1,41,1,3,35,1,3,32,2,3,39,1,3,43,1,2,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,37.77777778,42,1,1,36,1,3,32,1,3,44,2,3,35,1,3,40,1,2,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,35.33333333,40,1,1,34,1,3,36,1,3,31,1,3,35,1,3,37,1,2,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,38.11111111,31,1,1,48,1,3,32,1,3,31,1,3,42,1,3,44,1,2,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,36.22222222,40,1,1,30,1,3,34,1,3,34,1,3,42,1,3,45,1,2,34,1,3
2,17,2,15,5,1,5,2,3,35,35,2,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,37.77777778,30,1,1,43,1,3,37,1,3,33,1,3,41,1,3,40,1,2,36,1,3
2,17,17,0,6,6,0,2,3,35.5,37,1,1,35,1,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,2,3,32.83333333,42,1,1,36,1,3,30,1,3,32,2,3,33,1,3,30,1,2,32,1,3
0,17,11,6,4,4,2,1,1,37,40,1,1,39,1,3,0,0,3,0,0,3,0,0,3,0,0,2,34,1,3
0,17,17,0,6,6,0,1,1,46.55555556,41,1,1,49,1,3,50,1,3,46,1,3,43,1,3,46,1,2,47,1,3
2,17,17,0,6,6,0,1,1,33.83333333,36,1,1,38,1,3,33,1,3,35,1,3,31,1,3,30,1,2,34,1,3
