NOTA_SEGUNDA_LENGUA_TRES,VECES_SEGUNDA_LENGUA_TRES,CREDITOS_SEGUNDA_LENGUA_TRES,NOTA_HOMBRE,VECES_HOMBRE,CREDITOS_HOMBRE,NOTA_GT_DOS,VECES_GT_DOS,CREDITOS_GT_DOS,NOTA_MAT_ESP,VECES_MAT_ESP,CREDITOS_MAT_ESP,NOTA_MOD_PROG_UNO,VECES_MOD_PROG_UNO,CREDITOS_MOD_PROG_UNO,NOTA_A_SISTEMAS,VECES_A_SISTEMAS,CREDITOS_A_SISTEMAS,NOTA_METODOS_NUM,VECES_METODOS_NUM,CREDITOS_METODOS_NUM,NOTA_FUND_BASES,VECES_FUND_BASES,CREDITOS_FUND_BASES,NOTA_MAT_DIS,VECES_MAT_DIS,CREDITOS_MAT_DIS,CAR_CUATRO,NCC_CUATRO,NCA_CUATRO,NCP_CUATRO,NAC_CUATRO,NAA_CUATRO,NAP_CUATRO,EPA_CUATRO,PROMEDIO_CINCO
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,2,45,1,1,50,1,1,30,1,3,41,1,3,42,1,2,38,1,1,40,1,2,41,1,3,0,18,18,0,9,9,0,1,42.47368421
38,1,2,44,1,1,50,1,1,30,1,3,42,1,3,43,1,2,42,1,1,38,1,2,39,1,3,0,18,18,0,9,9,0,1,39.05263158
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,2,0,0,0,0,0,0,34,1,3,29.5,2,3,22.5,2,2,45,1,1,13.5,2,2,33,1,3,3,23,9,14,10,4,6,2,29.36842105
43,1,2,44,1,1,45,1,1,23,2,3,31,1,3,35,1,2,37,1,1,46,1,2,31,2,3,2,24,15,9,11,8,3,2,38.26315789
43,1,2,45,1,1,50,1,1,33,1,3,39,1,3,31,1,2,34,1,1,39,1,2,34,1,3,0,18,18,0,9,9,0,1,39.15789474
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2,2,34,1,1,14,2,2,31,1,3,2,12,4,8,6,2,4,2,0
36,1,2,43,1,1,46,1,1,33,1,3,34,1,3,33,1,2,45,1,1,31,1,2,27.5,2,3,1,21,15,6,10,8,2,2,38.42105263
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,2,40,1,1,50,1,1,41,1,3,38,1,3,40,1,2,43,1,1,38,1,2,36,1,3,0,18,18,0,9,9,0,1,38.78947368
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,2,42,1,1,50,1,1,21.5,2,3,40,1,3,35,1,2,44,1,1,31,1,2,33,1,3,1,21,15,6,10,8,2,2,27.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1,2,48,1,1,50,1,1,36,1,3,43,1,3,33,1,2,36,1,1,34,1,2,38,1,3,0,18,18,0,9,9,0,1,41.15789474
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,2,40,1,1,0,0,0,30,1,3,41,1,3,35,1,2,47,1,1,35,1,2,34,1,3,0,17,17,0,8,8,0,1,24.64285714
32,2,2,44,1,1,0,0,0,16,2,3,41,1,3,43,1,2,31,1,1,34,1,2,36,1,3,2,22,14,8,10,7,3,2,32.19047619
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,22.5,2,2,45,1,1,0,0,0,0,0,0,2,11,1,10,5,1,4,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,2,44,1,1,50,1,1,30,1,3,34.5,2,3,40,1,2,34,1,1,30,1,2,29.5,2,3,2,24,15,9,11,8,3,2,39.05263158
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1,2,43,1,1,45,1,1,32,1,3,38,1,3,39,1,2,30,1,1,37,1,2,35,1,3,0,18,18,0,9,9,0,1,31.90909091
38,1,2,43,1,1,42,1,1,34,1,3,36,1,3,38,1,2,43,1,1,27.5,2,2,29,2,3,2,23,13,10,11,7,4,2,34.15789474
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,50,1,1,0,0,0,0,0,0,39,1,2,34,1,1,0,0,0,0,0,0,0,4,4,0,3,3,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.5,2,2,43,1,1,43,1,1,27.5,2,3,41,1,3,31,1,2,40,1,1,35,1,2,32,1,3,2,23,13,10,11,7,4,2,29.97916667
0,0,0,0,0,0,50,1,1,0,0,0,0,0,0,39,1,2,35,1,1,0,0,0,0,0,0,0,4,4,0,3,3,0,1,0
39,1,2,42,1,1,50,1,1,36,1,3,30,1,3,38,1,2,36,1,1,39,1,2,34,1,3,0,18,18,0,9,9,0,1,38.68421053
0,0,0,0,0,0,0,0,0,0,0,0,25,1,3,0,0,0,35,1,1,0,0,0,0,0,0,0,4,1,3,2,1,1,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,2,42,1,1,50,1,1,23,3,3,38,1,3,40,1,2,44,1,1,35,1,2,31,1,3,2,24,15,9,11,8,3,2,36.94736842
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,2,41,1,1,48,1,1,31,1,3,50,1,3,41,1,2,44,1,1,42,1,2,36,1,3,0,18,18,0,9,9,0,1,40.84210526
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,2,0,0,0,0,0,0,0,0,0,38,1,3,35,1,2,0,0,0,36,1,2,0,0,0,0,9,9,0,4,4,0,1,33.45454545
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,2,35,1,1,50,1,1,26,2,3,36,1,3,41,1,2,38,1,1,38,1,2,31,1,3,1,21,15,6,10,8,2,2,17.5862069
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,2,43,1,1,48,1,1,30,1,3,48,1,3,42,1,2,42,1,1,34,1,2,37,1,3,0,18,18,0,9,9,0,1,31.63636364
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,2,44,1,1,41,1,1,22.5,2,3,34,1,3,30,1,2,44,1,1,39,1,2,30,1,3,1,21,15,6,10,8,2,2,28.62
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,36,1,3,34,1,2,45,1,1,35,1,2,0,0,0,0,8,8,0,4,4,0,1,37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,19.66666667,3,3,40,1,3,34,1,2,41,1,1,23.5,2,2,23.33333333,3,3,5,28,6,22,11,3,8,2,28.425
47,1,2,44,1,1,50,1,1,34,1,3,35,1,3,39,1,2,45,1,1,45,1,2,31,1,3,0,18,18,0,9,9,0,1,26.26
44,1,2,49,1,1,50,1,1,30,1,3,38,1,3,41,1,2,42,1,1,40,1,2,32,1,3,0,18,18,0,9,9,0,1,29.22727273
46,1,2,40,1,1,45,1,1,30,1,3,39,1,3,40,1,2,38,1,1,33,1,2,32,2,3,1,21,18,3,10,9,1,2,37.84210526
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,2,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,28,2,3,48,1,3,33,1,2,39,1,1,38,1,2,36,1,3,1,17,11,6,7,5,2,2,32.71428571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,2,0,0,0,0,0,0,0,0,0,38,1,3,44,1,2,45,1,1,0,0,0,35,1,3,0,11,11,0,5,5,0,1,35
45,1,2,47,1,1,48,1,1,30,1,3,49,1,3,44,1,2,44,1,1,37,1,2,42,1,3,0,18,18,0,9,9,0,1,34.09090909
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,44,1,1,50,1,1,0,0,0,29,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,3,2,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,2,40,1,1,48,1,1,33,1,3,48,1,3,40,1,2,42,1,1,40,1,2,47,1,3,0,18,18,0,9,9,0,1,38.21052632
26.5,2,2,42,1,1,50,1,1,33,1,3,35.5,2,3,32,1,2,35,1,1,40,1,2,34,1,3,2,23,16,7,11,8,3,2,32.04545455
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,46,1,1,40,1,3,38,1,3,32,2,2,35,1,1,24.5,2,2,36,1,3,2,19,13,6,9,6,3,2,36.21428571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,42,1,1,50,1,1,24.33333333,3,3,43,1,3,38,1,2,38,1,1,36,1,2,38,1,3,2,24,15,9,11,8,3,2,27.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,2,36,1,1,0,0,0,0,0,0,0,3,3,0,2,2,0,1,0
43,1,2,44,1,1,50,1,1,30,1,3,44,1,3,43,1,2,44,1,1,44,1,2,37,1,3,0,18,18,0,9,9,0,1,39.42105263
46,1,2,45,1,1,50,1,1,30,1,3,33,1,3,26.5,2,2,38,1,1,33,1,2,33,1,3,1,20,16,4,10,8,2,2,25.60416667
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,16,1,3,23,1,2,44,1,1,13,1,2,0,0,0,0,8,1,7,4,1,3,2,0
0,0,0,47,1,1,43,1,1,0,0,0,40,1,3,39,1,2,38,1,1,45,1,2,36,1,3,0,13,13,0,7,7,0,1,33.38636364
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,1,0,0,0,0,0,0,0,3,3,0,2,2,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,43,1,1,0,0,0,0,0,0,0,3,1,2,2,1,1,2,0
0,0,0,0,0,0,0,0,0,0,0,0,16,1,3,23,1,2,43,1,1,0,0,0,0,0,0,0,6,1,5,3,1,2,2,31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,2,42,1,1,45,1,1,30,1,3,41,1,3,41,1,2,44,1,1,32,1,2,37,1,3,0,18,18,0,9,9,0,1,38.42105263
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,2,43,1,1,0,0,0,0,0,0,0,3,3,0,2,2,0,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,2,44,1,1,38,1,2,13,1,3,1,10,3,7,5,2,3,2,0
0,0,0,0,0,0,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,2,42,1,1,0,0,0,0,0,0,1,5,1,4,3,1,2,2,2
40,1,2,42,1,1,40,1,1,32,1,3,33,1,3,33,1,2,42,1,1,33,1,2,36,1,3,0,18,18,0,9,9,0,1,23.73913043
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
45,1,2,45,1,1,49,1,1,30,1,3,37,1,3,38,1,2,43,1,1,31.5,2,2,36,1,3,1,20,18,2,10,9,1,1,20.17741935
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,2,44,1,1,0,0,0,0,0,0,13.66666667,3,3,17,2,2,43,1,1,34,1,2,34,1,3,3,22,9,13,10,5,5,2,38
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,2,40,1,1,50,1,1,36,1,3,40,1,3,38,1,2,37,1,1,43,1,2,31,1,3,0,18,18,0,9,9,0,1,38.15789474
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,2,42,1,1,50,1,1,33,1,3,42,1,3,42,1,2,36,1,1,36,1,2,40,1,3,0,18,18,0,9,9,0,1,41.15789474
35,1,2,45,1,1,50,1,1,30,1,3,33,1,3,33,1,2,40,1,1,31,1,2,31,1,3,0,18,18,0,9,9,0,1,31.38636364
0,0,0,0,0,0,50,1,1,0,0,0,0,0,0,39,1,2,35,1,1,15,1,2,0,0,0,0,6,4,2,4,3,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2,26,2,1,9,1,2,0,0,0,1,6,0,6,4,0,4,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,25,1,3,0,0,0,35,1,1,0,0,0,0,0,0,0,4,1,3,2,1,1,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,2,41,1,1,44,1,1,0,0,0,37,1,3,40,1,2,43,1,1,41,1,2,30,1,3,0,15,15,0,8,8,0,1,21.19354839
44,1,2,41,1,1,48,1,1,34,1,3,42,1,3,42,1,2,37,1,1,30,1,2,38,1,3,0,18,18,0,9,9,0,1,38.73684211
0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,40,1,2,42,1,1,0,0,0,0,0,0,0,6,3,3,3,2,1,2,0
0,0,0,42,1,1,0,0,0,30,1,3,33,1,3,34,1,2,40,1,1,34,1,2,28,2,3,1,18,12,6,8,6,2,2,26.65217391
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,2,35,1,1,46,1,1,0,0,0,29.33333333,3,3,41,1,2,41,1,1,31,1,2,33,1,3,2,21,12,9,10,7,3,2,26.08823529
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,37,1,1,0,0,0,0,0,0,0,3,1,2,2,1,1,2,0
39,1,2,0,0,0,0,0,0,0,0,0,0,0,0,35,1,2,0,0,0,0,0,0,0,0,0,0,4,4,0,2,2,0,1,0
28.5,2,2,37,1,1,47,1,1,28.5,2,3,36,1,3,36,1,2,37,1,1,29.5,2,2,30,1,3,3,25,11,14,12,6,6,2,33.88235294
0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,8,1,2,0,0,0,9,1,2,0,0,0,0,7,0,7,3,0,3,2,0
0,0,0,42,1,1,39,1,1,0,0,0,36,1,3,42,1,2,42,1,1,24.5,2,2,30,1,3,1,15,11,4,8,6,2,2,29.78947368
43,1,2,50,1,1,50,1,1,30,1,3,44,1,3,48,1,2,43,1,1,32,1,2,32,1,3,0,18,18,0,9,9,0,1,39.26315789
0,0,0,0,0,0,0,0,0,0,0,0,19,1,3,43,1,2,33.5,2,1,45,1,2,0,0,0,1,9,5,4,5,3,2,2,22
36,1,2,40,1,1,50,1,1,30,1,3,34,1,3,45,1,2,43,1,1,31.5,2,2,36,1,3,1,20,18,2,10,9,1,1,29.43181818
45,1,2,42,1,1,50,1,1,21,2,3,42,1,3,38,1,2,32,1,1,40,1,2,40,1,3,1,21,15,6,10,8,2,1,37.89473684
44,1,2,40,1,1,48,1,1,42,1,3,40,1,3,38,1,2,47,1,1,34,1,2,40,1,3,0,18,18,0,9,9,0,1,38.63157895
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,2,45,1,1,50,1,1,37,1,3,40,1,3,42,1,2,44,1,1,43,1,2,44,1,3,0,18,18,0,9,9,0,1,43.05263158
2,1,2,42,1,1,50,1,1,28.5,2,3,31,1,3,39,1,2,34.5,2,1,33,2,2,41,1,3,3,24,13,11,12,7,5,2,36.07142857
47,1,2,47,1,1,38,1,1,35,1,3,34,1,3,39,1,2,37,1,1,38,1,2,36,1,3,0,18,18,0,9,9,0,1,31.22727273
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,2,42,1,1,50,1,1,42,1,3,41,1,3,48,1,2,48,1,1,42,1,2,47,1,3,0,18,18,0,9,9,0,1,47
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,2,45,1,1,50,1,1,35,1,3,39,1,3,38,1,2,40,1,1,43,1,2,43,1,3,0,18,18,0,9,9,0,1,34.88636364
43,1,2,38,1,1,50,1,1,40,1,3,39,1,3,39,1,2,37,1,1,29.5,2,2,35,1,3,1,20,16,4,10,8,2,1,28.11363636
33,1,2,36,1,1,47,1,1,30,1,3,27,2,3,35,1,2,33,1,1,40,1,2,30,1,3,1,21,15,6,10,8,2,2,27.25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,2,38,1,1,0,0,0,0,0,0,0,3,3,0,2,2,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,2,39,1,1,50,1,1,31,1,3,33,1,3,34,1,2,31,1,1,36,1,2,34,1,3,0,18,18,0,9,9,0,1,38.84210526
44,1,2,48,1,1,50,1,1,40,1,3,47,1,3,47,1,2,40,1,1,44,1,2,48,1,3,0,18,18,0,9,9,0,1,45.10526316
0,0,0,38,1,1,0,0,0,0,0,0,45,1,3,48,1,2,42,1,1,40,1,2,41,1,3,0,12,12,0,6,6,0,1,36.42857143
36,1,2,32,1,1,45,1,1,34,1,3,30,1,3,36,1,2,41,1,1,40,1,2,30,1,3,0,18,18,0,9,9,0,1,29.18181818
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
