NUMERO;ID;GENERO;TIPO_COLEGIO;LOCALIDAD_COLEGIO;CALENDARIO;MUNICIPIO;DEPARTAMENTO;PG_ICFES;CON_MAT_ICFES;APT_MAT_ICFES;FISICA_ICFES;QUIMICA_ICFES;APT_VERB_ICFES;LITERATURA_ICFES;BIOLOGIA_ICFES;SOCIALES_ICFES;FILOSOFIA_ICFES;IDIOMA_ICFES;LOCALIDAD;DISTANCIA;INSCRIPCION;ESTRATO;ANO_INGRESO;CORTE_INGRESO;PROMEDIO_UNO;CAR_UNO;NCC_UNO;NCA_UNO;NCP_UNO;NAC_UNO;NAA_UNO;NAP_UNO;EPA_UNO;PROMEDIO_DOS;CAR_DOS;NCC_DOS;NCA_DOS;NCP_DOS;NAC_DOS;NAA_DOS;NAP_DOS;EPA_DOS;PROMEDIO_TRES;CAR_TRES;NCC_TRES;NCA_TRES;NCP_TRES;NAC_TRES;NAA_TRES;NAP_TRES;EPA_TRES;PROMEDIO_CUATRO;CAR_CUATRO;NCC_CUATRO;NCA_CUATRO;NCP_CUATRO;NAC_CUATRO;NAA_CUATRO;NAP_CUATRO;EPA_CUATRO;PROMEDIO_CINCO;CAR_CINCO;NCC_CINCO;NCA_CINCO;NCP_CINCO;NAC_CINCO;NAA_CINCO;NAP_CINCO;EPA_CINCO;PROMEDIO_SEIS;CAR_SEIS;NCC_SEIS;NCA_SEIS;NCP_SEIS;NAC_SEIS;NAA_SEIS;NAP_SEIS;EPA_SEIS;PROMEDIO_SIETE;CAR_SIETE;NCC_SIETE;NCA_SIETE;NCP_SIETE;NAC_SIETE;NAA_SIETE;NAP_SIETE;EPA_SIETE;PROMEDIO_OCHO;CAR_OCHO;NCC_OCHO;NCA_OCHO;NCP_OCHO;NAC_OCHO;NAA_OCHO;NAP_OCHO;EPA_OCHO;PROMEDIO_NUEVE;CAR_NUEVE;NCC_NUEVE;NCA_NUEVE;NCP_NUEVE;NAC_NUEVE;NAA_NUEVE;NAP_NUEVE;EPA_NUEVE;PROMEDIO_DIEZ;CAR_DIEZ;NCC_DIEZ;NCA_DIEZ;NCP_DIEZ;NAC_DIEZ;NAA_DIEZ;NAP_DIEZ;EPA_DIEZ;SEMESTRES_CURSADOS;ESTADO_FINAL;NOTA_DIF;VECES_DIF;CREDITOS_DIF;NOTA_FIS_UNO;VECES_FIS_UNO;CREDITOS_FIS_UNO;NOTA_CFJC;VECES_CFJC;CREDITOS_CFJC;NOTA_TEXTOS;VECES_TEXTOS;CREDITOS_TEXTOS;NOTA_SEM;VECES_SEM;CREDITOS_SEM;NOTA_PROGB;VECES_PROGB;CREDITOS_PROGB;NOTA_ALGEBRA;VECES_ALGEBRA;CREDITOS_ALGEBRA;NOTA_INT;VECES_INT;CREDITOS_INT;NOTA_DEM;VECES_DEM;CREDITOS_DEM;NOTA_POO;VECES_POO;CREDITOS_POO;NOTA_FIS_DOS;VECES_FIS_DOS;CREDITOS_FIS_DOS;NOTA_CIR_UNO;VECES_CIR_UNO;CREDITOS_CIR_UNO;NOTA_EYB;VECES_EYB;CREDITOS_EYB;NOTA_HCI;VECES_HCI;CREDITOS_HCI;NOTA_MULTI;VECES_MULTI;CREDITOS_MULTI;NOTA_CIR_DOS;VECES_CIR_DOS;CREDITOS_CIR_DOS;NOTA_FIS_TRES;VECES_FIS_TRES;CREDITOS_FIS_TRES;NOTA_ECUA;VECES_ECUA;CREDITOS_ECUA;NOTA_EL_UNO;VECES_EL_UNO;CREDITOS_EL_UNO;NOTA_TERMO;VECES_TERMO;CREDITOS_TERMO;NOTA_MPI;VECES_MPI;CREDITOS_MPI;NOTA_PYE;VECES_PYE;CREDITOS_PYE;NOTA_ELD;VECES_ELD;CREDITOS_ELD;NOTA_EL_DOS;VECES_EL_DOS;CREDITOS_EL_DOS;NOTA_CIR_TRES;VECES_CIR_TRES;CREDITOS_CIR_TRES;NOTA_GEE;VECES_GEE;CREDITOS_GEE;NOTA_ME;VECES_ME;CREDITOS_ME;NOTA_EE_UNO;VECES_EE_UNO;CREDITOS_EE_UNO;NOTA_IYM;VECES_IYM;CREDITO_IYM;NOTA_ASD;VECE_ASD;CREDITOS_ASD;NOTA_CEM;VECES_CEM;CREDITOS_CEM;NOTA_INSE;VECES_INSE;CREDITOS_INSE;NOTA_GENH;VECES_GENH;CREDITOS_GENH;NOTA_IO_UNO;VECES_IO_UNO;CREDITOS_IO_UNO;NOTA_INGECO;VECES_INGECO;CREDITOS_INGECO;NOTA_DDP;VECES_DDP;CREDITOS_DDP;NOTA_IO_DOS;VECES_IO_DOS;CREDITOS_IO_DOS;NOTA_CONEM;VECES_CONEM;CREDITOS_CONEM;NOTA_TDE;VECES_TDE;CREDITOS_TDE;NOTAS_RDC;VECES_RDC;CREDITOS_RDC;NOTA_CTRL;VECES_CTRL;CREDITOS_CTRL;NOTA_L_UNO;VECES_L_UNO;CREDITOS_L_UNO;NOTA_EI_UNO;VECES_EI_UNO;CREDITOS_EI_UNO;NOTA_ECO;VECES_ECO;CREDITOS_ECO;NOTA_AUTO;VECES_AUTO;CREDITOS_AUTO;NOTA_MAQEL;VECES_MAQEL;CREDITOS_MAQEL;NOTA_ELECPOT;VECES_ELECPOT;CREDITOS_ELECPOT;NOTA_ASP;VECES_ASP;CREDITOS_ASP;NOTA_EI_DOS;VECES_EI_DOS;CREDITOS_EI_DOS;NOTA_L_DOS;VECES_L_DOS;CREDITOS_L_DOS;NOTA_HIST;VECES_HIST;CREDITOS_HIST;NOTA_CCON;VECES_CCON;CREDITOS_CCON;NOTA_FGEP;VECES_FGEP;CREDITOS_FGEP;NOTA_SUBEL;VECES_SUBEL;CREDITOS_SUBEL;NOTA_AIELEC;VECES_AIELEC;CREDITOS_AIELEC;NOTA_EI_TRES;VECES_EI_TRES;CREDITOS_EI_TRES;NOTA_L_TRES;VECES_L_TRES;CREDITOS_L_TRES;NOTA_EE_DOS;VECES_EE_DOS;CREDITOS_EE_DOS;NOTA_EI_CUATRO;VECES_EI_CUATRO;CREDITOS_EI_CUATRO;NOTA_HSE;VECES_HSE;CREDITOS_HSE;NOTA_ADMIN;VECES_ADMIN;CREDITOS_ADMIN;NOTA_PROTELEC;VECES_PROTELEC;CREDITOS_PROTELEC;NOTA_TGUNO;VECES_TGUNO;CREDITOS_TGUNO;NOTA_EE_TRES;VECES_EE_TRES;CREDITOS_EE_TRES;NOTA_EI_CINCO;VECES_EI_CINCO;CREDITOS_EI_CINCO;NOTA_EI_SEIS;VECES_EI_SEIS;CREDITOS_EI_SEIS;NOTA_TGDOS;VECES_TGDOS;CREDITOS_TGDOS;NAR_TOTAL;NAC_TOTAL;NAA_TOTAL;NAP_TOTAL;NSC_TOTAL;PROMEDIO_TOTAL
439;3,18128E+19;0;1;20;1;67;34;420,81;60,48;60,48;51,55;54,05;53,3;53,3;53,71;0;51,78;43,74;12;3;10;3;2010;3;24,48148148;2;27;17;10;11;7;4;2;16,52;2;25;10;15;10;5;5;2;13,8;2;15;3;12;5;1;4;2;35;0;2;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;5;40;1;4;45;1;3;35;2;1;40;1;2;50;1;1;32;4;3;35;1;3;26;4;3;30;1;1;0;0;3;30;1;3;30;2;3;40;1;2;45;1;1;0;0;3;18;2;3;30;1;3;0;0;3;21;2;3;0;0;3;35;1;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;6;27;14;13;9;8,980148148
440;3,18128E+19;0;0;8;0;0;0;436,69;62,56;62,56;53,74;45,33;56,52;56,52;51,5;0;64;54,64;7;5;10;2;2010;3;24,375;2;24;17;7;9;7;2;2;20,71428571;2;28;16;12;11;7;4;2;22;3;27;18;9;9;6;3;2;29,5;1;20;17;3;8;7;1;2;26,42857143;1;14;8;6;6;4;2;2;23;1;8;6;2;4;3;1;2;0;1;6;0;6;3;0;3;2;45;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;5;30;2;4;40;1;3;35;1;1;40;1;2;50;1;1;30;2;3;30;1;3;32;2;3;33;1;1;42;1;3;35;1;3;30;4;3;45;1;2;40;1;1;38;2;3;30;2;3;35;1;3;31;2;3;32;1;3;32;1;3;40;1;2;31;1;2;30;1;3;39;2;3;41;1;2;30;1;2;33;1;3;0;0;3;0;0;3;37;1;2;28;2;3;36;1;2;38;1;2;32;1;2;0;0;2;0;0;3;31;1;2;0;0;3;0;0;3;30;2;2;31;1;2;0;0;2;0;0;3;0;3;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;45;1;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;11;51;35;16;7;19,10178571
441;3,18128E+19;0;1;20;1;59;15;432,93;58,94;58,94;50,94;45,59;56,7;56,7;63,55;0;46,77;42,76;20;6;10;3;2010;3;17,05882353;0;17;1;16;7;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;5;15;1;4;15;1;3;15;1;1;15;1;2;50;1;1;15;1;3;15;1;3;0;0;3;0;0;1;0;0;3;0;0;3;0;0;3;0;0;2;0;0;1;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;7;1;6;8;1,705882353
442;3,18128E+19;0;2;17;1;20;5;420,44;62,82;62,82;51,73;45,4;55,25;55,25;55,99;0;48,41;61,22;15;3;10;3;2010;3;44,11764706;0;17;17;0;7;7;0;1;40,625;0;16;16;0;7;7;0;1;37,83333333;0;18;18;0;6;6;0;1;37,94117647;0;17;17;0;7;7;0;1;30,94117647;1;17;14;3;7;6;1;1;40,11764706;0;17;17;0;7;7;0;1;24,14285714;2;21;15;6;8;6;2;2;31,28571429;1;14;12;2;7;6;1;1;37,44444444;0;9;9;0;5;5;0;1;25;1;4;2;2;2;1;1;2;13;8;45;1;4;50;1;3;40;1;1;45;1;2;50;1;1;35;1;3;45;1;3;40;1;3;35;1;1;40;1;3;40;1;3;40;1;3;45;1;2;45;1;1;40;1;3;30;1;3;40;1;3;39;1;3;39;1;3;39;1;3;37;1;2;35;1;2;38;1;3;38;1;3;36;1;2;36;1;2;43;1;3;0;0;3;38;1;3;36;1;2;36;2;3;32;1;2;39;1;2;45;1;2;31;1;2;42;1;3;35;1;2;45;1;3;41;1;3;41;1;2;42;1;2;40;1;2;0;0;3;37;1;2;31;1;2;37;2;3;30;2;3;30;1;3;0;0;3;30;1;2;44;1;2;44;1;1;41;1;2;34;1;3;31;2;2;0;0;3;34;1;2;0;0;2;0;0;3;43;1;1;40;1;2;30;1;2;43;1;2;0;0;2;0;0;3;0;0;3;50;2;2;5;63;63;5;13;34,94489963
443;3,18128E+19;0;1;8;1;20;5;425,45;61,53;61,53;47,95;54,59;61,03;61,03;47;0;46,59;44,71;8;3;10;3;2010;3;31,5;1;20;17;3;8;7;1;1;25,59090909;2;22;16;6;9;7;2;2;27,71428571;1;21;18;3;7;6;1;2;29,7;1;20;17;3;8;7;1;2;26,45;2;20;14;6;8;6;2;2;36,29411765;0;17;17;0;7;7;0;1;28,05;2;20;15;5;8;6;2;2;28,94117647;2;17;12;5;8;6;2;2;37,66666667;0;9;9;0;5;5;0;1;25;1;4;2;2;2;1;1;2;14;8;35;1;4;45;1;3;30;1;1;40;1;2;50;1;1;35;2;3;30;1;3;35;2;3;35;1;1;40;1;3;35;1;3;31;2;3;35;1;2;35;1;1;33;2;3;33;1;3;35;1;3;30;1;3;33;1;3;30;1;3;40;1;2;32;1;2;35;1;3;33;1;3;30;1;2;36;1;2;38;2;3;0;0;3;43;2;3;37;1;2;34;2;3;40;1;2;30;1;2;42;1;2;34;1;2;43;1;3;33;1;2;34;1;3;32;1;3;38;1;2;40;1;2;37;1;2;0;0;3;37;2;2;31;1;2;37;1;3;30;1;3;50;2;3;0;0;3;41;2;2;39;1;2;47;1;1;45;1;2;43;2;3;33;1;2;0;0;3;40;1;2;0;0;2;0;0;3;43;1;1;35;1;2;30;1;2;43;1;2;0;0;2;0;0;3;0;0;3;50;2;2;12;70;70;12;14;29,69071556
444;3,18128E+19;0;1;20;1;55;7;438,92;58,94;58,94;58,27;56,08;54,6;54,6;50,78;0;53,59;42,76;20;6;10;2;2010;3;23,14814815;3;27;17;10;10;7;3;2;23,12;2;25;16;9;10;7;3;2;35;0;18;18;0;6;6;0;1;23,66666667;3;24;17;7;10;7;3;2;24;2;19;14;5;8;6;2;2;20,42857143;4;28;17;11;12;7;5;2;25,78947368;2;19;15;4;8;6;2;2;23,27777778;3;18;12;6;9;6;3;2;33,77777778;0;9;9;0;5;5;0;1;46;0;2;2;0;1;1;0;1;12;8;35;2;4;45;1;3;40;1;1;40;1;2;50;1;1;30;2;3;30;2;3;35;3;3;33;1;1;42;1;3;43;1;3;30;2;3;30;1;2;35;1;1;33;1;3;30;1;3;43;1;3;30;1;3;31;1;3;43;1;3;32;1;2;30;2;2;37;1;3;38;2;3;33;1;2;30;2;2;31;1;3;0;0;3;32;1;3;41;1;2;30;2;3;30;1;2;34;1;2;30;2;2;37;2;2;40;1;3;33;1;2;30;2;3;30;1;3;30;2;2;36;3;2;34;2;2;0;0;3;32;1;2;32;2;2;32;1;3;36;1;3;30;1;3;0;0;3;33;1;2;41;2;2;39;2;1;30;1;2;36;2;3;32;1;2;0;0;3;30;1;2;0;0;2;0;0;3;34;1;1;39;1;2;31;1;2;35;1;2;0;0;2;0;0;3;0;0;3;46;1;2;19;79;79;21;12;27,82084155
445;3,18128E+19;0;0;20;0;0;0;371,25;65,27;65,27;53,74;39,76;48,81;48,81;47,62;0;36,89;49,22;20;6;5;2;2010;3;34,25;1;20;17;3;8;7;1;1;40,625;0;16;16;0;7;7;0;1;33,66666667;0;18;18;0;6;6;0;1;34,47058824;0;17;17;0;7;7;0;1;26,17647059;1;17;14;3;7;6;1;2;33,15789474;1;19;17;2;8;7;1;1;25,38095238;1;21;15;6;8;6;2;2;24,75;2;20;12;8;9;6;3;2;27,72727273;1;11;9;2;6;5;1;2;50;0;2;2;0;1;1;0;1;12;8;45;1;4;45;1;3;40;1;1;35;1;2;50;1;1;35;2;3;35;1;3;40;1;3;35;1;1;45;1;3;35;1;3;40;1;3;45;1;2;45;1;1;32;1;3;34;1;3;35;1;3;30;1;3;35;1;3;36;1;3;41;1;2;30;1;2;34;1;3;35;1;3;30;1;2;30;1;2;39;1;3;0;0;3;31;1;3;36;1;2;30;2;3;34;1;2;31;1;2;30;1;2;40;2;2;42;1;3;35;1;2;39;1;3;33;1;3;37;1;2;32;1;2;38;1;2;0;0;3;39;1;2;35;1;2;39;3;3;34;1;3;30;1;3;0;0;3;37;1;2;44;1;2;43;1;1;48;1;2;42;3;3;34;2;2;0;0;3;38;1;2;0;0;2;0;0;3;35;1;1;35;1;2;31;2;2;31;1;2;0;0;2;0;0;3;0;0;3;50;1;2;7;67;67;9;12;33,02048453
446;3,18128E+19;0;2;16;1;20;5;420,93;64,24;64,24;53,11;51,1;50,47;50,47;51,06;0;44,29;50,86;1;5;10;3;2010;3;17,64705882;0;17;1;16;7;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;5;15;1;4;15;1;3;15;1;1;20;1;2;50;1;1;15;1;3;15;1;3;0;0;3;0;0;1;0;0;3;0;0;3;0;0;3;0;0;2;0;0;1;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;7;1;6;7;1,764705882
447;3,18128E+19;0;0;11;0;0;0;422,38;58,94;58,94;50,94;54,3;54,54;54,54;46,76;0;34,5;77,14;11;5;10;3;2010;3;27,2173913;1;23;17;6;9;7;2;2;30,57894737;1;19;16;3;8;7;1;1;34,33333333;0;18;18;0;6;6;0;1;27,5;2;22;17;5;9;7;2;2;29,11764706;1;17;14;3;7;6;1;2;22,80769231;3;26;17;9;10;7;3;2;24,25;2;24;15;9;9;6;3;2;24,75;2;20;12;8;9;6;3;2;36,88888889;0;9;9;0;5;5;0;1;17,5;1;4;2;2;2;1;1;2;7;5;30;1;4;35;1;3;40;1;1;40;1;2;50;1;1;47;3;3;30;1;3;30;1;3;30;1;1;32;1;3;40;1;3;40;2;3;40;1;2;45;1;1;34;1;3;30;1;3;40;1;3;40;1;3;32;1;3;30;1;3;42;1;2;37;2;2;35;1;3;34;2;3;32;1;2;31;1;2;38;1;3;0;0;3;31;1;3;44;1;2;30;2;3;41;1;2;30;1;2;41;1;2;32;1;2;38;2;3;37;1;2;37;2;3;32;2;3;36;1;2;31;1;2;50;1;2;0;0;3;43;1;2;30;1;2;43;2;3;35;1;3;34;3;3;0;0;3;50;1;2;41;1;2;42;1;1;46;1;2;39;3;3;31;2;2;0;0;3;41;1;2;0;0;2;0;0;3;46;1;1;39;1;2;30;1;2;33;1;2;0;0;2;0;0;3;0;0;3;35;2;2;13;74;58;16;7;27,49439003
448;3,18128E+19;0;1;20;1;215;34;422,87;51,11;51,11;58,7;53,94;62,72;62,72;56,94;0;44,09;47,14;10;3;10;3;2010;3;40;0;17;17;0;7;7;0;1;40,9375;0;16;16;0;7;7;0;1;38,16666667;0;18;18;0;6;6;0;1;38,70588235;0;17;17;0;7;7;0;1;30,11764706;1;17;14;3;7;6;1;1;39,23529412;0;17;17;0;7;7;0;1;23;3;23;15;8;9;6;3;2;33,57142857;1;14;12;2;7;6;1;1;35,88888889;0;9;9;0;5;5;0;1;24;1;4;2;2;2;1;1;2;12;8;40;1;4;45;1;3;45;1;1;40;1;2;50;1;1;35;1;3;35;1;3;40;1;3;40;1;1;40;1;3;40;1;3;40;1;3;45;1;2;45;1;1;39;1;3;36;1;3;40;1;3;37;1;3;39;1;3;38;1;3;36;1;2;33;1;2;41;1;3;40;1;3;39;1;2;35;1;2;43;1;3;0;0;3;39;1;3;37;1;2;33;2;3;35;1;2;37;1;2;39;1;2;30;1;2;43;1;3;40;1;2;45;1;3;33;1;3;40;1;2;42;1;2;40;1;2;0;0;3;37;1;2;36;2;2;37;2;3;34;2;3;30;1;3;0;0;3;43;1;2;43;1;2;44;1;1;45;1;2;34;1;3;31;2;2;0;0;3;33;1;2;0;0;2;0;0;3;41;1;1;34;1;2;33;1;2;41;1;2;0;0;2;0;0;3;0;0;3;48;2;2;6;64;64;6;12;34,36233077
449;3,18128E+19;0;1;5;1;20;5;434,52;60,24;60,24;54,01;50,18;62,72;62,72;55,18;0;55,13;47,14;5;6;10;1;2010;3;8,723404255;5;47;7;40;18;3;15;2;0;0;4;0;4;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;5;30;2;4;15;3;3;15;3;1;30;1;2;50;1;1;25;4;3;15;4;3;0;1;3;0;0;1;0;0;3;0;0;3;0;0;3;0;0;2;0;1;1;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;5;20;3;17;12;0,872340426
450;3,18128E+19;0;0;16;0;0;0;436,6;57,34;57,34;51,21;48,74;65,07;65,07;51,5;0;53,66;58,59;16;2;10;3;2010;3;35;0;17;17;0;7;7;0;1;34,64705882;1;17;16;1;8;7;1;1;31,42857143;1;21;18;3;7;6;1;1;38,76470588;0;17;17;0;7;7;0;1;30,52941176;1;17;14;3;7;6;1;1;38,82352941;0;17;17;0;7;7;0;1;27,38888889;1;18;15;3;7;6;1;2;31,8;1;15;12;3;7;6;1;1;38,77777778;0;9;9;0;5;5;0;1;50;0;2;2;0;1;1;0;1;12;8;35;1;4;30;1;3;40;1;1;40;1;2;50;1;1;35;1;3;30;1;3;30;1;3;44;2;1;45;1;3;30;1;3;35;1;3;40;1;2;45;1;1;30;1;3;41;2;3;30;1;3;44;1;3;34;1;3;41;1;3;38;1;2;37;1;2;43;1;3;35;1;3;46;1;2;30;1;2;41;1;3;0;0;3;37;1;3;39;1;2;36;2;3;35;1;2;33;1;2;43;1;2;39;1;2;42;1;3;40;1;2;31;1;3;37;1;3;45;1;2;41;1;2;31;1;2;0;0;3;31;1;2;33;1;2;31;1;3;40;2;3;30;1;3;0;0;3;40;1;2;43;1;2;44;1;1;47;1;2;33;2;3;37;1;2;0;0;3;33;1;2;0;0;2;0;0;3;45;1;1;42;1;2;33;1;2;44;1;2;0;0;2;0;0;3;0;0;3;50;1;2;5;63;63;5;12;35,7159944
451;3,18128E+19;0;1;12;1;20;5;433,76;61,53;61,53;45,15;56,4;50,37;50,37;49,05;0;48,86;48,4;12;3;10;3;2010;3;25,29411765;0;17;7;10;7;4;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;5;20;1;4;20;1;3;35;1;1;35;1;2;50;1;1;15;1;3;30;1;3;0;0;3;0;0;1;0;0;3;0;0;3;0;0;3;0;0;2;0;0;1;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;7;4;3;14;2,529411765
452;3,18128E+19;0;1;16;1;20;5;431,36;61,53;61,53;50,58;43,97;50,37;50,37;49,05;0;53,46;58,06;16;2;10;3;2010;3;18,25806452;3;31;17;14;11;7;4;2;20,35714286;2;28;16;12;11;7;4;2;25,6;1;15;9;6;5;3;2;2;39;0;3;3;0;1;1;0;1;0;0;0;0;0;0;0;0;0;20;1;4;2;2;2;1;1;2;41;0;2;2;0;1;1;0;1;14,66666667;1;6;2;4;3;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;5;30;3;4;32;2;3;35;1;1;35;1;2;50;1;1;30;2;3;35;1;3;40;3;3;35;1;1;30;1;3;33;1;3;32;3;3;40;1;2;50;1;1;0;0;3;26;2;3;33;1;3;34;1;3;35;1;3;0;0;3;0;0;2;0;0;2;0;0;3;39;1;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;40;2;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;41;1;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;44;3;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;8;34;21;13;15;17,8881874
453;3,18128E+19;0;1;8;1;20;5;411,79;51,49;51,49;55,56;49,37;46,1;46,1;49,05;0;53,46;49,63;16;2;10;3;2010;3;8,338461538;4;65;9;56;24;4;20;2;15,44444444;2;9;3;6;5;1;4;2;33;0;3;3;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;29;6;4;40;1;3;25;5;1;30;1;2;50;1;1;23;5;3;34;5;3;0;0;3;0;0;1;0;0;3;33;1;3;0;0;3;18;2;2;4;2;1;0;0;3;0;0;3;33;1;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;6;30;6;24;4;5,678290598
