CAR_SEIS,NCC_SEIS,NCA_SEIS,NCP_SEIS,NAC_SEIS,NAA_SEIS,NAP_SEIS,EPA_SEIS,PROMEDIO_SIETE,NOTA_L_DOS,VECES_L_DOS,CREDITOS_L_DOS,NOTA_EE_TRES,VECES_EE_TRES,CREDITOS_EE_TRES,NOTA_COMANA,VECES_COMANA,CREDITOS_COMANA,NOTA_MOYGE,VECES_COYGE,CREDITOS_COYGE,NOTA_DDM,VECES_DDM,CREDITOS_DDM,NOTAS_SYS,VECES_SYS,CREDITOS_SYS,NOTA_CCON,VECES_CCON,CREDITOS_CCON
3,16,9,7,7,4,3,2,3.44286E+14,45,1,2,31,1,2,27,2,3,25.33333333,3,3,38,1,3,36,1,2,26.5,2,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,4.58571E+14,48,1,2,43,1,2,45,1,3,47,1,3,40,1,3,39,1,2,45,1,1
2,16,13,3,7,5,2,1,3.19286E+14,37,1,2,50,1,2,21.33333333,3,3,30,1,3,30,1,3,30,3,2,43,1,1
0,16,13,3,7,7,0,1,24.6,38,1,2,45,1,2,34,1,3,35,1,3,5,1,3,38,1,2,38,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,32,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,2,14,2,2,0,2,7.9,43,1,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,27,1,1
2,16,13,3,7,5,2,1,3.51429E+14,36,1,2,41,1,2,37,1,3,40,1,3,22,2,3,33.5,2,2,43,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
5,16,8,8,7,2,5,2,3.17857E+14,16.5,2,2,35,1,2,31,2,3,28,2,3,27.5,2,3,32.5,2,2,50,1,1
1,16,7,9,7,6,1,1,13.4,18,1,2,2,1,2,36,1,3,29,1,3,47,1,3,28,2,2,50,1,1
2,16,13,3,7,5,2,1,3.72857E+14,39,1,2,49,1,2,28,2,3,39,1,3,31.5,2,3,32,1,2,46,1,1
1,16,5,11,6,5,1,2,5.73333E+14,38,1,2,39,1,2,9,1,3,10,1,3,0,0,3,18.5,2,2,41,1,1
0,16,16,0,7,7,0,1,36,41,1,2,42,1,2,34,1,3,36,1,3,37,1,3,44,1,2,41,1,1
0,16,10,6,4,4,0,2,10.9,0,0,2,0,1,2,32,1,3,31,1,3,37,1,3,0,0,2,37,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.51429E+14,45,1,2,45,1,2,32,1,3,36,1,3,32,1,3,48,1,2,45,1,1
2,16,14,2,7,5,2,1,3.52619E+14,39,1,2,38,1,2,31,2,3,43,1,3,39,1,3,26.5,2,2,46,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,4,12,2,2,0,2,2.2,40,1,2,39,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.64286E+14,43,1,2,41,1,2,30,1,3,36,1,3,42,1,3,40,1,2,42,1,1
0,16,9,7,4,4,0,2,6.2,41,1,2,0,1,2,0,0,3,32,1,3,38,1,3,0,0,2,42,1,1
0,16,16,0,7,7,0,1,3.95714E+14,47,1,2,40,1,2,33,1,3,30,1,3,32,1,3,45,1,2,49,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
2,16,13,3,7,5,2,1,3.31429E+14,36,1,2,46,1,2,28,2,3,35,1,3,30,1,3,30,2,2,46,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,1,1,0,0,3.4,6,1,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
2,16,13,3,7,5,2,1,3.94286E+14,38,1,2,50,1,2,29,2,3,33,1,3,30.5,2,3,37,1,2,43,1,1
0,16,1,15,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,40,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,4,12,2,2,0,2,0,0,0,2,0,1,2,0,0,3,32,1,3,0,0,3,0,0,2,50,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.82667E+14,42,1,2,43,1,2,39,1,3,40,1,3,33,1,3,45,1,2,46,1,1
1,16,16,0,7,6,1,1,36.8,39,1,2,38,1,2,37,1,3,30,1,3,30,1,3,35,2,2,41,1,1
0,16,16,0,7,7,0,1,42.6,44,1,2,40,1,2,36,1,3,45,1,3,33,1,3,40,1,2,46,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,3,13,2,2,0,2,0,0,0,2,32,1,2,0,0,3,0,0,3,0,0,3,0,0,2,39,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,4.01333E+14,47,1,2,40,1,2,35,1,3,38,1,3,32,1,3,44,1,2,47,1,1
1,16,11,5,7,6,1,1,34.4,40,1,2,26,1,2,27,2,3,42,1,3,32,1,3,36,1,2,46,1,1
1,16,16,0,7,6,1,1,34.2,48,1,2,39,1,2,32,2,3,44,1,3,42,1,3,36,1,2,44,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,4.12667E+14,42,1,2,45,1,2,41,1,3,38,1,3,47,1,3,47,1,2,50,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,2,14,3,2,1,2,7,45,1,2,0,1,2,0,0,3,14.5,2,3,0,0,3,0,0,2,22,1,1
1,16,16,0,7,6,1,1,3.66667E+14,41,1,2,47,1,2,33,1,3,30.5,2,3,40,1,3,48,1,2,49,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,16,0,7,6,1,1,32.7,30,1,2,47,1,2,31.5,2,3,45,1,3,36,1,3,31,1,2,43,1,1
1,16,13,3,7,6,1,1,3.84667E+14,41,1,2,42,1,2,28.5,2,3,37,1,3,36,1,3,45,1,2,31,1,1
1,16,7,9,3,2,1,2,0,0,0,2,0,1,2,32,1,3,32,2,3,0,0,3,0,0,2,42,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,3,13,2,2,0,2,0,38,1,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,50,1,1
1,16,13,3,7,6,1,1,3.54667E+14,50,1,2,38,1,2,32,1,3,31,1,3,28.5,2,3,33,1,2,49,1,1
0,16,1,15,2,2,0,2,0,0,0,2,0,1,2,21,1,3,0,0,3,0,0,3,0,0,2,40,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.93333E+14,44,1,2,45,1,2,37,1,3,47,1,3,34,1,3,40,1,2,39,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,38.8,44,1,2,48,1,2,39,1,3,44,1,3,50,1,3,33,1,2,46,1,1
0,16,1,15,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,50,1,1
0,16,16,0,7,7,0,1,3.68667E+14,43,1,2,37,1,2,34,1,3,42,1,3,44,1,3,47,1,2,50,1,1
0,16,16,0,7,7,0,1,4.09333E+14,49,1,2,40,1,2,37,1,3,43,1,3,47,1,3,31,1,2,49,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.94667E+14,43,1,2,44,1,2,40,1,3,43,1,3,44,1,3,47,1,2,40,1,1
1,16,16,0,7,6,1,1,36,47,1,2,43,1,2,31,1,3,34,1,3,35,1,3,32,2,2,33,1,1
0,16,1,15,1,1,0,2,6.6,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,43,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,16,0,7,6,1,1,35.6,39,1,2,48,1,2,38,1,3,40,1,3,32.5,2,3,32,1,2,39,1,1
0,16,2,14,1,1,0,2,0,0,0,2,39,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.50667E+14,39,1,2,44,1,2,37,1,3,40,1,3,50,1,3,30,1,2,49,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
2,16,14,2,7,5,2,1,3.63333E+14,46,1,2,37,1,2,39,1,3,34,2,3,40,1,3,29,2,2,50,1,1
0,16,16,0,7,7,0,1,42,50,1,2,42,1,2,40,1,3,40,1,3,39,1,3,48,1,2,50,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.67333E+14,47,1,2,42,1,2,36,1,3,34,1,3,39,1,3,48,1,2,49,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,3,13,1,1,0,2,2.66667E+14,0,0,2,0,1,2,0,0,3,0,0,3,35,1,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,14,2,7,6,1,1,3.57333E+14,41,1,2,50,1,2,34,1,3,39,1,3,36,1,3,29.5,2,2,44,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
2,16,9,7,7,5,2,2,3.49333E+14,38,1,2,21,1,2,32,1,3,41,1,3,29,3,3,19,2,2,46,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
2,16,13,3,7,5,2,1,29.8,45,1,2,42,1,2,24.33333333,3,3,31.5,2,3,35,1,3,40,1,2,45,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,16,0,7,6,1,1,3.80667E+14,44,1,2,50,1,2,33,2,3,36,1,3,36,1,3,40,1,2,50,1,1
1,16,13,3,7,6,1,1,35.6,40,1,2,42,1,2,38,1,3,28.5,2,3,39,1,3,48,1,2,49,1,1
3,16,10,6,7,4,3,2,34,35,1,2,50,1,2,32,1,3,27.5,2,3,23.66666667,3,3,40,1,2,32,2,1
1,16,14,2,7,6,1,1,3.79333E+14,42,1,2,47,1,2,39,1,3,34,1,3,47,1,3,27.5,2,2,40,1,1
2,16,14,2,7,5,2,1,3.72667E+14,43,1,2,46,1,2,30,1,3,32,1,3,31.66666667,3,3,27.5,2,2,40,1,1
1,16,16,0,7,6,1,1,36.4,45,1,2,48,1,2,32,1,3,31,2,3,30,1,3,34,1,2,41,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,13,3,7,6,1,1,3.38333E+14,43,1,2,31,1,2,26,2,3,46,1,3,31,1,3,30,1,2,43,1,1
0,16,1,15,1,1,0,2,4,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,38,1,1
0,16,16,0,7,7,0,1,3.67333E+14,44,1,2,44,1,2,37,1,3,32,1,3,40,1,3,47,1,2,43,1,1
0,16,1,15,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,40,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.72333E+14,46,1,2,46,1,2,34,1,3,50,1,3,36,1,3,37,1,2,44,1,1
0,16,16,0,7,7,0,1,3.97333E+14,45,1,2,43,1,2,47,1,3,38,1,3,33,1,3,47,1,2,44,1,1
0,16,14,2,6,6,0,1,5.33333E+14,45,1,2,0,1,2,50,1,3,36,1,3,40,1,3,30,1,2,49,1,1
0,16,3,13,1,1,0,2,0,0,0,2,0,1,2,0,0,3,37,1,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,3,13,3,3,0,2,2.66667E+14,0,0,2,0,1,2,17,1,3,0,0,3,0,0,3,31,1,2,50,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,39,48,1,2,45,1,2,42,1,3,37,1,3,47,1,3,30,1,2,42,1,1
0,16,16,0,7,7,0,1,3.43333E+14,43,1,2,41,1,2,36,1,3,30,1,3,40,1,3,47,1,2,38,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
4,16,14,2,7,3,4,2,2.86667E+14,25,2,2,38,1,2,30,1,3,33,2,3,31.5,2,3,30,2,2,50,1,1
0,16,0,16,1,1,0,2,0,27,1,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.18667E+14,35,1,2,39,1,2,30,1,3,39,1,3,47,1,3,45,1,2,44,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,0,16,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,6,1,1
0,16,1,15,1,1,0,2,3.13333E+14,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,34,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,1.6,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,40,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,16,0,7,6,1,1,3.81333E+14,42,1,2,50,1,2,50,1,3,37,1,3,40,1,3,30,2,2,49,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,3,13,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,31,1,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.68667E+14,43,1,2,33,1,2,35,1,3,31,1,3,38,1,3,33,1,2,37,1,1
0,16,16,0,7,7,0,1,4.22667E+14,50,1,2,42,1,2,37,1,3,37,1,3,47,1,3,33,1,2,43,1,1
3,16,11,5,6,3,3,2,1.34667E+14,34,1,2,0,1,2,34,1,3,32.5,2,3,25,2,3,30,2,2,45,1,1
0,16,16,0,7,7,0,1,37.2,43,1,2,50,1,2,35,1,3,42,1,3,39,1,3,43,1,2,41,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,41,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
2,16,14,2,7,5,2,1,3.46667E+14,30,1,2,44,1,2,30,2,3,46,1,3,49,1,3,29,2,2,45,1,1
1,16,14,2,7,6,1,1,3.41333E+14,33,1,2,45,1,2,35,1,3,40,1,3,49,1,3,21.5,2,2,48,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,3.93333E+14,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,50,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,38.3,41,1,2,49,1,2,40,1,3,46,1,3,41,1,3,30,1,2,43,1,1
0,16,1,15,2,2,0,2,0,0,0,2,11,1,2,0,0,3,0,0,3,0,0,3,0,0,2,43,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,4,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,2.6,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,5,11,5,4,1,2,7.86667E+14,47,1,2,41,1,2,0,0,3,24.5,2,3,10,1,3,0,0,2,42,1,1
0,16,16,0,7,7,0,1,3.84667E+14,44,1,2,49,1,2,46,1,3,34,1,3,38,1,3,37,1,2,40,1,1
2,16,16,0,7,5,2,1,3.58667E+14,30,1,2,47,1,2,32.5,2,3,36,1,3,44,1,3,30,2,2,37,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,36.8,49,1,2,43,1,2,43,1,3,47,1,3,45,1,3,34,1,2,35,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,6,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,38,1,1
1,16,16,0,7,6,1,1,34.4,37,1,2,40,1,2,40,1,3,32,1,3,44,1,3,31,2,2,50,1,1
0,16,16,0,7,7,0,1,42.4,46,1,2,43,1,2,32,1,3,41,1,3,40,1,3,36,1,2,46,1,1
0,16,16,0,7,7,0,1,38,42,1,2,47,1,2,39,1,3,33,1,3,45,1,3,36,1,2,50,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,39.6,47,1,2,48,1,2,38,1,3,49,1,3,47,1,3,38,1,2,44,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,3,13,2,2,0,2,17,36,1,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,43,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,2.73333E+14,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,38,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,12,4,5,5,0,2,2.45333E+14,0,0,2,0,1,2,33,1,3,37,1,3,33,1,3,30,1,2,46,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,16,0,7,6,1,1,40.8,45,1,2,46,1,2,45,1,3,37,1,3,35,1,3,31,2,2,47,1,1
1,16,13,3,7,6,1,1,3.60667E+14,35,1,2,44,1,2,27.5,2,3,30,1,3,46,1,3,36,1,2,45,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,14,2,7,6,1,1,3.36667E+14,42,1,2,49,1,2,38,1,3,39,1,3,44,1,3,28.5,2,2,42,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,36.9,46,1,2,42,1,2,32,1,3,37,1,3,30,1,3,40,1,2,43,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
