NUMERO;LOCALIDAD_COLEGIO;PG_ICFES;CON_MAT_ICFES;FISICA_ICFES;BIOLOGIA_ICFES;IDIOMA_ICFES;LOCALIDAD;PROMEDIO_UNO;CAR_UNO;NCC_UNO;NCP_UNO;NAA_UNO;NAP_UNO;ESTADO_FINAL;NOTA_DIFERENCIAL;NOTA_DIBUJO;NOTA_QUIMICA;NOTA_CFJC;NOTA_TEXTOS;NOTA_SEMINARIO;NOTA_EE_UNO;PROMEDIO_DOS;CAR_DOS;NCC_DOS;NCA_DOS;NCP_DOS;NAC_DOS;NAA_DOS;NAP_DOS;EPA_DOS;NOTA_ALGEBRA;VECES_ALGEBRA;CREDITOS_ALGEBRA;NOTA_INTEGRAL;VECES_INTEGRAL;CREDITOS_INTEGRAL;NOTA_FISICA_UNO;VECES_FISICA_UNO;CREDITOS_FISICA_UNO;NOTA_MATERIALES;VECES_MATERIALES;CREDITOS_MATERIALES;NOTA_DEMOCRACIA;VECES_DEMOCRACIA;CREDITOS_DEMOCRACIA;NOTA_PBASICA;VECES_PBASICA;CREDITOS_PBASICA;NOTA_EE_DOS;VECES_EE_DOS;CREDITOS_EE_DOS;RENDIMIENTO_TRES;PROMEDIO_TRES
612;10;419.0;54.33;47.54;62.35;53.32;10;30.424242424242426;1;19;8;4;1;1;23.666666666666668;35.0;30.0;45.0;0.0;35.0;0.0;29.55;3;30;15;15;6;3;3;1;29.0;2;3;12.0;2;3;21.75;4;3;40.0;1;2;40.0;1;1;45.0;1;3;0.0;0;2;2;34.4
613;7;451.84;61.4;55.85;55.79;67.6;16;32.0;1;19;4;6;1;5;22.5;40.0;30.0;40.0;35.0;30.0;40.0;35.35294117647059;1;20;17;3;7;6;1;1;29.0;2;3;30.0;1;3;32.0;1;3;40.0;1;2;35.0;1;1;43.0;1;3;42.0;1;2;2;36.80555555555556
614;10;459.17;57.29;55.56;59.85;77.14;10;37.733333333333334;0;15;0;7;0;5;35.0;35.0;40.0;35.0;40.0;35.0;43.0;34.88235294117647;1;20;17;3;7;7;0;1;32.0;2;3;35.0;1;3;30.0;1;3;30.0;1;2;40.0;1;1;40.0;1;3;41.0;1;2;2;36.611111111111114
615;20;478.94;71.12;58.78;55.46;35.25;20;26.766666666666666;2;26;11;4;3;1;20.0;35.0;27.5;40.0;37.0;35.0;10.0;29.352941176470587;4;32;17;15;7;4;3;1;27.666666666666668;3;3;28.0;2;3;24.0;2;3;32.0;1;2;30.0;1;1;32.0;2;3;35.0;1;2;1;20.529411764705884
616;18;469.78;82.45;48.33;58.93;56.48;18;35.4;0;15;0;7;0;5;30.0;40.0;30.0;45.0;39.0;30.0;44.0;32.44117647058823;3;25;17;8;7;4;3;1;35.0;1;3;25.0;2;3;27.5;2;3;29.5;2;2;35.0;1;1;45.0;1;3;30.0;1;2;2;37.94444444444444
617;10;474.57;70.62;53.57;71.14;43.48;10;31.76923076923077;0;13;0;6;0;10;30.0;35.0;30.0;35.0;34.0;30.0;0.0;30.853333333333335;1;27;15;12;6;5;1;1;30.0;1;3;22.6;5;3;30.0;1;3;30.0;1;2;35.0;1;1;40.0;1;3;0.0;0;2;2;32.588235294117645
618;20;447.01;60.97;54.31;55.49;47.79;20;29.756410256410255;2;30;17;4;2;1;23.333333333333332;45.0;17.5;45.0;38.0;30.0;0.0;20.466666666666665;4;30;15;15;6;2;4;1;23.333333333333332;3;3;3.0;2;3;13.5;2;3;35.0;1;2;41.0;1;1;25.5;2;3;0.0;0;2;1;22.0
619;10;484.4;74.12;55.16;62.31;57.27;2;38.0;0;15;0;7;0;5;35.0;40.0;40.0;40.0;39.0;30.0;41.0;35.64705882352941;0;17;17;0;7;7;0;1;35.0;1;3;35.0;1;3;30.0;1;3;30.0;1;2;35.0;1;1;45.0;1;3;38.0;1;2;2;36.166666666666664
620;20;456.39;64.24;57.99;55.09;72.32;18;26.923076923076923;2;20;7;4;2;1;15.0;35.0;20.0;35.0;0.0;35.0;45.0;15.0;0;7;7;0;3;0;3;2;15.0;1;3;0.0;0;3;15.0;1;3;0.0;0;2;15.0;1;1;0.0;0;3;0.0;0;2;1;23.333333333333332
621;3;469.12;74.32;58.4;52.41;62.69;8;31.363636363636363;0;11;0;5;0;1;30.0;35.0;30.0;35.0;0.0;30.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;23.333333333333332
622;4;455.3;62.56;56.25;51.5;61.22;4;35.53333333333333;1;19;4;6;1;5;25.0;35.0;40.0;45.0;40.0;30.0;44.0;36.0;0;17;17;0;7;7;0;1;30.0;1;3;30.0;1;3;35.0;1;3;35.0;1;2;40.0;1;1;45.0;1;3;41.0;1;2;2;36.0
623;18;446.02;70.11;50.94;50.78;53.32;16;32.46153846153846;0;13;0;6;0;1;30.0;35.0;30.0;30.0;41.0;30.0;0.0;22.816666666666666;5;41;15;26;6;2;4;1;21.0;3;3;12.0;3;3;22.25;4;3;30.5;2;2;30.0;1;1;28.5;2;3;0.0;0;2;2;33.2
624;20;476.24;78.0;61.34;53.46;67.51;20;35.733333333333334;0;15;0;7;0;5;30.0;35.0;35.0;40.0;34.0;35.0;49.0;38.26470588235294;1;20;17;3;7;7;0;1;40.0;1;3;30.5;2;3;30.0;1;3;40.0;1;2;40.0;1;1;45.0;1;3;47.0;1;2;2;39.0
625;20;439.84;65.27;58.78;55.46;50.66;20;30.77777777777778;2;32;17;5;2;5;21.666666666666668;30.0;24.0;45.0;38.0;30.0;46.0;28.91176470588235;3;35;17;18;7;5;2;1;23.5;4;3;22.333333333333332;3;3;30.0;1;3;35.0;1;2;35.0;1;1;31.0;2;3;33.0;1;2;2;35.94444444444444
626;10;392.45;49.14;50.94;44.68;39.05;10;34.2;2;22;7;6;1;5;27.5;30.0;30.0;45.0;43.0;30.0;46.0;36.529411764705884;1;19;17;2;7;7;0;1;35.0;1;3;31.0;1;3;34.0;1;3;32.0;2;2;40.0;1;1;45.0;1;3;41.0;1;2;3;40.05555555555556
627;17;471.58;59.93;51.21;62.11;52.09;16;33.8;1;19;4;6;1;5;22.5;35.0;35.0;40.0;40.0;30.0;46.0;37.94117647058823;0;17;17;0;7;7;0;1;30.0;1;3;35.0;1;3;35.0;1;3;32.0;1;2;40.0;1;1;47.0;1;3;50.0;1;2;2;38.833333333333336
628;20;467.05;77.98;55.56;62.19;53.32;18;35.333333333333336;0;15;0;7;0;13;30.0;40.0;30.0;40.0;40.0;40.0;40.0;35.666666666666664;1;18;15;3;6;6;0;1;35.0;1;3;30.0;1;3;35.0;1;3;40.0;1;2;35.0;1;1;40.0;2;3;0.0;0;2;1;24.0
629;9;460.68;69.99;58.93;58.09;76.45;8;19.757575757575754;4;32;21;1;4;1;22.333333333333332;7.5;21.0;40.0;0.0;10.0;0.0;3.4;2;17;11;6;2;0;2;2;1.0;2;3;0.0;1;3;0.0;2;3;7.0;1;2;0.0;0;1;0.0;0;3;0.0;0;2;1;12.559999999999999
630;20;455.89;65.27;58.78;53.46;50.66;10;25.96923076923077;2;35;22;4;2;1;15.4;35.0;25.333333333333332;40.0;30.0;30.0;0.0;20.833333333333332;2;24;12;12;5;2;3;2;30.0;1;3;0.0;0;3;18.5;4;3;8.0;1;2;30.0;1;1;19.5;2;3;0.0;0;2;1;23.333333333333332
631;10;459.74;62.82;58.93;58.09;73.83;7;22.5;2;18;7;3;2;1;15.0;35.0;17.5;35.0;0.0;30.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;23.333333333333332
632;20;437.57;71.05;66.01;47.86;58.59;20;33.666666666666664;1;19;4;6;1;5;22.5;40.0;30.0;45.0;42.0;30.0;43.0;35.35294117647059;0;17;17;0;7;7;0;1;30.0;1;3;32.0;1;3;35.0;1;3;30.0;1;2;35.0;1;1;45.0;1;3;40.0;1;2;2;38.5
633;7;454.49;73.57;50.94;52.77;53.32;7;30.27777777777778;2;26;11;5;2;1;22.666666666666668;35.0;27.5;45.0;35.0;30.0;33.0;31.733333333333334;1;18;15;3;6;4;2;1;29.0;2;3;22.0;1;3;34.0;1;3;36.0;1;2;35.0;1;1;38.0;1;3;0.0;0;2;2;32.5
634;10;434.72;61.49;60.67;54.77;42.76;7;22.606060606060606;2;27;14;3;2;10;14.666666666666666;35.0;16.666666666666668;40.0;0.0;30.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;26.666666666666668
635;18;463.09;62.56;53.74;59.74;69.92;18;35.2;1;19;4;7;0;2;30.0;35.0;30.0;45.0;38.0;35.0;46.0;30.41176470588235;3;26;17;9;7;5;2;1;30.0;1;3;23.0;2;3;26.0;2;3;35.0;1;2;35.0;1;1;35.0;2;3;35.0;1;2;2;30.647058823529413
636;20;482.95;70.26;53.11;63.98;65.1;10;31.61111111111111;3;27;12;5;2;1;21.666666666666668;35.0;27.5;45.0;39.0;30.0;41.0;30.133333333333333;4;26;15;11;6;3;3;2;26.5;2;3;21.5;2;3;32.0;1;3;29.0;2;2;34.0;1;1;40.0;2;3;0.0;0;2;1;28.470588235294116
637;20;455.58;77.98;63.26;49.79;58.59;12;38.2;0;15;0;7;0;5;35.0;40.0;35.0;45.0;40.0;35.0;44.0;36.23529411764706;0;17;17;0;7;7;0;1;35.0;1;3;30.0;1;3;30.0;1;3;40.0;1;2;40.0;1;1;45.0;1;3;38.0;1;2;2;34.638888888888886
638;15;469.48;74.12;47.62;59.82;83.41;11;10.151515151515152;4;47;36;1;4;1;7.2;8.333333333333334;7.4;30.0;0.0;14.0;0.0;1.9285714285714286;3;14;7;7;3;0;3;1;2.5;2;3;0.0;0;3;1.5;2;3;0.0;0;2;1.5;2;1;0.0;0;3;0.0;0;2;1;23.333333333333332
639;16;458.18;62.56;53.74;59.74;55.95;6;33.53333333333333;2;21;6;6;1;5;27.5;35.0;35.0;40.0;30.0;30.0;44.0;35.3235294117647;2;22;17;5;7;6;1;1;30.0;1;3;33.0;1;3;29.5;2;3;32.5;2;2;30.0;1;1;46.0;1;3;45.0;1;2;2;37.833333333333336
640;19;477.97;67.13;47.95;69.68;61.22;8;30.4;4;25;10;4;3;1;25.0;30.0;27.5;40.0;36.0;27.5;37.0;30.133333333333333;2;21;15;6;6;4;2;1;31.0;1;3;28.0;2;3;35.0;1;3;3.0;1;2;32.0;1;1;44.0;2;3;0.0;0;2;1;10.333333333333334
641;15;466.22;52.17;58.08;55.63;53.32;18;37.0;1;19;4;7;0;5;30.0;40.0;35.0;45.0;39.0;35.0;46.0;38.588235294117645;0;17;17;0;7;7;0;1;40.0;1;3;30.0;1;3;35.0;1;3;40.0;1;2;40.0;1;1;45.0;1;3;43.0;1;2;2;39.888888888888886
642;20;431.61;56.43;53.11;55.09;58.06;20;33.666666666666664;1;19;4;6;1;5;22.5;40.0;30.0;45.0;40.0;30.0;45.0;36.0;0;17;17;0;7;7;0;1;30.0;1;3;34.0;1;3;30.0;1;3;33.0;1;2;40.0;1;1;46.0;1;3;43.0;1;2;3;40.5
643;7;449.9;56.46;39.28;48.79;53.32;20;34.0;1;19;4;6;1;5;25.0;40.0;30.0;45.0;41.0;35.0;39.0;33.6764705882353;2;26;17;9;7;5;2;1;30.0;1;3;25.0;3;3;25.5;2;3;30.0;1;2;40.0;1;1;45.0;1;3;48.0;1;2;2;35.666666666666664
644;20;436.46;68.11;61.34;53.46;55.95;20;31.53846153846154;1;14;1;6;0;10;30.0;30.0;30.0;40.0;35.0;30.0;0.0;33.38666666666667;1;23;15;8;6;5;1;1;30.0;1;3;40.0;1;3;35.0;1;3;25.4;5;2;30.0;1;1;35.0;1;3;0.0;0;2;1;25.142857142857142
645;7;449.95;64.16;53.43;56.82;44.71;16;35.12222222222222;2;24;9;6;1;5;22.333333333333332;45.0;40.0;35.0;37.0;32.5;43.0;33.64705882352941;1;23;17;6;7;6;1;1;33.0;1;3;29.0;3;3;35.0;1;3;35.0;1;2;40.0;1;1;35.0;1;3;33.0;1;2;2;37.0
646;14;466.53;70.11;50.94;52.77;67.51;9;36.6;0;15;0;7;0;5;35.0;35.0;35.0;40.0;45.0;30.0;37.0;36.35294117647059;0;17;17;0;7;7;0;1;35.0;1;3;30.0;1;3;35.0;1;3;30.0;1;2;40.0;1;1;40.0;1;3;49.0;1;2;2;38.27777777777778
647;1;462.91;61.53;60.41;47.0;56.48;1;33.333333333333336;1;19;4;6;1;3;22.5;35.0;35.0;45.0;40.0;30.0;40.0;33.088235294117645;2;26;17;9;7;6;1;1;33.0;1;3;26.666666666666668;3;3;30.5;2;3;30.0;1;2;40.0;1;1;40.0;1;3;36.0;1;2;2;33.416666666666664
648;10;469.18;65.19;53.06;57.69;57.27;10;36.2;1;19;4;7;0;5;30.0;35.0;35.0;40.0;42.0;30.0;47.0;36.294117647058826;1;20;17;3;7;7;0;1;33.0;1;3;35.0;1;3;35.0;1;3;35.0;1;2;40.0;1;1;36.0;2;3;45.0;1;2;2;36.47222222222222
649;20;449.16;64.16;58.27;46.76;56.48;20;30.90909090909091;1;15;4;4;1;1;20.0;35.0;40.0;35.0;0.0;35.0;0.0;26.666666666666668;0;9;9;0;3;1;2;2;20.0;1;3;0.0;0;3;15.0;1;3;0.0;0;2;0.0;0;1;45.0;1;3;0.0;0;2;1;26.666666666666668
650;10;471.63;57.34;63.99;49.56;43.48;10;34.677777777777784;2;24;9;6;1;5;23.666666666666668;35.0;40.0;45.0;36.0;32.5;43.0;33.85294117647059;1;20;17;3;7;6;1;1;33.0;1;3;27.5;2;3;30.0;1;3;35.0;1;2;40.0;1;1;34.0;1;3;46.0;1;2;2;39.333333333333336
651;5;444.86;64.16;55.86;48.79;50.86;5;32.8;1;19;4;6;1;5;27.5;35.0;40.0;40.0;30.0;30.0;31.0;35.3235294117647;2;23;17;6;7;5;2;1;29.0;2;3;40.0;1;3;25.5;2;3;31.0;1;2;40.0;1;1;45.0;1;3;40.0;1;2;1;29.88888888888889
652;8;438.6;71.05;50.54;49.79;52.09;8;35.86666666666667;2;20;5;6;1;5;25.0;45.0;35.0;35.0;44.0;30.0;45.0;35.3235294117647;3;26;17;9;7;5;2;1;27.5;2;3;31.0;1;3;27.0;2;3;40.0;1;2;40.0;1;1;44.0;2;3;46.0;1;2;2;36.72222222222222
653;12;452.01;67.01;53.43;50.78;44.71;12;32.95454545454545;2;16;5;3;2;1;25.0;40.0;40.0;35.0;0.0;27.5;0.0;16.73076923076923;3;22;13;9;5;1;4;1;17.0;2;3;13.0;1;3;15.0;2;3;0.0;0;2;45.0;1;1;12.5;2;3;0.0;0;2;1;26.666666666666668
654;10;457.94;67.13;50.58;55.09;77.14;11;23.64102564102564;3;25;12;3;3;13;16.0;40.0;35.0;30.0;7.5;13.333333333333334;0.0;8.571428571428571;2;12;6;6;2;0;2;2;0.0;0;3;0.0;0;3;7.5;2;3;0.0;0;2;0.0;0;1;12.5;2;3;0.0;0;2;1;26.666666666666668
655;20;470.7;79.06;51.08;52.41;46.92;20;34.31818181818182;2;16;5;3;2;1;22.5;50.0;40.0;45.0;0.0;22.5;0.0;22.0;0;10;10;0;4;1;3;2;20.0;1;3;0.0;0;3;15.0;1;3;0.0;0;2;40.0;1;1;25.0;1;3;0.0;0;2;1;23.333333333333332
656;13;478.57;67.77;63.43;53.71;60.2;20;27.272727272727273;2;14;3;3;2;1;30.0;15.0;35.0;30.0;0.0;15.0;0.0;15.0;0;9;9;0;3;0;3;2;15.0;1;3;15.0;1;3;15.0;1;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;23.333333333333332
657;10;472.23;62.56;56.25;49.56;62.69;8;37.27272727272727;0;11;0;5;0;1;30.0;50.0;40.0;40.0;0.0;30.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;2;30.0
658;15;479.56;64.24;47.95;53.07;83.41;5;31.666666666666664;2;17;6;3;2;1;22.5;45.0;40.0;35.0;0.0;13.333333333333334;0.0;16.227272727272727;3;20;11;9;4;1;3;1;12.5;2;3;0.0;0;3;11.5;2;3;30.0;1;2;0.0;0;1;15.5;2;3;0.0;0;2;1;26.666666666666668
659;16;469.3;61.49;55.86;56.82;58.06;8;16.0;5;29;18;0;5;1;15.0;19.0;12.666666666666666;17.5;0.0;22.5;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;26.666666666666668
660;16;490.56;70.26;62.86;63.98;59.64;14;31.9;1;16;1;5;2;1;30.0;35.0;40.0;30.0;31.0;22.5;27.0;28.058823529411764;1;23;17;6;7;5;2;2;30.0;1;3;24.333333333333332;3;3;30.0;1;3;30.0;1;2;30.0;1;1;38.0;1;3;10.0;1;2;1;27.41176470588235
661;6;460.68;58.15;51.55;55.53;60.2;7;39.43333333333333;1;16;1;6;1;5;40.0;50.0;35.0;40.0;42.0;22.5;40.0;33.94117647058823;0;17;17;0;7;7;0;1;30.0;1;3;30.0;1;3;30.0;1;3;30.0;1;2;38.0;1;1;43.0;1;3;40.0;1;2;2;35.22222222222222
662;20;457.34;69.18;50.09;71.66;42.2;8;32.46666666666667;2;24;9;6;1;5;20.0;40.0;35.0;30.0;39.0;30.0;42.0;30.176470588235293;4;28;17;11;7;3;4;2;25.0;2;3;22.5;2;3;32.0;1;3;28.5;2;2;39.0;1;1;27.5;2;3;48.0;1;2;2;30.63888888888889
663;20;403.46;52.17;50.54;49.79;38.78;20;15.0;0;11;0;0;5;1;15.0;15.0;15.0;15.0;0.0;15.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;10.0
664;1;449.32;55.73;65.58;56.94;48.92;11;35.8;0;15;0;7;0;5;30.0;35.0;35.0;40.0;40.0;30.0;46.0;41.76470588235294;0;17;17;0;7;7;0;1;30.0;1;3;50.0;1;3;45.0;1;3;35.0;1;2;40.0;1;1;45.0;1;3;45.0;1;2;2;39.888888888888886
665;10;471.21;67.77;58.68;50.05;53.56;10;15.0;0;11;0;0;5;1;15.0;15.0;15.0;15.0;0.0;15.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;10.0
666;10;413.1;73.57;50.94;50.78;54.9;10;38.0;0;15;0;7;0;5;30.0;45.0;35.0;35.0;45.0;30.0;50.0;36.94117647058823;0;17;17;0;7;7;0;1;30.0;1;3;30.0;1;3;40.0;1;3;30.0;1;2;41.0;1;1;45.0;1;3;46.0;1;2;2;39.0
667;20;510.36;62.84;61.03;57.36;60.2;20;37.13333333333333;0;15;0;7;0;5;40.0;40.0;40.0;35.0;33.0;30.0;33.0;36.705882352941174;0;17;17;0;7;7;0;1;31.0;1;3;40.0;1;3;35.0;1;3;30.0;1;2;40.0;1;1;40.0;1;3;43.0;1;2;2;35.638888888888886
668;13;391.91;50.54;46.84;47.79;43.48;3;34.43333333333333;1;16;1;6;1;5;35.0;35.0;30.0;35.0;40.0;27.5;37.0;34.607843137254896;2;24;17;7;7;5;2;1;35.0;1;3;35.0;1;3;26.0;2;3;27.666666666666668;3;2;45.0;1;1;40.0;1;3;40.0;1;2;2;34.44444444444444
669;10;464.87;62.52;51.53;55.18;56.01;16;15.0;0;11;0;0;5;1;15.0;15.0;15.0;15.0;0.0;15.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;0.0
670;10;439.88;70.11;48.33;56.82;67.51;8;35.6;0;15;0;7;0;5;35.0;35.0;35.0;30.0;35.0;35.0;42.0;35.23529411764706;1;20;17;3;7;7;0;1;30.0;1;3;33.0;2;3;35.0;1;3;35.0;1;2;30.0;1;1;39.0;1;3;44.0;1;2;2;38.0
671;9;482.12;70.26;42.13;59.3;54.9;9;32.666666666666664;1;31;16;6;1;1;24.0;35.0;30.0;45.0;37.0;35.0;40.0;27.1;4;32;15;17;6;2;4;1;22.666666666666668;3;3;23.5;2;3;24.666666666666668;3;3;29.0;2;2;43.0;1;1;31.0;1;3;0.0;0;2;2;32.588235294117645
672;20;446.43;58.94;55.56;55.09;58.06;20;32.4;1;17;2;7;0;2;30.0;30.0;30.0;40.0;32.0;30.0;41.0;33.48039215686275;2;22;17;5;7;6;1;1;30.0;1;3;30.0;1;3;30.0;1;3;27.333333333333332;3;2;33.5;2;1;39.0;1;3;47.0;1;2;2;33.72222222222222
673;8;460.0;58.94;53.43;46.76;62.69;8;31.363636363636363;1;15;4;4;1;1;27.5;30.0;35.0;40.0;0.0;30.0;0.0;27.916666666666668;0;12;12;0;5;2;3;2;25.0;1;3;0.0;0;3;25.0;1;3;25.0;1;2;30.0;1;1;35.0;1;3;0.0;0;2;2;30.0
674;14;453.45;58.94;50.94;50.78;83.41;20;31.533333333333335;1;19;4;5;2;1;22.5;30.0;40.0;40.0;45.0;35.0;19.0;25.566666666666666;3;30;15;15;6;3;3;1;26.5;2;3;22.0;3;3;12.333333333333334;3;3;35.0;1;2;41.0;1;1;30.0;1;3;0.0;0;2;2;30.4
675;10;425.23;71.12;51.21;43.61;47.79;8;28.384615384615383;2;19;6;3;3;10;25.0;30.0;40.0;45.0;0.0;24.0;10.0;25.296875;3;34;16;18;6;3;3;1;35.0;1;3;7.75;4;3;24.0;2;3;20.25;4;2;0.0;0;1;30.0;1;3;37.0;1;2;1;26.666666666666668
676;14;444.57;60.49;51.73;51.92;71.53;19;28.97435897435897;1;21;8;5;1;1;11.666666666666666;45.0;35.0;35.0;35.0;30.0;0.0;8.416666666666666;5;24;12;12;5;0;5;1;9.5;2;3;0.0;0;3;7.5;2;3;7.5;2;2;12.5;2;1;7.5;2;3;0.0;0;2;1;23.333333333333332
677;20;452.81;61.53;55.56;55.09;42.76;20;34.8;1;19;4;6;1;5;25.0;35.0;35.0;35.0;50.0;30.0;41.0;35.73529411764706;1;20;17;3;7;6;1;1;26.5;2;3;30.0;1;3;40.0;1;3;35.0;1;2;40.0;1;1;46.0;1;3;35.0;1;2;2;36.111111111111114
678;20;439.01;55.73;63.26;56.94;59.92;20;34.333333333333336;1;19;4;6;1;1;27.5;35.0;35.0;40.0;37.0;30.0;43.0;31.970588235294116;2;22;17;5;7;6;1;1;30.0;1;3;30.0;1;3;22.5;2;3;33.0;2;2;35.0;1;1;39.0;1;3;39.0;1;2;2;35.30555555555556
679;10;449.98;60.49;54.12;51.92;83.41;8;30.666666666666664;1;21;8;5;1;1;14.666666666666666;45.0;35.0;40.0;35.0;35.0;0.0;9.291666666666666;5;24;12;12;5;0;5;1;10.5;2;3;0.0;0;3;10.0;2;3;7.5;2;2;12.5;2;1;7.5;2;3;0.0;0;2;1;26.666666666666668
680;10;453.69;56.46;55.86;52.77;52.09;11;36.8;1;19;4;6;1;5;25.0;40.0;40.0;45.0;40.0;35.0;46.0;35.73529411764706;2;23;17;6;7;6;1;1;35.5;2;3;36.0;1;3;28.0;2;3;30.0;1;2;35.0;1;1;46.0;1;3;38.0;1;2;2;38.833333333333336
681;6;442.05;70.38;51.08;52.41;48.65;1;30.0;2;18;5;4;2;10;27.5;30.0;30.0;35.0;35.0;25.0;0.0;20.630952380952383;4;45;14;31;5;0;5;1;14.75;4;3;16.75;4;3;28.0;4;3;17.666666666666668;3;2;0.0;0;1;25.0;1;3;0.0;0;2;1;26.0
682;10;435.4;62.48;55.56;49.79;50.66;10;16.923076923076923;2;20;7;3;3;1;10.0;30.0;10.0;40.0;0.0;30.0;10.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;1;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;23.333333333333332
683;11;449.48;74.12;50.22;50.99;51.23;12;35.13333333333333;0;15;0;7;0;1;38.0;37.0;30.0;45.0;35.0;30.0;33.0;36.88235294117647;0;17;17;0;7;7;0;1;30.0;1;3;35.0;1;3;38.0;1;3;35.0;1;2;46.0;1;1;40.0;1;3;41.0;1;2;2;31.333333333333332
684;20;506.66;78.22;61.41;65.0;88.67;1;37.6;0;15;0;7;0;5;30.0;39.0;40.0;43.0;44.0;49.0;33.0;39.875;0;16;16;0;6;6;0;1;35.0;1;3;38.0;1;3;47.0;1;3;44.0;1;2;0.0;0;1;40.0;1;3;35.0;1;2;2;38.666666666666664
685;20;474.21;65.63;73.09;57.8;79.4;20;35.666666666666664;1;19;4;6;1;5;22.5;40.0;35.0;45.0;43.0;35.0;47.0;35.8235294117647;0;17;17;0;7;7;0;1;36.0;1;3;33.0;1;3;34.0;1;3;33.0;1;2;42.0;1;1;34.0;1;3;45.0;1;2;2;33.0
686;2;523.19;99.48;69.72;61.28;60.44;1;37.46666666666667;1;17;2;7;0;5;40.0;30.0;30.0;40.0;42.0;30.0;49.0;35.588235294117645;0;17;17;0;7;7;0;1;35.0;1;3;32.0;1;3;31.0;1;3;31.0;1;2;37.0;1;1;42.0;1;3;43.0;1;2;2;34.55555555555556
687;20;483.26;63.5;76.27;63.2;77.13;20;28.923076923076923;3;25;12;4;2;9;20.0;30.0;26.0;35.0;0.0;35.0;44.0;36.03333333333333;1;18;15;3;6;5;1;1;29.5;2;3;34.0;1;3;48.0;1;3;30.0;1;2;35.0;1;1;37.0;1;3;0.0;0;2;2;31.294117647058822
688;19;528.52;88.79;69.98;82.9;75.1;19;24.717948717948715;3;35;22;3;3;9;26.0;35.0;24.666666666666668;40.0;1.6666666666666667;30.0;0.0;21.285714285714285;4;34;14;20;5;1;4;1;21.666666666666668;3;3;23.0;1;3;13.333333333333334;3;3;14.0;2;2;0.0;0;1;32.0;3;3;0.0;0;2;1;21.5
689;8;478.41;78.36;69.98;65.98;69.93;8;36.8;0;15;0;7;0;5;40.0;35.0;30.0;40.0;38.0;30.0;43.0;36.11764705882353;1;19;17;2;7;7;0;1;33.0;1;3;33.0;1;3;34.0;1;3;32.5;2;2;40.0;1;1;43.0;1;3;40.0;1;2;2;35.0
690;14;385.43;62.48;55.56;53.65;61.22;5;23.897435897435894;4;27;14;2;4;9;15.666666666666666;30.0;29.5;40.0;18.5;22.5;0.0;22.125;3;27;12;15;5;2;3;1;20.5;2;3;0.0;0;3;11.333333333333334;3;3;30.0;1;2;36.0;1;1;24.666666666666668;3;3;0.0;0;2;2;31.2
691;11;505.2;74.62;75.93;79.57;75.1;11;33.2;1;19;4;6;1;5;28.5;30.0;30.0;40.0;40.0;30.0;42.0;40.1764705882353;0;17;17;0;7;7;0;1;39.0;1;3;40.0;1;3;40.0;1;3;39.0;1;2;34.0;1;1;42.0;1;3;44.0;1;2;2;38.77777777777778
692;9;491.89;74.62;66.93;75.16;73.24;9;28.942307692307693;2;26;13;4;2;9;22.5;35.0;18.75;40.0;45.0;30.0;0.0;32.84615384615385;4;23;13;10;5;3;2;2;31.5;2;3;26.5;2;3;32.0;2;3;0.0;0;2;22.0;2;1;45.0;1;3;0.0;0;2;1;14.0
693;11;482.97;75.41;66.68;72.69;66.95;11;33.8;2;22;7;6;1;5;25.0;35.0;30.0;40.0;42.0;35.0;44.0;40.529411764705884;0;17;17;0;7;7;0;1;38.0;1;3;38.0;1;3;41.0;1;3;30.0;1;2;50.0;1;1;46.0;1;3;45.0;1;2;2;35.111111111111114
