NUMERO;PROMEDIO_UNO;NOTA_EE_UNO;PROMEDIO_DOS;NOTA_ALGEBRA;NOTA_INTEGRAL;NOTA_MATERIALES;NOTA_EE_DOS;PROMEDIO_TRES;NAA_TRES;NOTA_MULTIVARIADO;NOTA_TERMODINAMICA;NOTA_ECONOMIA_UNO;NOTA_ECUACIONES;NOTA_ESTADISTICA_DOS;NOTA_FISICA_DOS;NOTA_MECANICA;NOTA_PROCESOSQ;NOTA_EE_CUATRO;PROMEDIO_CINCO;CAR_CINCO;NCC_CINCO;NCA_CINCO;NCP_CINCO;NAC_CINCO;NAA_CINCO;NAP_CINCO;EPA_CINCO;NOTA_METODOLOGIA;VECES_METODOLOGIA;CREDITOS_METODOLOGIAS;NOTA_FISICA_TRES;VECES_FISICA_TRES;CREDITOS_FISICA_TRES;NOTA_CONTABILIDAD;VECES_CONTABILIDAD;CREDITOS_CONTABILIDAD;NOTA_PROCESOSM;VECES_PROCESOSM;CREDITOS_PROCESOSM;NOTA_ADMINISTRACION;VECES_ADMINISTRACION;CREDITOS_ADMINISTRACION;NOTA_LENGUA_UNO;VECES_LENGUA_UNO;CREDITOS_LENGUA_UNO;NOTA_EI_UNO;VECES_EI_UNO;CREDITOS_EI_UNO;NOTA_EI_DOS;VECES_EI_DOS;CREDITOS_EI_DOS;RENDIMIENTO_SEIS
633;30.27777777777778;33.0;31.733333333333334;29.0;22.0;36.0;0.0;32.5;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;18.0;0;2;2;0;1;0;1;2;0.0;0;1;0.0;0;3;27.0;1;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
635;35.2;46.0;30.41176470588235;30.0;23.0;35.0;35.0;30.647058823529413;5;30.0;36.0;34.0;37.5;27.0;30.0;24.333333333333332;43.0;0;34.588235294117645;1;19;17;2;8;8;0;1;30.0;1;1;34.0;1;3;32.0;1;2;30.0;1;3;34.0;1;2;37.0;2;2;42.0;1;2;38.0;1;2;2
636;31.61111111111111;41.0;30.133333333333333;26.5;21.5;29.0;0.0;28.470588235294116;4;30.0;33.0;40.0;32.0;30.0;0.0;29.0;45.0;0;32.05882352941177;2;25;17;8;8;7;1;1;31.0;1;1;31.0;1;3;33.0;1;2;26.666666666666668;3;3;35.0;1;2;37.5;2;2;32.0;1;2;33.0;1;2;2
637;38.2;44.0;36.23529411764706;35.0;30.0;40.0;38.0;34.638888888888886;6;30.0;26.5;42.0;32.0;33.5;34.0;35.0;42.0;42;36.1764705882353;0;17;17;0;8;8;0;1;32.0;1;1;33.0;1;3;35.0;1;2;32.0;1;3;36.0;1;2;50.0;1;2;42.0;1;2;31.0;1;2;3
639;33.53333333333333;44.0;35.3235294117647;30.0;33.0;32.5;45.0;37.833333333333336;7;33.0;34.0;41.0;33.0;34.0;33.0;36.0;30.0;43;37.088235294117645;1;20;17;3;8;8;0;1;41.0;1;1;34.5;2;3;36.0;1;2;38.0;1;3;39.0;1;2;30.0;1;2;44.0;1;2;37.0;1;2;2
640;30.4;37.0;30.133333333333333;31.0;28.0;3.0;0.0;10.333333333333334;1;5.0;1.0;33.0;0.0;0.0;0.0;0.0;0.0;0;6.375;1;6;3;3;1;0;1;2;0.0;0;1;8.5;2;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
641;37.0;46.0;38.588235294117645;40.0;30.0;40.0;43.0;39.888888888888886;7;40.0;30.0;41.0;39.0;41.0;46.0;33.0;43.0;0;40.94117647058823;0;17;17;0;8;8;0;1;37.0;1;1;38.0;1;3;42.0;1;2;39.0;1;3;48.0;1;2;46.0;1;2;44.0;1;2;34.0;1;2;2
642;33.666666666666664;45.0;36.0;30.0;34.0;33.0;43.0;40.5;7;38.0;30.0;40.0;35.0;41.0;40.0;30.0;47.0;40;37.8235294117647;1;19;17;2;8;8;0;1;36.0;1;1;33.0;1;3;30.5;2;2;35.0;1;3;47.0;1;2;46.0;1;2;44.0;1;2;34.0;1;2;2
643;34.0;39.0;33.6764705882353;30.0;25.0;30.0;48.0;35.666666666666664;5;26.5;28.5;41.0;30.0;46.0;31.0;33.0;41.0;49;37.470588235294116;0;17;17;0;8;8;0;1;33.0;1;1;30.0;1;3;31.0;1;2;38.0;1;3;39.0;1;2;44.0;1;2;36.0;1;2;50.0;1;2;2
644;31.53846153846154;0.0;33.38666666666667;30.0;40.0;25.4;0.0;25.142857142857142;3;16.0;20.666666666666668;30.0;0.0;0.0;0.0;0.0;0.0;0;20.25;0;3;3;0;1;0;1;2;0.0;0;1;27.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
645;35.12222222222222;43.0;33.64705882352941;33.0;29.0;35.0;33.0;37.0;7;36.0;39.0;39.0;31.0;44.0;36.0;32.0;35.0;38;33.23529411764706;0;17;17;0;8;8;0;1;35.0;1;1;30.0;1;3;33.0;1;2;30.0;1;3;40.0;1;2;37.0;1;2;35.0;1;2;30.0;1;2;2
646;36.6;37.0;36.35294117647059;35.0;30.0;30.0;49.0;38.27777777777778;7;40.0;36.0;43.0;30.0;33.0;35.0;30.0;37.0;41;35.35294117647059;0;17;17;0;8;8;0;1;31.0;1;1;30.0;1;3;30.0;1;2;30.0;1;3;39.0;1;2;48.0;1;2;40.0;1;2;38.0;1;2;2
