CAR_SIETE,NCC_SIETE,NCA_SIETE,NCP_SIETE,NAC_SIETE,NAA_SIETE,NAP_SIETE,EPA_SIETE,PROMEDIO_OCHO,NOTA_L_UNO,VECES_L_UNO,CREDITOS_L_UNO,NOTA_EI_UNO,VECES_EI_UNO,CREDITOS_EI_UNO,NOTA_ECO,VECES_ECO,CREDITOS_ECO,NOTA_AUTO,VECES_AUTO,CREDITOS_AUTO,NOTA_MAQEL,VECES_MAQEL,CREDITOS_MAQEL,NOTA_ELECPOT,VECES_ELECPOT,CREDITOS_ELECPOT,NOTA_ASP,VECES_ASP,CREDITOS_ASP
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,4,2,2,2,1,1,2,0,43,1,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
1,6,2,4,3,1,2,2,41,50,1,2,0,0,3,0,2,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
1,17,15,2,7,6,1,1,32.54545455,47,1,2,0,0,3,33,1,2,44,2,2,33,1,3,33,1,3,34,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,13,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
2,13,7,6,6,3,3,2,30.14285714,50,1,2,44,1,3,0,2,2,31,2,2,0,0,3,0,0,3,0,0,3
0,4,2,2,2,1,1,2,35.2,35,1,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
1,18,15,3,7,6,1,2,26.375,37,1,2,0,0,3,42,1,2,32,1,2,42,1,3,33,2,3,30,1,3
1,20,15,5,8,6,2,2,38.46153846,49,1,2,37,1,3,32,1,2,43,2,2,32,1,3,27,1,3,33,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,44.8,44,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,15,15,0,6,6,0,1,31.8,47,1,2,0,0,3,37,1,2,35,1,2,37,1,3,30,1,3,31,1,3
0,2,0,2,1,0,1,0,45.33333333,0,0,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,4,2,2,2,1,1,2,16,38,1,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,15,15,0,6,6,0,1,37,43,1,2,0,0,3,30,1,2,32,1,2,30,1,3,31,1,3,38,1,3
0,2,0,2,1,0,1,0,0,0,0,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
1,15,13,2,6,5,1,1,33.33333333,0,0,2,0,0,3,38,2,2,30,1,2,38,1,3,43,1,3,34,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,0,2,1,0,1,2,0,16,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,30,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
1,12,10,2,5,4,1,1,38.42857143,45,2,2,0,0,3,40,1,2,0,0,2,40,1,3,0,0,3,40,1,3
0,15,15,0,6,6,0,1,26.0625,44,1,2,0,0,3,31,1,2,36,1,2,31,1,3,30,1,3,30,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
1,17,15,2,7,6,1,2,34.4,41,1,2,0,0,3,36,1,2,32,2,2,36,1,3,32,1,3,36,1,3
0,15,15,0,6,6,0,1,30.41666667,43,1,2,0,0,3,47,1,2,32,1,2,47,1,3,36,1,3,31,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
2,8,2,6,4,1,3,2,34,43,2,2,0,0,3,0,2,2,0,0,2,0,0,3,0,0,3,0,0,3
1,16,15,1,6,6,0,1,35.6,33,1,2,0,0,3,39,0,2,35,1,2,39,1,3,32,2,3,36,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,35,37,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
2,10,2,8,5,1,4,2,33.33333333,37,2,2,0,0,3,0,3,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,34.4,40,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
2,8,2,6,4,1,3,2,11,41,2,2,0,0,3,0,2,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,40.66666667,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,15,15,0,6,6,0,1,37.83333333,42,1,2,0,0,3,38,1,2,32,1,2,38,1,3,30,1,3,31,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
1,17,13,4,7,5,2,2,41,39,1,2,0,0,3,36,1,2,16,2,2,36,1,3,43,1,3,36,1,3
0,4,2,2,2,1,1,2,46.66666667,43,1,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,15,15,0,6,6,0,1,27,48,1,2,0,0,3,43,1,2,33,1,2,43,1,3,41,1,3,35,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,4,4,0,2,2,0,1,37.85714286,46,1,2,0,0,3,0,0,2,30,1,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
1,18,15,3,7,6,1,2,42.5,36,1,2,0,0,3,40,1,2,30,1,2,40,1,3,33,1,3,30,2,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,4,2,2,2,1,1,2,17.5,40,1,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
1,6,0,6,3,0,3,2,43,14,1,2,0,0,3,0,2,2,0,0,2,0,0,3,0,0,3,0,0,3
1,12,10,2,5,4,1,2,46,0,0,2,0,0,3,35,1,2,36,2,2,35,1,3,0,0,3,30,1,3
1,18,15,3,7,6,1,1,35.33333333,43,1,2,0,0,3,43,1,2,32,1,2,43,1,3,42,2,3,30,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,44.33333333,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,12,12,0,5,5,0,1,35.66666667,35,1,2,0,0,3,38,1,2,31,1,2,38,1,3,0,0,3,36,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,15,15,0,6,6,0,1,41.58333333,45,1,2,0,0,3,40,1,2,36,1,2,40,1,3,44,1,3,39,1,3
0,15,15,0,6,6,0,1,32.3,45,1,2,0,0,3,36,1,2,31,1,2,36,1,3,45,1,3,34,1,3
0,15,15,0,6,6,0,1,33.5,50,1,2,0,0,3,36,1,2,38,1,2,36,1,3,41,1,3,32,1,3
0,2,0,2,1,0,1,0,25,0,0,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,15,15,0,6,6,0,1,40.33333333,40,1,2,0,0,3,45,1,2,43,1,2,45,1,3,45,1,3,37,1,3
0,4,0,4,2,0,2,2,46,19,1,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
1,17,15,2,7,6,1,1,45.6,43,1,2,0,0,3,34,1,2,38,2,2,34,1,3,43,1,3,32,1,3
0,4,2,2,2,1,1,2,38,33,1,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,0,2,1,0,1,0,23.33333333,0,0,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
1,17,15,2,7,6,1,1,31.33333333,43,1,2,0,0,3,40,1,2,42,2,2,40,1,3,38,1,3,32,1,3
2,19,15,4,8,6,2,2,38.44444444,43,1,2,0,0,3,35,2,2,35,2,2,35,1,3,43,1,3,34,1,3
1,6,2,4,3,1,2,2,36.8,0,0,2,0,0,3,0,2,2,30,1,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,30,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,4,2,2,2,1,1,2,46,46,1,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
2,8,2,6,4,1,3,2,0,46,2,2,0,0,3,0,2,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
1,6,2,4,3,1,2,2,30.57142857,41,1,2,0,0,3,0,2,2,0,0,2,0,0,3,0,0,3,0,0,3
1,6,2,4,3,1,2,2,40.44444444,44,1,2,0,0,3,0,0,2,25,2,2,0,0,3,0,0,3,0,0,3
0,2,0,2,1,0,1,0,44,0,0,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
1,6,2,4,3,1,2,2,29.6,39,1,2,0,0,3,0,2,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,15,15,0,6,6,0,1,38.1,48,1,2,0,0,3,38,1,2,30,1,2,38,1,3,30,1,3,38,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,15,12,3,6,5,1,1,38.66666667,43,1,2,0,0,3,33,1,2,42,1,2,33,1,3,44,1,3,29,1,3
0,2,2,0,1,1,0,1,36,42,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
1,6,2,4,3,1,2,2,0,44,1,2,0,0,3,0,2,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,44,48,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,15,12,3,6,5,1,1,39.11111111,46,1,2,0,0,3,34,1,2,35,1,2,34,1,3,38,1,3,29,1,3
1,4,0,4,2,0,2,0,42.66666667,0,0,2,0,0,3,0,2,2,0,0,2,0,0,3,0,0,3,0,0,3
0,15,15,0,6,6,0,1,40.33333333,41,1,2,0,0,3,31,1,2,30,1,2,31,1,3,35,1,3,32,1,3
1,4,0,4,2,0,2,0,44,0,0,2,0,0,3,0,2,2,0,0,2,0,0,3,0,0,3,0,0,3
1,6,2,4,3,1,2,2,47,44,1,2,0,0,3,0,2,2,0,0,2,0,0,3,0,0,3,0,0,3
3,23,15,8,9,6,3,2,26,46,1,2,0,0,3,39,1,2,45,2,2,39,1,3,30,2,3,34,2,3
0,2,0,2,1,0,1,2,15,11,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
1,6,2,4,3,1,2,2,25.42857143,35,1,2,0,0,3,0,2,2,0,0,2,0,0,3,0,0,3,0,0,3
1,6,2,4,3,1,2,2,37.2,30,1,2,0,0,3,0,2,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
1,13,9,4,6,4,2,2,41,42,1,2,0,0,3,37,3,2,35,1,2,37,1,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,4,2,2,2,1,1,2,40,40,1,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,9,35,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
2,20,15,5,8,6,2,2,36.58333333,45,1,2,0,0,3,35,1,2,36,2,2,35,1,3,33,2,3,34,1,3
2,20,15,5,8,6,2,2,36.66666667,45,1,2,0,0,3,34,2,2,36,1,2,34,1,3,37,2,3,30,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,0,33,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,15,15,0,6,6,0,1,37.75,43,1,2,0,0,3,39,1,2,31,1,2,39,1,3,31,1,3,44,1,3
1,4,2,2,2,1,1,2,47,38,2,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,13,13,0,5,5,0,1,41.6,0,0,2,0,0,3,38,1,2,40,1,2,38,1,3,43,1,3,33,1,3
1,6,0,6,3,0,3,2,26.25,0,0,2,0,0,3,0,3,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,0,41,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
1,6,0,6,3,0,3,2,47,0,0,2,0,0,3,0,3,2,0,0,2,0,0,3,0,0,3,0,0,3
0,12,12,0,5,5,0,1,27.71428571,42,1,2,0,0,3,37,1,2,30,1,2,37,1,3,0,0,3,36,1,3
0,2,0,2,1,0,1,0,32.33333333,0,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,4,2,2,2,1,1,2,47,40,1,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,0,2,1,0,1,0,20,0,0,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,4,2,2,2,1,1,2,39.42857143,43,1,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,43,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
1,6,2,4,3,1,2,2,34.14285714,0,0,2,0,0,3,0,2,2,30,1,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
1,10,2,8,5,1,4,2,29.18181818,38,1,2,0,0,3,0,3,2,23,1,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,14,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
1,6,2,4,3,1,2,2,34.33333333,42,1,2,0,0,3,0,2,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,0,2,1,0,1,0,19.5,0,0,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
1,8,2,6,4,1,3,2,43,33,1,2,0,0,3,0,3,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,0,35,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
1,8,2,6,4,1,3,2,34.66666667,47,1,2,0,0,3,0,2,2,17,1,2,0,0,3,0,0,3,0,0,3
2,18,12,6,8,5,3,2,44.66666667,33,1,2,0,0,3,33,2,2,38,3,2,33,1,3,0,0,3,39,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
1,6,0,6,3,0,3,2,24,24,1,2,0,0,3,0,2,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,0,33,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,19.85714286,41,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
1,18,15,3,7,6,1,1,33.33333333,47,1,2,0,0,3,40,1,2,32,1,2,40,1,3,33,1,3,40,2,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,31.66666667,39,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,0,2,1,0,1,0,0,0,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
1,17,12,5,7,5,2,2,37.6,50,1,2,0,0,3,38,1,2,44,2,2,38,1,3,19,1,3,33,1,3
0,4,2,2,2,1,1,2,30,42,1,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,4,2,2,2,1,1,2,38.6,0,0,2,0,0,3,0,1,2,35,1,2,0,0,3,0,0,3,0,0,3
1,6,2,4,3,1,2,2,37.4,43,1,2,0,0,3,0,2,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,47,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,2,34.33333333,0,0,2,0,0,3,0,0,2,30,1,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,33,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,0,2,1,0,1,0,35,0,0,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,7,7,0,3,3,0,1,42.8,39,1,2,0,0,3,39,1,2,0,0,2,39,1,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
1,4,2,2,2,1,1,2,41,40,2,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
2,8,0,8,4,0,4,2,12,25,2,2,0,0,3,0,2,2,0,0,2,0,0,3,0,0,3,0,0,3
0,4,2,2,2,1,1,2,28.14285714,44,1,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
1,6,0,6,3,0,3,2,8.8,0,1,2,0,0,3,0,2,2,0,0,2,0,0,3,0,0,3,0,0,3
0,4,0,4,2,0,2,2,28.57142857,0,0,2,0,0,3,0,1,2,23,1,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
1,7,5,2,3,2,1,2,39.66666667,0,0,2,0,0,3,34,2,2,0,0,2,34,1,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,34,37,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,16,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,0,2,1,0,1,0,31.66666667,0,0,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,4,2,2,2,1,1,2,27.85714286,43,1,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,40,42,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,12,12,0,5,5,0,1,38.85714286,47,1,2,0,0,3,42,1,2,32,1,2,42,1,3,0,0,3,30,1,3
0,4,2,2,2,1,1,2,35,44,1,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,0,2,1,0,1,0,0,0,0,2,0,0,3,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,10,10,0,4,4,0,1,34.41666667,45,1,2,0,0,3,40,1,2,0,0,2,40,1,3,0,0,3,30,1,3
0,0,0,0,0,0,0,0,41,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,2,2,0,1,1,0,1,28,45,1,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3
