CAR_CINCO,NCC_CINCO,NCA_CINCO,NCP_CINCO,NAC_CINCO,NAA_CINCO,NAP_CINCO,EPA_CINCO,PROMEDIO_SIES,NOTA_EE_TRES,VECES_EE_TRES,CREDITOS_EE_TRES,NOTA_FISICA_TRES,VECES_FISICA_TRES,CREDITOS_FISICA_TRES,NOTA_ARQ_COMP,VECES_ARQ_COMP,CREDITOS_ARQ_COMP,NOTA_MOD_PROG_DOS,VECES_MOD_PROG_DOS,CREDITOS_MOD_PROG_DOS,NOTA_CIENCIAS_COMP_UNO,VECES_CIENCIAS_COMP_UNO,CREDITOS_CIENCIAS_COMP_UNO,NOTA_INV_OP_UNO,VECES_INV_OP_UNO,CREDITOS_INV_OP_UNO,NOTA_PROB,VECES_PROB,CREDITOS_PROB
0,2,2,0,1,1,0,1,38,46,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,40.4,44,1,2,39,1,3,34,1,2,46,1,3,0,0,0,35,1,3,50,1,3
2,9,0,9,3,0,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,8,0,3,3,0,1,37.5,0,0,0,0,0,0,37,1,2,0,0,0,47,1,3,0,0,0,37,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,3,0,1,1,0,1,33.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,3
0,11,8,3,4,3,1,2,35.6,0,0,0,0,0,0,37,1,2,17,1,3,0,0,0,33,1,3,37,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,3
0,14,14,0,5,5,0,1,37.7,0,0,0,0,0,0,40,1,2,35,1,3,35,1,3,33,1,3,40,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,39.83333333,45,1,2,0,0,0,43,1,2,34,1,3,49,1,3,33,1,3,49,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,22,16,6,8,6,2,1,41.5,40,1,2,29,2,3,36,1,2,34,1,3,45,1,3,32,1,3,46,1,3
1,17,11,6,6,4,2,2,39.8,0,0,0,0,0,0,31,1,2,38,1,3,35,1,3,33,1,3,24.5,2,3
0,16,16,0,6,6,0,1,42.73333333,46,1,2,40,1,3,37,1,2,49,1,3,35,1,3,0,0,0,50,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,14,0,5,5,0,1,34.5,0,0,0,0,0,0,39,1,2,49,1,3,32,1,3,33,1,3,45,1,3
0,14,14,0,5,5,0,1,45.33333333,0,0,0,0,0,0,41,1,2,49,1,3,34,1,3,38,1,3,42,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,9,6,5,3,2,2,42.2,0,0,0,0,0,0,0,0,0,33,1,3,48,1,3,22,2,3,32,1,3
2,19,7,12,7,3,4,2,41.4,40,1,2,0,0,0,30,1,2,37,1,3,29,2,3,0,0,0,25.5,2,3
1,16,12,4,6,4,2,2,38.125,0,0,0,0,0,0,29,2,2,39,1,3,32,1,3,40,1,3,33,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,15,3,12,5,1,4,2,39.6,0,0,0,0,0,0,0,0,0,38,1,3,0,0,0,20.5,2,3,24.5,2,3
0,14,14,0,5,5,0,1,37.1,0,0,0,0,0,0,40,1,2,33,1,3,33,1,3,33,1,3,40,1,3
1,20,14,6,7,5,2,2,38.1,0,0,0,29,2,3,38,1,2,33,1,3,37,1,3,32,1,3,42,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,0,6,2,0,2,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,0,6,2,0,2,2,7.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,3
0,12,12,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,50,1,3,34,1,3,37,1,3,37,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,17,0,6,6,0,1,45,0,0,0,36,1,3,39,1,2,47,1,3,39,1,3,39,1,3,42,1,3
0,14,14,0,5,5,0,1,42.93333333,0,0,0,0,0,0,39,1,2,47,1,3,38,1,3,35,1,3,36,1,3
0,16,16,0,6,6,0,1,43.2,44,1,2,0,0,0,39,1,2,40,1,3,43,1,3,39,1,3,35,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,9,0,3,3,0,2,37.875,0,0,0,0,0,0,0,0,0,32,1,3,30,1,3,30,1,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,14,6,7,5,2,1,43.5,0,0,0,43,1,3,41,1,2,45,1,3,40,1,3,37,1,3,26.5,2,3
0,9,9,0,3,3,0,1,41,0,0,0,38,1,3,0,0,0,0,0,0,0,0,0,35,1,3,32,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,17,0,6,6,0,1,44.46153846,0,0,0,39,1,3,39,1,2,49,1,3,46,1,3,41,1,3,45,1,3
0,11,11,0,4,4,0,1,39,40,1,2,0,0,0,0,0,0,41,1,3,0,0,0,30,1,3,33,1,3
0,17,17,0,6,6,0,1,41.92307692,0,0,0,38,1,3,38,1,2,47,1,3,37,1,3,33,1,3,45,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,6,0,2,2,0,1,47,0,0,0,0,0,0,0,0,0,46,1,3,41,1,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,17,0,6,6,0,1,37.2,0,0,0,41,1,3,40,1,2,38,1,3,41,1,3,30,1,3,45,1,3
0,17,17,0,6,6,0,1,39.2,0,0,0,37,1,3,40,1,2,41,1,3,45,1,3,37,1,3,36,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,5,3,3,2,1,2,31,0,0,0,0,0,0,35,1,2,0,0,0,0,0,0,0,0,0,31.5,2,3
0,14,14,0,5,5,0,1,41.75,0,0,0,0,0,0,41,1,2,41,1,3,41,1,3,36,1,3,30,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,17,0,6,6,0,1,42.46153846,0,0,0,37,1,3,38,1,2,44,1,3,37,1,3,35,1,3,40,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,14,3,6,5,1,2,41.72727273,0,0,0,35,1,3,34,1,2,38,1,3,24,1,3,30,1,3,31,1,3
1,8,2,6,3,1,2,2,0,0,0,0,0,0,0,35,1,2,0,0,0,0,0,0,0,0,0,20.5,2,3
0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,3,0,1,1,0,1,0,0,0,0,35,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,19,0,7,7,0,1,41.6,45,1,2,38,1,3,42,1,2,46,1,3,39,1,3,40,1,3,43,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,11,0,4,4,0,1,30.4,0,0,0,0,0,0,35,1,2,33,1,3,33,1,3,0,0,0,31,1,3
0,8,8,0,3,3,0,1,10,0,0,0,0,0,0,32,1,2,0,0,0,32,1,3,0,0,0,35,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,14,0,5,5,0,1,40.5,0,0,0,0,0,0,37,1,2,39,1,3,35,1,3,35,1,3,37,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,3,0,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,17,0,6,6,0,1,42,0,0,0,38,1,3,41,1,2,43,1,3,33,1,3,37,1,3,38,1,3
0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,12,0,4,4,0,1,50,0,0,0,39,1,3,0,0,0,0,0,0,39,1,3,36,1,3,46,1,3
0,14,14,0,5,5,0,1,41.4,0,0,0,0,0,0,42,1,2,40,1,3,42,1,3,38,1,3,47,1,3
0,12,12,0,4,4,0,1,46,0,0,0,36,1,3,0,0,0,42,1,3,43,1,3,0,0,0,42,1,3
0,9,9,0,3,3,0,1,44,0,0,0,0,0,0,0,0,0,39,1,3,0,0,0,31,1,3,43,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,12.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,14,0,5,5,0,1,46,0,0,0,39,1,3,40,1,2,42,1,3,47,1,3,0,0,0,31,1,3
0,0,0,0,0,0,0,0,45.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,6,6,4,2,2,2,39.2,0,0,0,44,1,3,0,0,0,0,0,0,24.5,2,3,0,0,0,31,1,3
1,9,0,9,3,0,3,2,35,0,0,0,0,0,0,0,0,0,0,0,0,26,1,3,0,0,0,25,2,3
0,3,3,0,1,1,0,1,43.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,14,1,3,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,34,1,3,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,6,0,2,2,0,1,41,0,0,0,0,0,0,0,0,0,30,1,3,0,0,0,0,0,0,38,1,3
0,14,14,0,5,5,0,1,42.375,0,0,0,32,1,3,39,1,2,0,0,0,47,1,3,35,1,3,50,1,3
0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,14,0,5,5,0,1,44,0,0,0,0,0,0,30,1,2,36,1,3,31,1,3,40,1,3,45,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,5,0,2,2,0,1,40.8,36,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,0,1,1,0,1,35,0,0,0,0,0,0,36,1,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,8,0,3,3,0,1,0,0,0,0,40,1,3,40,1,2,0,0,0,0,0,0,0,0,0,48,1,3
0,5,5,0,2,2,0,1,43.4,0,0,0,0,0,0,42,1,2,0,0,0,0,0,0,0,0,0,43,1,3
0,3,3,0,1,1,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,3
0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,14,0,5,5,0,1,45.4,0,0,0,0,0,0,39,1,2,40,1,3,41,1,3,35,1,3,42,1,3
0,11,11,0,4,4,0,1,42.6,0,0,0,0,0,0,33,1,2,33,1,3,38,1,3,0,0,0,32,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17,11,6,6,4,2,2,45.5,0,0,0,0,0,0,32,1,2,37,1,3,43,1,3,31,1,3,26,2,3
0,3,3,0,1,1,0,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,3
0,16,16,0,6,6,0,1,38.875,43,1,2,0,0,0,40,1,2,38,1,3,38,1,3,32,1,3,44,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,22,13,9,8,5,3,2,35.6,42,1,2,27,1,3,42,1,2,42,1,3,34,1,3,29,2,3,39,1,3
0,17,17,0,6,6,0,1,40.4,0,0,0,38,1,3,41,1,2,40,1,3,44,1,3,39,1,3,39,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,6,0,2,2,0,1,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,3,33,1,3
0,19,19,0,7,7,0,1,46.07692308,41,1,2,39,1,3,44,1,2,40,1,3,45,1,3,34,1,3,46,1,3
0,13,13,0,5,5,0,1,41.75,38,1,2,0,0,0,43,1,2,0,0,0,43,1,3,30,1,3,40,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,3,0,1,1,0,1,17.5,0,0,0,45,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,6,0,2,2,0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,3,44,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,3
0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,3,6,3,1,2,2,44,0,0,0,0,0,0,0,0,0,22.5,2,3,34,1,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,14,0,5,5,0,1,41,0,0,0,38,1,3,43,1,2,47,1,3,37,1,3,40,1,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,3,0,1,1,0,1,30,0,0,0,0,0,0,0,0,0,38,1,3,0,0,0,0,0,0,0,0,0
0,2,0,2,1,0,1,2,35,0,0,0,0,0,0,19,1,2,0,0,0,0,0,0,0,0,0,0,0,0
0,6,3,3,2,1,1,2,17,0,0,0,0,0,0,0,0,0,0,0,0,36,1,3,0,0,0,22,1,3
0,6,6,0,2,2,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3,0,0,0,39,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,3,0,1,1,0,1,43.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,5,3,3,2,1,1,35,0,0,0,0,0,0,34,1,2,28,1,3,38,1,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,3,0,1,1,0,2,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,42,1,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,11,0,4,4,0,1,45,0,0,0,31,1,3,40,1,2,41,1,3,0,0,0,0,0,0,46,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,3,0,1,1,0,1,40.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,3,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,3
0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,14,0,5,5,0,1,43,0,0,0,0,0,0,35,1,2,33,1,3,47,1,3,32,1,3,43,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,10,0,4,4,0,1,41,42,1,2,0,0,0,42,1,2,32,1,3,0,0,0,0,0,0,31,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,3,0,1,1,0,1,43,0,0,0,0,0,0,0,0,0,41,1,3,0,0,0,0,0,0,0,0,0
0,14,14,0,5,5,0,1,0,0,0,0,40,1,3,41,1,2,48,1,3,47,1,3,42,1,3,0,0,0
0,3,3,0,1,1,0,1,43,0,0,0,0,0,0,0,0,0,45,1,3,0,0,0,0,0,0,0,0,0
0,3,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,3
0,12,12,0,4,4,0,1,42,0,0,0,0,0,0,0,0,0,40,1,3,36,1,3,37,1,3,48,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,8,0,3,3,0,1,44.2,0,0,0,0,0,0,38,1,2,0,0,0,32,1,3,0,0,0,39,1,3
0,6,0,6,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,3,0,0,0,22,1,3
0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
