NOTA_INGECO,VECES_INGECO,CREDITOS_INGECO,NOTA_DDP,VECES_DDP,CREDITOS_DDP,NOTA_IO_DOS,VECES_IO_DOS,CREDITOS_IO_DOS,NOTA_CONEM,VECES_CONEM,CREDITOS_CONEM,NOTA_TDE,VECES_TDE,CREDITOS_TDE,NOTAS_RDC,VECES_RDC,CREDITOS_RDC,NOTA_CTRL,VECES_CTRL,CREDITOS_CTRL,CAR_SEIS,NCC_SEIS,NCA_SEIS,NCP_SEIS,NAC_SEIS,NAA_SEIS,NAP_SEIS,EPA_SEIS,PROMEDIO_SIETE
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
30,1,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,2,2,0,1,1,0,2,19
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,38
37,2,2,50,1,3,36,2,2,30,1,3,36,1,3,38,1,2,32,1,2,2,21,17,4,9,7,2,2,27.6
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,19.5
44,2,2,47,1,3,32,1,2,35,1,3,41,1,3,39,1,2,42,1,2,1,19,17,2,8,7,1,1,35.0952381
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,8
35,1,2,47,1,3,32,1,2,40,4,3,39,1,3,42,1,2,33,2,2,2,28,17,11,11,7,4,2,23.66666667
30,1,2,50,1,3,37,1,2,36,1,3,30,1,3,44,1,2,31,1,2,0,17,17,0,7,7,0,1,31.11764706
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,15.5
38,2,2,42,1,3,30,3,2,42,1,3,30,1,3,44,1,2,33,1,2,2,23,17,6,10,7,3,2,20.78947368
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,13.33333333
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
34,1,2,45,1,3,31,2,2,34,1,3,30,1,3,44,1,2,44,2,2,2,21,17,4,9,7,2,2,25
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,19
25,2,2,43,1,3,37,1,2,10,2,3,0,0,3,43,1,2,0,0,2,2,17,7,10,7,3,4,2,8.333333333
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
39,1,2,50,1,3,32,1,2,35,1,3,44,1,3,46,1,2,40,1,2,0,17,17,0,7,7,0,1,39.93333333
0,0,2,45,1,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,3,3,0,1,1,0,1,19
37,1,2,48,1,3,34,1,2,37,1,3,40,1,3,42,1,2,45,1,2,0,17,17,0,7,7,0,1,36.2
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,42
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,35
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,13.66666667
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
20,2,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,1,4,0,4,2,0,2,2,38
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
30,1,2,50,1,3,34,1,2,31,2,3,34,1,3,30,1,2,31,2,2,2,22,17,5,9,7,2,2,24.35
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
30,1,2,45,1,3,39,1,2,34,1,3,40,1,3,39,1,2,39,2,2,1,19,17,2,8,7,1,1,26.57142857
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
45,2,2,43,1,3,0,0,2,46,2,3,38,1,3,42,1,2,30,2,2,3,22,15,7,9,6,3,2,27.33333333
36,1,2,45,1,3,37,2,2,36,1,3,39,1,3,39,1,2,34,1,2,1,19,17,2,8,7,1,1,18.88888889
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
37,1,2,43,1,3,31,1,2,38,1,3,38,1,3,48,1,2,32,1,2,0,17,17,0,7,7,0,1,28.73684211
30,1,2,42,1,3,30,1,2,33,2,3,36,1,3,40,1,2,32,2,2,2,22,17,5,9,7,2,2,21.65217391
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
32,1,2,45,1,3,32,1,2,47,1,3,33,1,3,44,1,2,40,2,2,1,19,17,2,8,7,1,1,32.41176471
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,31
32,1,2,49,1,3,37,1,2,35,1,3,36,2,3,46,1,2,40,2,2,2,22,17,5,9,7,2,2,20.26923077
39,1,2,48,1,3,41,1,2,38,2,3,42,1,3,48,1,2,43,1,2,1,20,17,3,8,7,1,1,30.66666667
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,36
37,1,2,49,1,3,36,1,2,50,2,3,38,1,3,40,1,2,32,1,2,1,20,17,3,8,7,1,1,30.76470588
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,29
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,47
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
41,1,2,47,1,3,36,1,2,44,1,3,41,1,3,48,1,2,40,1,2,0,17,17,0,7,7,0,1,38.8
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,24
41,1,2,44,1,3,40,1,2,45,2,3,39,1,3,42,1,2,34,1,2,1,20,17,3,8,7,1,1,28.5
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
40,1,2,48,1,3,39,1,2,41,1,3,42,1,3,48,1,2,36,1,2,0,17,17,0,7,7,0,1,41.86666667
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
35,1,2,50,1,3,40,1,2,36,2,3,37,1,3,30,1,2,32,1,2,1,20,17,3,8,7,1,1,24.47058824
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
40,1,2,50,1,3,30,1,2,29,3,3,33,1,3,43,1,2,33,1,2,1,23,14,9,9,6,3,2,19.5
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
42,1,2,36,1,3,31,1,2,42,4,3,37,1,3,45,1,2,30,2,2,2,28,17,11,11,7,4,2,21.85714286
33,1,2,48,1,3,39,1,2,36,3,3,43,1,3,33,1,2,30,2,2,2,25,17,8,10,7,3,2,24
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
30,3,2,50,1,3,0,0,2,30,3,3,37,1,3,42,1,2,34,1,2,2,25,15,10,10,6,4,2,19.5
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,17
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,33
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
37,1,2,47,1,3,39,1,2,41,1,3,42,1,3,33,1,2,35,2,2,1,19,17,2,8,7,1,1,36.2
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
32,1,2,45,1,3,33,1,2,44,1,3,33,1,3,35,1,2,34,1,2,0,17,17,0,7,7,0,1,25.04545455
33,1,2,50,1,3,39,2,2,35,3,3,32,1,3,42,1,2,31,1,2,2,25,17,8,10,7,3,2,13.8
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,44
48,1,2,43,1,3,36,1,2,39,3,3,30,1,3,41,1,2,33,1,2,1,23,17,6,9,7,2,2,20.11764706
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
37,1,2,45,1,3,34,1,2,31,1,3,40,1,3,42,1,2,40,1,2,0,17,17,0,7,7,0,1,34
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,17.5
33,4,2,45,1,3,34,1,2,30,3,3,30,2,3,36,1,2,31,1,2,3,32,17,15,13,7,6,2,19.91666667
42,1,2,50,1,3,30,1,2,32,3,3,33,1,3,42,1,2,36,1,2,1,23,17,6,9,7,2,2,27.5
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
35,1,2,50,1,3,36,2,2,39,1,3,38,1,3,40,1,2,33,1,2,1,19,17,2,8,7,1,1,35.73333333
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
22,1,2,0,0,3,37,1,2,0,0,3,0,0,3,0,0,2,0,0,2,0,4,2,2,2,1,1,2,34
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,23
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,15
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
38,1,2,45,1,3,33,1,2,35,3,3,38,1,3,43,1,2,35,2,2,2,25,17,8,10,7,3,2,25.95
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,16
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
46,1,2,46,1,3,40,1,2,39,1,3,37,1,3,44,1,2,46,1,2,0,17,17,0,7,7,0,1,44.73333333
43,1,2,46,1,3,38,1,2,37,1,3,38,1,3,48,1,2,45,1,2,0,17,17,0,7,7,0,1,36.6
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,44
35,1,2,42,1,3,32,1,2,35,1,3,36,1,3,43,1,2,33,1,2,0,17,17,0,7,7,0,1,26.77777778
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
40,1,2,44,1,3,38,1,2,45,1,3,40,1,3,48,1,2,40,1,2,0,17,17,0,7,7,0,1,36.82352941
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,24
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,38
34,2,2,50,1,3,35,1,2,34,2,3,33,2,3,30,1,2,30,1,2,3,25,17,8,10,7,3,2,32.14285714
32,2,2,45,1,3,36,1,2,33,1,3,37,1,3,48,1,2,33,1,2,1,19,17,2,8,7,1,1,25.23809524
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,42
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,39
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
48,1,2,50,1,3,0,0,2,50,1,3,39,1,3,39,1,2,45,1,2,0,15,15,0,6,6,0,1,38.23076923
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,13.66666667
32,1,2,49,1,3,33,1,2,43,1,3,36,1,3,45,1,2,35,1,2,0,17,17,0,7,7,0,1,24.8125
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
37,1,2,44,1,3,32,1,2,37,1,3,38,1,3,44,1,2,34,1,2,0,17,17,0,7,7,0,1,26.7
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
44,1,2,47,1,3,33,1,2,30,2,3,35,1,3,41,1,2,32,1,2,1,20,17,3,8,7,1,2,31.17647059
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,39
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
36,1,2,48,1,3,40,2,2,38,2,3,40,1,3,44,1,2,36,1,2,2,22,17,5,9,7,2,2,28.47058824
30,1,2,43,1,3,36,1,2,37,1,3,38,1,3,40,1,2,40,1,2,0,17,17,0,7,7,0,1,22.13043478
9,1,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,2,0,2,1,0,1,2,11.25
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,41
24,1,2,50,1,3,0,0,2,0,1,3,25,1,3,37,1,2,43,1,2,0,15,7,8,6,3,3,2,19.33333333
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
32,1,2,47,1,3,34,1,2,40,1,3,37,1,3,45,1,2,31,1,2,0,17,17,0,7,7,0,1,25.80952381
41,2,2,37,1,3,40,1,2,37,2,3,35,2,3,45,1,2,34,1,2,3,25,17,8,10,7,3,2,28.44444444
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,39
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
35,1,2,50,1,3,40,1,2,34,2,3,42,1,3,44,1,2,36,1,2,1,20,17,3,8,7,1,1,29.1
48,1,2,50,1,3,40,1,2,44,1,3,39,1,3,48,1,2,45,1,2,0,17,17,0,7,7,0,1,37.2
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,46
30,1,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,2,2,0,1,1,0,2,11
35,3,2,50,1,3,36,1,2,30,1,3,44,2,3,38,1,2,37,2,2,3,26,17,9,11,7,4,2,22.5
46,1,2,50,1,3,38,1,2,43,1,3,41,1,3,42,1,2,33,1,2,0,17,17,0,7,7,0,1,37.93333333
44,1,2,50,1,3,32,1,2,36,2,3,42,1,3,44,1,2,40,2,2,2,22,17,5,9,7,2,1,36.05882353
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
36,1,2,49,1,3,34,1,2,30,1,3,37,1,3,41,1,2,37,1,2,0,17,17,0,7,7,0,1,37.25
1,1,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,2,0,2,1,0,1,2,11.66666667
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
31,1,2,50,1,3,0,0,2,24,2,3,28,1,3,39,1,2,35,1,2,1,18,9,9,7,4,3,2,22
44,1,2,50,1,3,35,1,2,38,1,3,40,1,3,44,1,2,36,1,2,0,17,17,0,7,7,0,1,36.93333333
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
38,1,2,47,1,3,41,1,2,38,1,3,41,1,3,45,1,2,39,1,2,0,17,17,0,7,7,0,1,30.22222222
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
35,1,2,49,1,3,30,1,2,35,2,3,32,1,3,41,1,2,0,0,2,1,18,15,3,7,6,1,2,18
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,32
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
35,2,2,47,1,3,34,1,2,41,2,3,40,1,3,45,1,2,32,2,2,3,24,17,7,10,7,3,2,26.11111111
44,1,2,47,1,3,39,1,2,42,1,3,42,1,3,46,1,2,31,1,2,0,17,17,0,7,7,0,1,37.33333333
30,1,2,46,1,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,5,5,0,2,2,0,1,23.5
47,1,2,0,0,3,37,1,2,0,0,3,0,0,3,0,0,2,0,0,2,0,4,4,0,2,2,0,1,43
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,38
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
46,3,2,50,1,3,0,0,2,42,1,3,32,1,3,31,1,2,32,1,2,1,19,15,4,8,6,2,2,35.5
35,2,2,50,1,3,38,1,2,42,2,3,32,1,3,35,1,2,0,0,2,2,20,15,5,8,6,2,2,36
35,1,2,50,1,3,36,2,2,31,1,3,39,1,3,43,1,2,34,1,2,1,19,17,2,8,7,1,1,35.06666667
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,44
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
41,1,2,50,1,3,37,2,2,30,1,3,34,1,3,42,1,2,42,2,2,2,21,17,4,9,7,2,2,29.77777778
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
37,1,2,47,1,3,36,1,2,41,1,3,31,1,3,31,1,2,35,2,2,1,19,17,2,8,7,1,1,21.85185185
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
38,1,2,50,1,3,0,0,2,33,1,3,42,1,3,45,1,2,32,1,2,0,15,15,0,6,6,0,1,23.23529412
34,1,2,50,1,3,27,2,2,0,0,3,0,0,3,42,1,2,31,2,2,2,15,9,6,7,4,3,2,16.2
42,3,2,50,1,3,0,0,2,42,1,3,31,1,3,30,1,2,30,1,2,1,19,15,4,8,6,2,2,38.1
3,2,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,1,4,0,4,2,0,2,2,19
34,2,2,44,1,3,0,0,2,42,1,3,33,1,3,0,0,2,0,0,2,1,13,11,2,5,4,1,1,17.90909091
30,1,2,50,1,3,39,1,2,39,2,3,43,1,3,46,1,2,36,1,2,1,20,17,3,8,7,1,1,34.93333333
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
14,2,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,1,4,0,4,2,0,2,2,42
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,34
41,1,2,50,1,3,31,1,2,44,1,3,39,1,3,46,1,2,37,1,2,0,17,17,0,7,7,0,1,25.38095238
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,12
33,1,2,49,1,3,0,0,2,0,0,3,0,0,3,44,1,2,33,1,2,0,9,9,0,4,4,0,1,18.33333333
0,0,2,44,1,3,0,0,2,34,2,3,35,1,3,30,1,2,33,1,2,1,16,13,3,6,5,1,2,23
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,44
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
