CAR_CINCO,NCC_CINCO,NCA_CINCO,NCP_CINCO,NAC_CINCO,NAA_CINCO,NAP_CINCO,EPA_CINCO,ESTADO CINCO,PROMEDIO_SEIS,NOTA_ECO_UNO,VECES_ECO_UNO,CREDITOS_ECO_UNO,NOTA_ME,VECES_ME,CREDITOS_ME,NOTA_EST,VECES_EST,CREDITOS_EST,NOTA_AGEO,VECES_AGEO,CREDITOS_AGEO,NOTA_BD,VECES_BD,CREDITOS_BD,NOTA_CARTO,VECES_CARTO,CREDITOS_CARTO,NOTAS_SISC,VECES_SISC,CREDITOS_SISC
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,37.47058824,30,1,2,33,1,2,45,1,2,33,1,3,33,1,3,44,1,3,38,1,3
2,18,18,0,7,7,0,1,1,40.29411765,44,1,2,30,2,2,44,2,2,30,1,3,42,1,3,37,1,3,35,1,3
2,18,18,0,7,7,0,1,1,36.94117647,44,2,2,30,1,2,34,2,2,37,1,3,34,1,3,45,1,3,32,1,3
0,18,18,0,7,7,0,1,1,37.70588235,42,1,2,34,1,2,38,1,2,30,1,3,44,1,3,43,1,3,31,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,39.05882353,30,2,2,48,1,2,33,1,2,33,1,3,37,1,3,39,1,3,34,1,3
0,18,18,0,7,7,0,1,1,45.64705882,42,1,2,46,1,2,46,1,2,42,1,3,44,1,3,48,1,3,38,1,3
1,18,18,0,7,7,0,1,1,35.58823529,34,2,2,32,1,2,35,1,2,30,1,3,37,1,3,42,1,3,34,1,3
0,0,0,0,0,0,0,0,2,15,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,37.70588235,37,1,2,31,1,2,41,1,2,43,1,3,34,1,3,40,1,3,34,1,3
0,0,0,0,0,0,0,0,2,5,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,0,18,1,0,7,2,3,26,27,3,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,36.11764706,30,1,2,40,1,2,47,1,2,32,2,3,32,1,3,41,1,3,38,1,3
0,18,18,0,7,7,0,1,1,42.52941176,35,1,2,39,1,2,48,1,2,44,1,3,40,1,3,47,1,3,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,37.70588235,30,1,2,36,2,2,44,1,2,31,1,3,33,1,3,42,1,3,37,1,3
0,18,18,0,7,7,0,1,1,36.17647059,30,1,2,34,1,2,44,1,2,30,1,3,30,1,3,45,1,3,32,1,3
2,18,18,0,7,7,0,2,3,36.05882353,36,3,2,42,1,2,39,1,2,36,1,3,42,2,3,40,1,3,30,1,3
3,18,18,0,7,7,0,1,1,40.29411765,44,2,2,35,2,2,32,1,2,37,2,3,36,1,3,43,1,3,38,1,3
0,18,18,0,7,7,0,1,1,36.52941176,35,1,2,32,1,2,34,1,2,37,1,3,31,1,3,37,1,3,38,1,3
1,18,18,0,7,7,0,1,1,36.76470588,30,1,2,32,2,2,49,1,2,31,1,3,48,1,3,40,1,3,35,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,31,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,46.17647059,38,1,2,44,1,2,42,1,2,37,1,3,40,1,3,49,1,3,40,1,3
1,18,18,0,7,7,0,2,3,38.29411765,30,1,2,32,3,2,40,1,2,31,1,3,32,1,3,37,1,3,32,1,3
0,0,0,0,0,0,0,0,2,3,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
3,18,18,0,7,7,0,2,3,37.47058824,32,2,2,33,3,2,37,1,2,32,2,3,30,1,3,40,1,3,35,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,28,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,36.11764706,32,1,2,42,1,2,47,1,2,31,1,3,39,1,3,43,1,3,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,41.47058824,33,1,2,46,1,2,44,1,2,39,1,3,39,1,3,45,1,3,40,1,3
2,18,18,0,7,7,0,1,1,37.41176471,31,1,2,31,2,2,31,1,2,30,1,3,31,2,3,37,1,3,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,34.88235294,41,2,2,32,1,2,42,1,2,36,1,3,34,1,3,40,1,3,35,1,3
2,18,18,0,7,7,0,2,3,36.70588235,30,1,2,30,3,2,33,1,2,31,1,3,39,2,3,40,1,3,37,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,39.05882353,42,1,2,36,2,2,30,1,2,32,1,3,38,1,3,39,1,3,30,1,3
1,18,18,0,7,7,0,1,1,39.11764706,30,1,2,31,1,2,49,1,2,31,2,3,37,1,3,42,1,3,36,1,3
2,18,18,0,7,7,0,1,1,36.70588235,31,2,2,32,2,2,37,1,2,33,1,3,35,1,3,42,1,3,30,1,3
1,18,18,0,7,7,0,1,1,40.76470588,34,2,2,31,1,2,46,1,2,30,1,3,37,1,3,44,1,3,30,1,3
0,18,18,0,7,7,0,1,1,42.64705882,30,1,2,33,1,2,47,1,2,47,1,3,41,1,3,47,1,3,40,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,37.47058824,41,1,2,43,1,2,32,1,2,32,1,3,38,1,3,46,1,3,30,1,3
0,18,18,0,7,7,0,1,1,36.82352941,36,1,2,35,1,2,43,1,2,33,1,3,35,1,3,45,1,3,40,1,3
0,18,18,0,7,7,0,1,1,36.29411765,37,1,2,37,1,2,43,1,2,34,1,3,30,1,3,42,1,3,36,1,3
0,18,18,0,7,7,0,1,1,35.17647059,31,1,2,36,1,2,39,1,2,34,1,3,30,1,3,44,1,3,33,1,3
1,18,18,0,7,7,0,1,1,40.52941176,30,1,2,38,1,2,42,1,2,31,1,3,38,2,3,43,1,3,30,1,3
0,0,0,0,0,0,0,0,2,24,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,3,15,2,1,6,2,3,0,0,0,2,0,0,2,0,0,2,0,0,3,26,2,3,0,0,3,37,1,3
2,18,18,0,7,7,0,1,1,37.47058824,34,1,2,34,2,2,31,1,2,43,2,3,30,1,3,41,1,3,30,1,3
0,18,18,0,7,7,0,1,1,40.64705882,45,1,2,46,1,2,49,1,2,34,1,3,38,1,3,45,1,3,38,1,3
0,0,0,0,0,0,0,0,2,6,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
2,18,18,0,7,7,0,2,3,34.05882353,36,2,2,30,3,2,43,1,2,36,1,3,30,1,3,34,1,3,35,1,3
0,18,18,0,7,7,0,1,1,37.94117647,30,1,2,30,1,2,37,1,2,30,1,3,36,1,3,43,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,36.94117647,31,1,2,34,1,2,33,1,2,33,1,3,38,1,3,42,1,3,32,1,3
1,18,18,0,7,7,0,2,3,34.88235294,34,1,2,31,3,2,35,1,2,30,1,3,30,1,3,34,1,3,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,39.11764706,32,1,2,44,1,2,36,1,2,32,1,3,47,1,3,46,1,3,32,1,3
0,18,18,0,7,7,0,1,1,38.58823529,40,1,2,37,1,2,43,1,2,43,1,3,37,1,3,45,1,3,32,1,3
3,18,18,0,7,7,0,1,1,35.88235294,38,1,2,34,2,2,38,2,2,30,1,3,30,2,3,41,1,3,30,1,3
1,18,18,0,7,7,0,1,1,38.76470588,41,1,2,40,2,2,43,1,2,42,1,3,43,1,3,42,1,3,37,1,3
1,18,18,0,7,7,0,1,1,36.64705882,31,1,2,44,2,2,48,1,2,33,1,3,35,1,3,44,1,3,37,1,3
0,18,18,0,7,7,0,1,1,36.41176471,43,1,2,30,1,2,41,1,2,32,1,3,42,1,3,44,1,3,34,1,3
1,18,18,0,7,7,0,1,1,38.76470588,36,1,2,30,2,2,37,1,2,31,1,3,35,1,3,34,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,40.05882353,40,1,2,37,1,2,31,1,2,40,1,3,38,1,3,42,1,3,33,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,36.52941176,37,1,2,32,1,2,33,1,2,31,2,3,34,1,3,43,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,37.35294118,35,1,2,42,1,2,45,1,2,41,2,3,34,1,3,41,1,3,37,1,3
0,0,0,0,0,0,0,0,2,26,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,37.58823529,36,1,2,33,2,2,34,1,2,30,1,3,40,1,3,42,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
3,18,18,0,7,7,0,1,1,36.52941176,34,1,2,31,2,2,35,2,2,36,2,3,43,1,3,41,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,41.64705882,43,1,2,43,2,2,45,1,2,30,1,3,39,1,3,46,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,39.05882353,36,1,2,34,1,2,45,1,2,43,1,3,32,1,3,42,1,3,37,1,3
0,18,5,13,2,2,5,2,3,33.66666667,30,1,2,0,0,2,0,0,2,0,0,3,0,0,3,41,1,3,0,0,3
0,18,18,0,7,7,0,1,1,37.47058824,36,1,2,32,1,2,31,1,2,36,1,3,48,1,3,41,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
2,18,18,0,7,7,0,1,1,36.41176471,39,1,2,41,1,2,38,2,2,32,2,3,32,1,3,41,1,3,30,1,3
0,18,0,18,1,0,7,2,3,45,0,0,2,0,0,2,0,0,2,0,0,3,3,1,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,35.05882353,33,1,2,31,2,2,40,1,2,31,1,3,37,1,3,42,1,3,36,1,3
1,18,18,0,7,7,0,1,1,39.05882353,40,2,2,33,1,2,31,1,2,31,1,3,36,1,3,44,1,3,30,1,3
2,18,18,0,7,7,0,2,3,33.70588235,37,1,2,30,4,2,40,2,2,31,1,3,39,1,3,40,1,3,30,1,3
1,18,18,0,7,7,0,1,1,43.4,41,1,2,31,1,2,44,1,2,30,2,3,31,1,3,47,1,3,30,1,3
2,18,18,0,7,7,0,1,1,37.05882353,46,1,2,32,2,2,41,1,2,30,1,3,36,1,3,43,1,3,32,2,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,38.58823529,30,1,2,34,2,2,38,1,2,35,1,3,35,1,3,43,1,3,36,1,3
0,18,18,0,7,7,0,1,1,39.52941176,38,1,2,34,1,2,39,1,2,32,1,3,37,1,3,40,1,3,37,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,41.76470588,41,1,2,32,1,2,43,1,2,33,1,3,31,1,3,49,1,3,37,1,3
1,18,18,0,7,7,0,1,1,41.05882353,38,1,2,35,1,2,33,1,2,31,1,3,35,2,3,42,1,3,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
3,18,18,0,7,7,0,1,1,38,41,1,2,35,2,2,33,2,2,38,2,3,30,1,3,36,1,3,30,1,3
0,18,18,0,7,7,0,1,1,37.64705882,43,1,2,30,1,2,39,1,2,30,1,3,38,1,3,40,1,3,30,1,3
0,0,0,0,0,0,0,0,2,3,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,40.76470588,31,2,2,40,1,2,47,1,2,40,1,3,35,1,3,47,1,3,38,1,3
1,18,18,0,7,7,0,2,3,40.29411765,41,1,2,35,1,2,35,1,2,30,3,3,36,1,3,46,1,3,31,1,3
1,18,18,0,7,7,0,1,1,40.70588235,38,1,2,36,2,2,43,1,2,43,1,3,36,1,3,42,1,3,30,1,3
0,18,18,0,7,7,0,1,1,40.05882353,39,1,2,43,1,2,36,1,2,33,1,3,41,1,3,46,1,3,36,1,3
1,18,18,0,7,7,0,1,1,37.41176471,30,1,2,41,2,2,34,1,2,34,1,3,34,1,3,43,1,3,35,1,3
1,18,18,0,7,7,0,1,1,39.23529412,40,2,2,33,1,2,43,1,2,30,1,3,32,1,3,41,1,3,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
3,18,18,0,7,7,0,1,1,38.64705882,42,1,2,40,2,2,45,1,2,30,2,3,30,2,3,44,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,38.11764706,37,1,2,30,1,2,44,1,2,31,1,3,48,1,3,46,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,35.41176471,30,1,2,35,1,2,36,1,2,30,1,3,30,1,3,45,1,3,30,1,3
1,18,18,0,7,7,0,1,1,39.29411765,42,2,2,32,1,2,45,1,2,30,1,3,34,1,3,40,1,3,35,1,3
0,18,18,0,7,7,0,1,1,39.11764706,45,1,2,45,1,2,49,1,2,40,1,3,36,1,3,46,1,3,37,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,42.05882353,36,1,2,49,1,2,40,1,2,38,1,3,35,1,3,46,1,3,38,1,3
2,18,18,0,7,7,0,2,3,36.35294118,43,1,2,34,3,2,34,1,2,30,2,3,32,1,3,39,1,3,30,1,3
0,18,18,0,7,7,0,1,1,37.05882353,30,1,2,36,1,2,45,1,2,34,1,3,35,1,3,41,1,3,34,1,3
0,18,18,0,7,7,0,1,1,41.29411765,36,1,2,43,1,2,40,1,2,39,1,3,40,1,3,46,1,3,36,1,3
0,18,18,0,7,7,0,1,1,37.11764706,36,1,2,40,1,2,30,1,2,30,1,3,30,1,3,38,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,3,15,5,1,6,2,3,39,6,1,2,0,0,2,2,1,2,0,0,3,47,1,3,6,1,3,8,1,3
0,0,0,0,0,0,0,0,2,10,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,2,3,32.86666667,34,1,2,30,3,2,40,1,2,30,1,3,34,1,3,36,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
2,18,18,0,7,7,0,1,1,37.29411765,36,2,2,34,2,2,30,1,2,30,1,3,32,1,3,46,1,3,33,1,3
1,18,16,2,7,6,1,1,1,38.07142857,38,1,2,10,2,2,31,1,2,30,1,3,30,1,3,39,1,3,31,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
4,18,18,0,7,7,0,1,1,35.70588235,43,2,2,31,2,2,39,2,2,32,2,3,33,1,3,45,1,3,33,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
2,18,18,0,7,7,0,1,1,35.23529412,34,2,2,30,1,2,30,1,2,36,2,3,33,1,3,31,1,3,34,1,3
1,18,18,0,7,7,0,1,1,37.41176471,31,1,2,38,1,2,32,1,2,31,2,3,36,1,3,45,1,3,32,1,3
1,18,18,0,7,7,0,1,1,34.17647059,41,1,2,33,2,2,42,1,2,33,1,3,32,1,3,44,1,3,30,1,3
1,18,18,0,7,7,0,2,3,37.35294118,30,1,2,37,3,2,45,1,2,36,1,3,30,1,3,43,1,3,40,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
3,18,18,0,7,7,0,2,3,32.66666667,37,1,2,35,3,2,37,2,2,33,2,3,30,1,3,33,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,2,16,1,1,6,2,3,36.33333333,0,0,2,0,0,2,44,1,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,37.64705882,39,2,2,31,1,2,30,1,2,39,1,3,36,1,3,46,1,3,39,1,3
0,0,0,0,0,0,0,0,2,29,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
2,18,16,2,7,6,1,2,3,38,36,1,2,12,3,2,30,1,2,30,1,3,33,2,3,36,1,3,30,1,3
1,18,18,0,7,7,0,1,1,40.41176471,42,1,2,35,2,2,32,1,2,30,1,3,30,1,3,43,1,3,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,41.11764706,39,1,2,44,1,2,41,1,2,37,1,3,38,1,3,49,1,3,37,1,3
1,18,18,0,7,7,0,1,1,36.82352941,37,1,2,32,2,2,44,1,2,31,1,3,39,1,3,46,1,3,37,1,3
0,0,0,0,0,0,0,0,2,30,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
3,18,18,0,7,7,0,2,3,37.47058824,30,1,2,34,4,2,34,2,2,30,2,3,30,1,3,34,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
3,18,18,0,7,7,0,2,3,36.07142857,35,1,2,30,2,2,30,1,2,30,3,3,31,2,3,36,1,3,33,1,3
0,18,18,0,7,7,0,1,1,38.70588235,41,1,2,40,1,2,44,1,2,43,1,3,32,1,3,42,1,3,37,1,3
0,0,0,0,0,0,0,0,2,38,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
2,18,18,0,7,7,0,2,3,39.35294118,45,1,2,30,3,2,38,1,2,30,1,3,30,1,3,34,1,3,36,2,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
3,18,18,0,7,7,0,1,1,35.17647059,30,1,2,30,2,2,30,1,2,33,2,3,34,2,3,39,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
2,18,18,0,7,7,0,1,1,38.29411765,38,1,2,35,2,2,46,2,2,31,1,3,30,1,3,38,1,3,30,1,3
1,18,18,0,7,7,0,1,1,38,39,1,2,37,2,2,43,1,2,32,1,3,47,1,3,45,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,40.94117647,41,2,2,47,1,2,47,1,2,34,1,3,36,1,3,42,1,3,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,37,38,1,2,38,1,2,47,1,2,37,1,3,30,1,3,42,1,3,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,36.88235294,40,1,2,32,1,2,47,1,2,38,1,3,35,1,3,39,1,3,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,39.52941176,44,1,2,32,2,2,41,1,2,40,1,3,37,1,3,38,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,39.88235294,41,1,2,31,1,2,35,1,2,31,1,3,34,1,3,39,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,41.52941176,41,1,2,30,1,2,40,1,2,42,1,3,36,1,3,41,1,3,40,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,36.29411765,46,1,2,31,2,2,43,1,2,39,1,3,36,1,3,39,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,42.94117647,45,1,2,47,1,2,47,1,2,32,1,3,44,1,3,46,1,3,41,1,3
0,18,18,0,7,7,0,1,1,39.58823529,42,1,2,33,1,2,34,1,2,35,1,3,35,1,3,37,1,3,33,1,3
2,18,18,0,7,7,0,1,1,39,43,1,2,32,1,2,30,2,2,44,2,3,39,1,3,34,1,3,35,1,3
1,18,18,0,7,7,0,1,1,38.64705882,43,2,2,33,1,2,33,1,2,34,1,3,38,1,3,39,1,3,38,1,3
0,18,18,0,7,7,0,1,1,38.82352941,37,1,2,34,1,2,30,1,2,31,1,3,35,1,3,46,1,3,39,1,3
0,18,18,0,7,7,0,1,1,38.29411765,46,1,2,38,1,2,47,1,2,38,1,3,33,1,3,37,1,3,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,40.76470588,39,1,2,38,2,2,37,1,2,43,1,3,40,1,3,44,1,3,30,1,3
1,18,18,0,7,7,0,1,1,39.05882353,41,1,2,30,2,2,42,1,2,30,1,3,34,1,3,39,1,3,31,1,3
3,18,18,0,7,7,0,1,1,33.23529412,39,1,2,36,2,2,45,1,2,31,2,3,32,2,3,48,1,3,32,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
