LOCALIDAD_COLEGIO;PG_ICFES;CON_MAT_ICFES;FISICA_ICFES;BIOLOGIA_ICFES;IDIOMA_ICFES;LOCALIDAD;PROMEDIO_UNO;CAR_UNO;NCC_UNO;NCA_UNO;NCP_UNO;NAC_UNO;NAA_UNO;NAP_UNO;EPA_UNO;CREDITOS_DIFERENCIAL;ESTADO_FINAL;NOTA_DIFERENCIAL;VECES_DIFERENCIAL;NOTA_DIBUJO;VECES_DIBUJO;CREDITOS_DIBUJO;NOTA_QUIMICA;VECES_QUIMICA;CREDITOS_QUIMICA;NOTA_CFJC;VECES_CFJC;CREDITOS_CFJC;NOTA_TEXTOS;VECES_TEXTOS;CREDITOS_TEXTOS;NOTA_SEMINARIO;VECES_SEMINARIO;CREDITOS_SEMINARIO;NOTA_EE_UNO;VECES_EE_UNO;CREDITOS_EE_UNO;RENDIMIENTO_DOS;PROMEDIO_DOS
8;403.54;79.59;52.29;57.23;79.81;8;38.733333333333334;0;15;15;0;7;7;0;1;4;5;35.0;1;38.0;1;2;35.0;1;3;46.0;1;1;43.0;1;2;40.0;1;1;44.0;1;2;3;40.294117647058826
20;407.28;64.12;57.16;51.3;77.13;20;36.4;0;15;15;0;7;7;0;1;4;10;36.0;1;36.0;1;2;30.0;1;3;42.0;1;1;44.0;1;2;34.0;1;1;38.0;1;2;2;33.76470588235294
10;404.46;72.11;51.27;54.18;66.44;10;36.0;0;15;15;0;7;7;0;1;4;5;31.0;1;39.0;1;2;30.0;1;3;40.0;1;1;40.0;1;2;40.0;1;1;44.0;1;2;2;38.294117647058826
1;399.06;63.47;57.16;51.3;77.13;12;33.766666666666666;2;22;15;7;7;5;2;1;4;2;29.5;2;32.0;1;2;33.0;1;3;40.0;1;1;40.0;1;2;25.5;4;1;40.0;1;2;2;36.8235294117647
11;394.65;64.12;61.79;51.88;65.57;11;35.4;0;15;15;0;7;7;0;1;4;5;31.0;1;33.0;1;2;30.0;1;3;45.0;1;1;43.0;1;2;30.0;1;1;45.0;1;2;2;39.88235294117647
20;397.49;66.56;59.57;45.29;56.82;12;34.06666666666667;1;18;15;3;7;6;1;1;4;2;30.0;1;31.0;1;2;29.0;2;3;50.0;1;1;40.0;1;2;30.0;1;1;41.0;1;2;2;37.411764705882355
16;401.89;60.6;59.37;64.45;59.21;8;29.17948717948718;1;21;13;8;6;4;2;2;4;10;26.333333333333332;3;31.0;1;2;26.0;1;3;30.0;1;1;36.0;1;2;32.0;1;1;0.0;0;2;1;27.5
7;405.25;62.82;54.12;60.25;58.45;7;32.6;2;22;15;7;7;5;2;1;4;5;27.0;2;33.0;1;2;28.0;2;3;32.0;1;1;41.0;1;2;41.0;1;1;38.0;1;2;2;34.794117647058826
11;383.54;70.26;60.41;53.07;83.41;11;32.733333333333334;2;19;15;4;7;5;2;1;4;2;32.0;1;37.0;1;2;27.0;2;3;26.0;2;1;30.0;1;2;30.0;1;1;46.0;1;2;2;33.970588235294116
20;403.49;63.47;56.97;59.89;60.9;2;30.466666666666665;3;23;15;8;7;5;2;1;4;2;26.0;2;30.0;1;2;20.5;2;3;40.0;1;1;38.0;1;2;31.5;2;1;42.0;1;2;2;32.588235294117645
8;404.7;62.92;58.25;56.48;42.76;20;25.410256410256412;5;38;13;25;6;2;4;1;4;13;22.25;4;26.666666666666668;3;2;23.333333333333332;3;3;18.0;3;1;34.0;1;2;32.0;2;1;0.0;0;2;1;12.0
11;398.62;73.85;49.63;62.09;85.05;11;34.333333333333336;0;15;15;0;7;7;0;1;4;2;32.0;1;37.0;1;2;30.0;1;3;45.0;1;1;36.0;1;2;36.0;1;1;35.0;1;2;2;35.588235294117645
20;422.22;60.6;54.74;63.88;75.52;4;33.2;2;25;15;10;7;5;2;1;4;9;28.5;2;35.0;1;2;22.0;3;3;50.0;1;1;34.0;1;2;30.0;1;1;50.0;1;2;1;20.285714285714285
10;404.66;63.47;57.16;63.88;49.66;10;31.333333333333332;2;22;15;7;7;5;2;1;4;1;25.0;2;34.0;1;2;24.0;2;3;40.0;1;1;39.0;1;2;40.0;1;1;36.0;1;2;2;35.8235294117647
1;401.63;62.92;55.73;64.46;55.95;1;26.733333333333334;2;29;15;14;7;5;2;2;4;9;20.0;3;34.0;1;2;10.333333333333334;3;3;40.0;1;1;38.0;1;2;38.0;1;1;34.0;1;2;1;24.642857142857142
10;394.32;70.78;52.29;51.3;53.27;10;30.6;2;26;15;11;7;5;2;1;4;2;24.0;3;35.0;1;2;24.0;2;3;35.0;1;1;36.0;1;2;36.0;1;1;39.0;1;2;2;34.294117647058826
11;403.99;64.24;57.99;55.09;72.32;11;35.833333333333336;2;20;13;7;4;4;0;1;4;9;0.0;2;34.0;1;2;0.0;2;3;45.0;1;1;34.0;1;2;34.0;1;1;0.0;0;2;1;3.1
20;393.96;63.47;59.57;57.23;64.24;20;37.333333333333336;1;19;15;4;7;7;0;1;4;5;30.0;2;40.0;1;2;37.0;1;3;35.0;1;1;43.0;1;2;36.0;1;1;46.0;1;2;2;36.705882352941174
1;403.77;60.6;56.97;55.79;60.9;1;32.84615384615385;1;19;13;6;6;5;1;1;4;9;30.0;1;34.0;1;2;26.666666666666668;3;3;45.0;1;1;39.0;1;2;36.0;1;1;0.0;0;2;1;28.58888888888889
10;401.22;66.56;56.97;57.8;60.44;10;32.8;1;19;15;4;7;6;1;1;4;5;25.0;2;38.0;1;2;35.0;1;3;35.0;1;1;34.0;1;2;30.0;1;1;39.0;1;2;2;34.35294117647059
20;387.29;70.78;61.79;53.82;58.01;11;31.533333333333335;1;21;15;6;7;6;1;1;4;5;35.0;1;34.0;1;2;22.333333333333332;3;3;31.0;1;1;32.0;1;2;33.0;1;1;35.0;1;2;1;28.41176470588235
7;416.65;58.38;56.97;67.08;54.45;7;29.346153846153847;3;21;13;8;6;4;2;1;4;3;21.0;2;39.0;1;2;30.0;2;3;40.0;1;1;37.0;1;2;15.5;2;1;0.0;0;2;1;0.0
1;399.89;60.6;57.16;53.24;60.44;11;25.974358974358974;3;28;13;15;6;3;3;1;4;9;16.666666666666668;3;40.0;1;2;22.666666666666668;3;3;27.0;2;1;30.0;1;2;36.0;1;1;0.0;0;2;1;24.6875
9;404.59;78.55;54.74;57.23;41.66;9;29.615384615384617;2;23;13;10;6;5;1;2;4;9;30.0;2;33.0;1;2;19.333333333333332;3;3;45.0;1;1;32.0;1;2;32.0;1;1;0.0;0;2;1;24.464285714285715
8;380.41;54.88;58.25;51.93;43.48;8;21.884615384615383;4;41;13;28;6;2;4;1;4;10;15.75;4;18.0;4;2;15.5;4;3;45.0;1;1;37.0;1;2;20.0;2;1;0.0;0;2;1;14.666666666666666
20;387.93;50.46;54.74;51.3;62.94;20;30.133333333333333;3;22;15;7;7;4;3;1;4;10;29.5;2;36.0;1;2;33.0;1;3;39.0;1;1;32.5;2;2;23.0;2;1;18.0;1;2;1;17.166666666666668
10;401.6;47.62;56.97;55.79;75.52;10;39.266666666666666;0;15;15;0;7;7;0;1;4;5;38.0;1;33.0;1;2;36.0;1;3;50.0;1;1;40.0;1;2;41.0;1;1;46.0;1;2;2;37.529411764705884
8;395.87;55.69;54.74;51.3;66.95;8;36.733333333333334;0;15;15;0;7;7;0;1;4;5;33.0;1;33.0;1;2;33.0;1;3;35.0;1;1;43.0;1;2;35.0;1;1;49.0;1;2;3;40.411764705882355
10;430.12;76.1;53.68;58.96;62.69;10;34.333333333333336;0;15;15;0;7;6;1;1;4;10;35.0;1;41.0;1;2;33.0;1;3;40.0;1;1;40.0;1;2;40.0;1;1;17.0;1;2;3;41.266666666666666
20;419.71;76.53;55.73;58.93;70.18;7;35.86666666666667;0;15;15;0;7;7;0;1;4;5;30.0;1;36.0;1;2;30.0;1;3;40.0;1;1;45.0;1;2;38.0;1;1;44.0;1;2;2;37.588235294117645
21;403.25;63.47;59.57;59.32;65.57;7;36.86666666666667;0;15;15;0;7;7;0;1;4;5;35.0;1;33.0;1;2;32.0;1;3;45.0;1;1;40.0;1;2;38.0;1;1;44.0;1;2;2;39.64705882352941
20;371.1;63.47;52.14;49.94;45.84;20;29.416666666666668;2;22;12;10;5;3;2;2;4;3;25.5;2;30.0;1;2;24.0;3;3;35.0;1;1;42.0;1;2;0.0;0;1;0.0;0;2;1;28.307692307692307
20;364.77;58.13;49.32;53.95;47.21;8;30.466666666666665;4;32;15;17;7;4;3;2;4;4;24.0;3;32.0;2;2;22.333333333333332;3;3;35.0;1;1;40.0;1;2;25.0;2;1;45.0;1;2;1;18.5
20;475.0;85.0;77.0;59.0;56.0;20;38.4;0;15;15;0;7;7;0;1;4;5;40.0;1;38.0;1;2;32.0;1;3;37.0;1;1;39.0;1;2;39.0;1;1;45.0;1;2;3;40.0
15;473.0;101.0;60.0;63.0;50.0;14;38.2;0;15;15;0;7;7;0;1;4;5;43.0;1;37.0;1;2;31.0;1;3;37.0;1;1;39.0;1;2;43.0;1;1;38.0;1;2;3;40.94117647058823
8;491.0;86.0;59.0;68.0;49.0;8;18.76923076923077;0;13;13;0;6;1;5;2;4;9;14.0;1;42.0;1;2;4.0;1;3;19.0;1;1;23.0;1;2;27.0;1;1;0.0;0;2;1;0.0
20;474.0;85.0;70.0;58.0;60.0;20;37.333333333333336;0;15;15;0;7;7;0;1;4;11;32.0;1;43.0;1;2;30.0;1;3;39.0;1;1;39.0;1;2;45.0;1;1;47.0;1;2;2;36.76470588235294
14;469.0;85.0;70.0;63.0;53.0;20;39.4;0;15;15;0;7;7;0;1;4;5;33.0;1;47.0;1;2;35.0;1;3;40.0;1;1;41.0;1;2;46.0;1;1;46.0;1;2;2;39.94117647058823
2;474.0;86.0;59.0;58.0;83.0;14;15.076923076923077;0;13;13;0;6;2;4;2;4;9;5.0;1;35.0;1;2;2.0;1;3;17.0;1;1;26.0;1;2;31.0;1;1;0.0;0;2;1;0.0
20;482.0;75.0;65.0;68.0;77.0;20;37.0;0;15;15;0;7;7;0;1;4;5;31.0;1;44.0;1;2;31.0;1;3;40.0;1;1;41.0;1;2;44.0;1;1;42.0;1;2;3;40.529411764705884
11;461.0;76.0;68.0;68.0;52.0;11;30.333333333333332;2;22;15;7;7;5;2;1;4;9;22.0;2;41.0;1;2;12.0;2;3;37.0;1;1;41.0;1;2;38.0;1;1;46.0;1;2;1;13.333333333333334
9;455.0;86.0;63.0;68.0;63.0;9;37.76923076923077;0;13;13;0;6;6;0;1;4;9;42.0;1;41.0;1;2;30.0;1;3;38.0;1;1;40.0;1;2;33.0;1;1;0.0;0;2;1;0.0
11;435.0;102.0;59.0;63.0;55.0;9;33.8;1;21;15;6;7;6;1;1;4;11;30.0;1;47.0;1;2;22.333333333333332;3;3;40.0;1;1;40.0;1;2;42.0;1;1;32.0;1;2;2;36.11764705882353
13;453.0;69.0;68.0;59.0;60.0;9;33.333333333333336;2;25;15;10;7;6;1;1;4;5;30.0;2;35.0;1;2;22.0;3;3;38.0;1;1;39.0;1;2;42.0;1;1;43.0;1;2;2;30.11764705882353
20;453.0;86.0;59.0;63.0;58.0;20;20.53846153846154;2;27;13;14;6;4;2;2;4;9;9.0;3;37.0;1;2;2.3333333333333335;3;3;32.0;1;1;37.0;1;2;44.0;1;1;0.0;0;2;1;19.6
10;457.0;86.0;59.0;68.0;56.0;10;24.923076923076923;2;20;13;7;6;4;2;2;4;9;22.0;2;35.0;1;2;11.0;2;3;31.0;1;1;33.0;1;2;36.0;1;1;0.0;0;2;1;17.9
12;447.0;86.0;63.0;63.0;56.0;12;27.615384615384617;2;20;13;7;6;4;2;2;4;9;23.0;2;40.0;1;2;8.0;2;3;38.0;1;1;42.0;1;2;41.0;1;1;0.0;0;2;1;25.0
20;446.0;85.0;65.0;63.0;47.0;20;22.846153846153847;2;20;13;7;6;4;2;2;4;9;9.5;2;41.0;1;2;17.0;2;3;30.0;1;1;32.0;1;2;32.0;1;1;0.0;0;2;1;23.0
1;454.0;75.0;60.0;51.0;60.0;1;37.0;0;15;15;0;7;7;0;1;4;2;34.0;1;39.0;1;2;31.0;1;3;36.0;1;1;45.0;1;2;34.0;1;1;44.0;1;2;2;39.76470588235294
1;452.0;85.0;60.0;68.0;74.0;1;38.3;1;18;15;3;7;7;0;1;4;5;37.0;1;43.0;1;2;31.5;2;3;34.0;1;1;43.0;1;2;42.0;1;1;42.0;1;2;2;39.294117647058826
20;441.0;86.0;63.0;58.0;60.0;20;35.92307692307692;0;13;13;0;6;6;0;1;4;9;32.0;1;42.0;1;2;30.0;1;3;40.0;1;1;41.0;1;2;43.0;1;1;0.0;0;2;1;0.0
14;456.0;60.0;69.0;68.0;53.0;16;33.84615384615385;0;13;13;0;6;5;1;1;4;9;30.0;1;45.0;1;2;24.0;1;3;39.0;1;1;40.0;1;2;39.0;1;1;0.0;0;2;1;0.0
20;446.0;86.0;59.0;63.0;39.0;20;34.666666666666664;1;18;15;3;7;6;1;1;4;5;30.0;1;35.0;1;2;26.0;2;3;39.0;1;1;40.0;1;2;43.0;1;1;45.0;1;2;2;37.588235294117645
8;450.0;68.0;65.0;51.0;58.0;16;33.53333333333333;3;27;15;12;7;6;1;1;4;9;30.0;3;35.0;1;2;24.0;2;3;35.0;2;1;38.0;1;2;42.0;1;1;44.0;1;2;2;32.43333333333333
9;442.0;64.0;75.0;55.0;55.0;9;30.044444444444444;4;24;15;9;7;3;4;2;4;2;30.0;1;37.0;1;2;24.0;2;3;24.0;3;1;29.0;2;2;26.666666666666668;3;1;38.0;1;2;2;31.205882352941178
4;462.0;64.0;69.0;68.0;43.0;4;32.211111111111116;2;26;15;11;7;5;2;1;4;2;21.666666666666668;3;37.0;1;2;23.5;2;3;36.0;1;1;44.0;1;2;40.0;1;1;44.0;1;2;2;34.0
8;467.0;63.0;60.0;68.0;74.0;8;29.576923076923077;2;20;13;7;6;4;2;2;4;9;22.0;2;38.0;1;2;22.5;2;3;35.0;1;1;39.0;1;2;40.0;1;1;0.0;0;2;1;26.666666666666668
20;419.0;86.0;68.0;51.0;52.0;20;29.615384615384617;2;20;13;7;6;4;2;2;4;11;20.0;2;35.0;1;2;24.0;2;3;37.0;1;1;45.0;1;2;36.0;1;1;0.0;0;2;1;28.066666666666666
12;458.0;85.0;52.0;63.0;50.0;12;31.933333333333334;2;22;15;7;7;5;2;1;4;2;24.0;2;38.0;1;2;23.0;2;3;37.0;1;1;38.0;1;2;41.0;1;1;42.0;1;2;2;31.852941176470587
20;430.0;60.0;85.0;68.0;53.0;20;35.2;1;18;15;3;7;6;1;1;4;5;31.0;1;40.0;1;2;28.0;2;3;35.0;1;1;41.0;1;2;37.0;1;1;43.0;1;2;2;38.05882352941177
6;450.0;76.0;59.0;63.0;53.0;4;34.4;2;26;15;11;7;6;1;1;4;11;30.0;3;43.0;1;2;20.0;2;3;39.0;1;1;40.0;1;2;45.0;1;1;43.0;1;2;2;32.11764705882353
1;462.0;75.0;60.0;77.0;60.0;11;29.576923076923077;2;20;13;7;6;4;2;2;4;9;23.0;2;40.0;1;2;17.5;2;3;38.0;1;1;38.0;1;2;46.0;1;1;0.0;0;2;1;14.333333333333334
11;431.0;76.0;69.0;63.0;63.0;11;41.6;0;15;15;0;7;7;0;1;4;2;43.0;1;40.0;1;2;36.0;1;3;36.0;1;1;43.0;1;2;44.0;1;1;49.0;1;2;2;39.294117647058826
20;434.0;86.0;59.0;55.0;43.0;20;31.333333333333332;2;22;15;7;7;5;2;1;4;11;26.0;2;39.0;1;2;23.0;2;3;36.0;1;1;38.0;1;2;39.0;1;1;34.0;1;2;2;34.23529411764706
17;440.0;64.0;75.0;59.0;53.0;18;24.23076923076923;3;22;13;9;6;3;3;1;4;9;20.5;2;34.0;1;2;16.0;2;3;17.0;3;1;34.0;1;2;32.0;1;1;0.0;0;2;1;22.178571428571427
5;446.0;76.0;63.0;76.0;53.0;5;34.766666666666666;1;18;15;3;7;6;1;1;4;5;30.0;1;38.0;1;2;25.5;2;3;37.0;1;1;45.0;1;2;40.0;1;1;41.0;1;2;2;37.35294117647059
20;445.0;85.0;56.0;51.0;58.0;20;36.2;1;18;15;3;7;6;1;1;4;5;33.0;1;44.0;1;2;28.0;2;3;38.0;1;1;44.0;1;2;35.0;1;1;39.0;1;2;2;39.3235294117647
10;449.0;76.0;59.0;76.0;55.0;10;34.56666666666667;1;18;15;3;7;6;1;1;4;5;31.0;1;40.0;1;2;21.5;2;3;38.0;1;1;43.0;1;2;42.0;1;1;42.0;1;2;2;33.588235294117645
10;428.0;85.0;60.0;63.0;60.0;8;37.666666666666664;1;18;15;3;7;6;1;1;4;5;36.0;1;39.0;1;2;28.0;2;3;38.0;1;1;40.0;1;2;43.0;1;1;49.0;1;2;2;38.8235294117647
15;447.0;85.0;52.0;59.0;60.0;18;35.833333333333336;2;22;15;7;7;6;1;1;4;2;30.0;2;44.0;1;2;25.5;2;3;39.0;1;1;38.0;1;2;42.0;1;1;48.0;1;2;2;33.1764705882353
20;428.0;86.0;59.0;48.0;56.0;20;32.1;1;18;15;3;7;6;1;1;4;9;32.0;1;37.0;1;2;20.5;2;3;39.0;1;1;37.0;1;2;37.0;1;1;34.0;1;2;1;14.75
13;442.0;76.0;63.0;68.0;55.0;1;36.96666666666667;1;18;15;3;7;6;1;1;4;2;35.0;1;43.0;1;2;28.5;2;3;36.0;1;1;41.0;1;2;39.0;1;1;43.0;1;2;2;35.470588235294116
16;423.0;85.0;60.0;48.0;60.0;8;26.133333333333333;3;31;15;16;7;4;3;1;4;9;12.0;3;29.0;2;2;24.0;3;3;39.0;1;1;32.0;1;2;39.0;1;1;36.0;1;2;1;5.833333333333333
10;433.0;75.0;65.0;48.0;47.0;10;18.76923076923077;3;21;13;8;6;3;3;1;4;9;7.5;2;33.0;1;2;10.5;2;3;9.5;2;1;38.0;1;2;31.0;1;1;0.0;0;2;1;3.0
20;435.0;69.0;63.0;58.0;53.0;20;33.166666666666664;1;18;15;3;7;5;2;1;4;9;33.0;1;36.0;1;2;29.5;2;3;40.0;1;1;43.0;1;2;45.0;1;1;17.0;1;2;2;30.0
10;466.0;64.0;55.0;63.0;56.0;10;35.233333333333334;2;22;15;7;7;6;1;1;4;5;31.5;2;41.0;1;2;28.5;2;3;38.0;1;1;36.0;1;2;41.0;1;1;42.0;1;2;2;36.470588235294116
10;439.0;85.0;52.0;48.0;63.0;10;34.86666666666667;2;22;15;7;7;6;1;1;4;5;27.0;2;40.0;1;2;30.0;2;3;40.0;1;1;41.0;1;2;43.0;1;1;40.0;1;2;2;36.94117647058823
14;450.0;85.0;60.0;77.0;56.0;14;36.93333333333333;2;22;15;7;7;7;0;1;4;5;33.0;2;35.0;1;2;31.0;2;3;40.0;1;1;46.0;1;2;43.0;1;1;42.0;1;2;2;37.529411764705884
11;426.0;85.0;60.0;55.0;52.0;8;35.03333333333333;2;22;15;7;7;6;1;1;4;3;33.5;2;45.0;1;2;21.5;2;3;41.0;1;1;36.0;1;2;40.0;1;1;42.0;1;2;2;39.411764705882355
14;432.0;76.0;63.0;63.0;56.0;8;27.923076923076923;0;13;13;0;6;3;3;2;4;9;22.0;1;29.0;1;2;16.0;1;3;37.0;1;1;44.0;1;2;44.0;1;1;0.0;0;2;1;0.0
20;452.0;68.0;65.0;77.0;77.0;20;33.96666666666667;2;22;15;7;7;5;2;1;4;2;25.0;2;44.0;1;2;25.5;2;3;38.0;1;1;38.0;1;2;41.0;1;1;45.0;1;2;2;35.35294117647059
11;447.0;69.0;63.0;63.0;53.0;11;35.1;2;22;15;7;7;5;2;1;4;3;25.0;2;45.0;1;2;27.5;2;3;40.0;1;1;42.0;1;2;42.0;1;1;44.0;1;2;2;37.0
14;439.0;86.0;59.0;55.0;47.0;19;32.73076923076923;1;16;13;3;6;5;1;1;4;9;32.0;1;40.0;1;2;23.5;2;3;39.0;1;1;35.0;1;2;38.0;1;1;0.0;0;2;1;28.6
8;449.0;59.0;70.0;51.0;60.0;8;34.30769230769231;0;13;13;0;6;4;2;1;4;9;26.0;1;43.0;1;2;28.0;1;3;37.0;1;1;46.0;1;2;43.0;1;1;0.0;0;2;1;0.0
21;441.0;76.0;59.0;58.0;63.0;20;21.307692307692307;0;13;13;0;6;3;3;2;4;9;14.0;1;22.0;1;2;10.0;1;3;36.0;1;1;35.0;1;2;41.0;1;1;0.0;0;2;1;0.0
6;427.0;68.0;70.0;59.0;47.0;6;34.93333333333333;2;22;15;7;7;5;2;1;4;5;28.5;2;42.0;1;2;26.0;2;3;39.0;1;1;42.0;1;2;41.0;1;1;42.0;1;2;2;38.88235294117647
14;451.0;69.0;63.0;59.0;60.0;18;12.307692307692308;0;13;13;0;6;0;6;2;4;9;10.0;1;18.0;1;2;6.0;1;3;7.0;1;1;20.0;1;2;19.0;1;1;0.0;0;2;1;0.0
20;434.0;76.0;63.0;59.0;68.0;20;35.2;2;25;15;10;7;6;1;1;4;5;31.5;2;35.0;1;2;25.666666666666668;3;3;37.0;1;1;42.0;1;2;44.0;1;1;45.0;1;2;2;37.411764705882355
18;444.0;86.0;55.0;68.0;52.0;18;35.733333333333334;2;22;15;7;7;5;2;1;4;5;27.0;2;39.0;1;2;29.0;2;3;39.0;1;1;44.0;1;2;42.0;1;1;47.0;1;2;2;33.38235294117647
20;447.0;64.0;59.0;68.0;58.0;20;32.94444444444444;3;28;15;13;7;5;2;1;4;5;24.666666666666668;3;32.0;2;2;28.5;2;3;38.0;1;1;42.0;1;2;38.0;1;1;43.0;1;2;2;37.94117647058823
11;461.0;86.0;47.0;76.0;50.0;10;32.51111111111111;3;28;15;13;7;5;2;1;4;5;25.666666666666668;3;31.5;2;2;23.0;2;3;38.0;1;1;41.0;1;2;43.0;1;1;45.0;1;2;2;33.61764705882353
21;455.0;75.0;60.0;63.0;63.0;10;25.68888888888889;3;29;15;14;7;3;4;1;4;9;24.5;2;29.666666666666668;3;2;21.0;3;3;34.0;1;1;35.0;1;2;31.0;1;1;15.0;1;2;1;18.583333333333332
20;418.0;85.0;65.0;55.0;50.0;20;34.266666666666666;1;17;15;2;7;6;1;1;4;5;35.0;1;28.0;2;2;30.0;1;3;36.0;1;1;41.0;1;2;38.0;1;1;36.0;1;2;2;33.911764705882355
9;452.0;63.0;65.0;63.0;80.0;10;13.76923076923077;0;13;13;0;6;1;5;2;4;9;11.0;1;23.0;1;2;1.0;1;3;10.0;1;1;33.0;1;2;10.0;1;1;0.0;0;2;1;0.0
20;436.0;76.0;59.0;55.0;71.0;20;34.266666666666666;2;22;15;7;7;5;2;1;4;5;29.0;2;33.0;1;2;26.0;2;3;37.0;1;1;44.0;1;2;37.0;1;1;46.0;1;2;2;37.85294117647059
11;422.0;59.0;76.0;58.0;60.0;10;36.0;2;20;15;5;7;6;1;1;4;5;30.0;1;35.0;2;2;28.0;2;3;45.0;1;1;44.0;1;2;47.0;1;1;43.0;1;2;2;37.470588235294116
15;426.53;85.32;59.23;52.56;51.23;15;38.46666666666667;0;15;15;0;7;7;0;1;4;5;36.0;1;38.0;1;2;32.0;1;3;45.0;1;1;46.0;1;2;40.0;1;1;42.0;1;2;3;43.05882352941177
20;422.0;86.0;59.0;59.0;60.0;20;34.333333333333336;2;22;15;7;7;6;1;1;4;2;26.0;2;30.0;1;2;30.0;2;3;39.0;1;1;45.0;1;2;42.0;1;1;45.0;1;2;2;36.705882352941174
20;431.0;85.0;56.0;68.0;49.0;19;38.46153846153846;0;13;13;0;6;6;0;1;4;9;45.0;1;30.0;1;2;32.0;1;3;38.0;1;1;42.0;1;2;42.0;1;1;0.0;0;2;1;23.4
11;433.0;75.0;60.0;63.0;55.0;11;35.0;2;21;15;6;7;6;1;1;4;2;28.5;2;32.5;2;2;30.0;1;3;41.0;1;1;44.0;1;2;39.0;1;1;44.0;1;2;2;38.588235294117645
15;438.0;64.0;69.0;55.0;55.0;5;35.233333333333334;2;20;15;5;7;6;1;1;4;5;30.0;1;30.5;2;2;24.5;2;3;48.0;1;1;42.0;1;2;44.0;1;1;49.0;1;2;2;35.21568627450981
20;420.0;86.0;59.0;58.0;47.0;11;31.488888888888887;2;26;15;11;7;5;2;1;4;9;23.333333333333332;3;33.0;1;2;24.0;2;3;36.0;1;1;40.0;1;2;37.0;1;1;44.0;1;2;2;31.833333333333332
7;395.0;76.0;75.0;58.0;60.0;20;31.288888888888888;2;29;15;14;7;5;2;1;4;9;27.333333333333332;3;30.0;1;2;17.0;3;3;38.0;1;1;43.0;1;2;39.0;1;1;43.0;1;2;1;24.833333333333332
4;429.0;69.0;68.0;63.0;49.0;4;13.588888888888887;4;29;15;14;7;1;6;1;4;9;4.333333333333333;3;24.0;2;2;6.0;2;3;4.0;1;1;37.0;1;2;22.5;2;1;10.0;1;2;1;8.5
20;437.0;75.0;60.0;63.0;56.0;21;32.93333333333333;3;27;15;12;7;4;3;1;4;5;28.5;2;29.5;2;2;24.333333333333332;3;3;40.0;1;1;39.0;1;2;42.0;1;1;44.0;1;2;2;32.23529411764706
11;426.0;86.0;55.0;63.0;43.0;11;35.266666666666666;2;20;15;5;7;6;1;1;4;9;39.0;1;30.0;2;2;25.0;2;3;39.0;1;1;37.0;1;2;41.0;1;1;42.0;1;2;1;25.676470588235293
10;417.0;64.0;75.0;55.0;43.0;10;5.846153846153846;0;13;13;0;6;0;6;2;4;9;4.0;1;12.0;1;2;1.0;1;3;7.0;1;1;4.0;1;2;18.0;1;1;0.0;0;2;1;0.0
7;446.0;69.0;63.0;76.0;56.0;7;32.36666666666667;3;24;15;9;7;5;2;1;4;5;23.5;2;31.0;2;2;26.5;2;3;45.0;1;1;40.0;1;2;43.0;1;1;41.0;1;2;2;32.970588235294116
7;423.0;86.0;55.0;55.0;50.0;7;33.93333333333333;0;15;15;0;7;7;0;1;4;5;30.0;1;31.0;1;2;33.0;1;3;40.0;1;1;40.0;1;2;32.0;1;1;38.0;1;2;2;39.05882352941177
8;458.0;63.0;60.0;51.0;50.0;8;28.62222222222222;2;26;15;11;7;5;2;2;4;11;21.333333333333332;3;30.0;1;2;24.0;2;3;37.0;1;1;36.0;1;2;35.0;1;1;34.0;1;2;2;32.05882352941177
1;446.0;76.0;59.0;68.0;52.0;11;31.066666666666666;2;19;15;4;7;5;2;1;4;9;30.0;1;33.0;1;2;27.0;2;3;40.0;1;1;39.0;1;2;21.0;2;1;30.0;1;2;1;13.964285714285714
20;456.0;68.0;56.0;63.0;63.0;20;38.0;0;15;15;0;7;7;0;1;4;5;36.0;1;33.0;1;2;36.0;1;3;40.0;1;1;42.0;1;2;32.0;1;1;48.0;1;2;2;37.50980392156863
11;461.0;68.0;60.0;68.0;61.0;10;35.3;1;16;15;1;7;7;0;1;4;2;33.0;1;32.0;1;2;30.0;1;3;41.0;1;1;43.0;1;2;30.5;2;1;43.0;1;2;2;36.029411764705884
10;453.0;64.0;59.0;68.0;66.0;10;33.86666666666667;1;16;15;1;7;7;0;1;4;9;31.0;1;33.0;1;2;30.0;1;3;37.0;1;1;42.0;1;2;33.0;2;1;37.0;1;2;2;31.133333333333333
20;440.0;64.0;63.0;63.0;66.0;20;30.333333333333332;3;26;15;11;7;5;2;1;4;2;28.5;2;31.0;1;2;24.666666666666668;3;3;37.0;1;1;35.0;1;2;34.0;2;1;32.0;1;2;2;32.0
20;430.0;75.0;60.0;68.0;50.0;20;35.6;1;17;15;2;7;7;0;1;4;5;32.0;1;33.0;2;2;36.0;1;3;40.0;1;1;36.0;1;2;30.0;1;1;45.0;1;2;2;33.26470588235294
15;441.0;63.0;60.0;55.0;80.0;19;33.53846153846154;0;13;13;0;6;6;0;1;4;9;30.0;1;30.0;1;2;30.0;1;3;38.0;1;1;44.0;1;2;40.0;1;1;0.0;0;2;1;1.3333333333333333
