NOTA_EI_CINCO,VECES_EI_CINCO,CREDITOS_EI_CINCO,NOTA_EE_DOS,VECES_EE_DOS,CREDITOS_EE_DOS,NOTA_EI_SEIS,VECES_EI_SEIS,CREDITOS_EI_SEIS,NOTA_ORD_TER,VECES_ORD_TER,CREDITOS_ORD_TER,NOTA_TG_UNO,VECES_TG_UNO,CREDITOS_TG_UNO,CAR_NUEVE,NCC_NUEVE,NCA_NUEVE,NCP_NUEVE,NAC_NUEVE,NAA_NUEVE,NAP_NUEVE,EPA_NUEVE,ESTADO NUEVE,PROMEDIO_DIEZ
35,1,3,32,1,2,32,1,3,44,1,3,0,0,2,0,13,11,2,5,4,1,1,1,42.625
38,1,3,40,1,2,0,0,3,44,1,3,50,1,2,0,13,10,3,4,4,1,1,1,44.63636364
40,1,3,45,1,2,0,0,3,48,1,3,45,1,2,0,13,10,3,4,4,1,1,1,43.72727273
33,1,3,47,1,2,0,0,3,43,1,3,50,1,2,0,13,10,3,4,4,1,1,1,40.27272727
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
40,1,3,0,0,2,30,1,3,42,1,3,0,0,2,0,13,9,4,4,3,2,1,1,36
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
35,1,3,35,1,2,0,0,3,33,1,3,50,1,2,0,13,10,3,4,4,1,1,1,41.45454545
0,0,3,0,0,2,0,0,3,42,1,3,0,0,2,0,13,3,10,2,1,4,2,3,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
39,1,3,39,1,2,33,1,3,44,1,3,0,0,2,0,13,11,2,5,4,1,1,1,40.2
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
37,1,3,46,1,2,38,1,3,43,1,3,50,1,2,0,13,13,0,5,5,0,1,1,42.27272727
37,1,3,50,1,2,0,0,3,43,1,3,50,1,2,0,13,10,3,4,4,1,1,1,44.18181818
36,1,3,42,1,2,33,1,3,43,1,3,50,1,2,0,13,13,0,5,5,0,1,1,38.625
37,1,3,47,1,2,0,0,3,36,1,3,50,1,2,0,13,10,3,4,4,1,1,1,41.81818182
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,37,1,3,0,0,2,0,13,3,10,2,1,4,2,3,38
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
30,1,3,36,1,2,0,0,3,35,1,3,50,1,2,0,13,10,3,4,4,1,1,1,37.36363636
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
32,1,3,44,1,2,34,1,3,44,1,3,50,1,2,0,13,13,0,5,5,0,1,1,43.18181818
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
39,1,3,47,1,2,35,1,3,43,1,3,50,1,2,0,13,13,0,5,5,0,1,1,43.63636364
38,1,3,45,1,2,0,0,3,45,1,3,50,1,2,0,13,10,3,4,4,1,1,1,42.54545455
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
33,1,3,0,0,2,33,1,3,37,1,3,0,0,2,0,13,9,4,4,3,2,1,1,36
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
40,1,3,42,1,2,0,0,3,44,1,3,45,1,2,0,13,10,3,4,4,1,1,1,42.09090909
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
41,1,3,34,1,2,30,1,3,38,1,3,0,0,2,0,13,11,2,5,4,1,1,1,31.2
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
38,1,3,30,1,2,0,0,3,32,1,3,45,1,2,0,13,10,3,4,4,1,1,1,42
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
31,1,3,33,1,2,34,1,3,43,1,3,50,1,2,0,13,13,0,5,5,0,1,1,40.125
34,1,3,50,1,2,0,0,3,43,1,3,44,1,2,0,13,10,3,4,4,1,1,1,39.375
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
41,1,3,43,1,2,39,1,3,42,1,3,50,1,2,0,13,13,0,5,5,0,1,1,41.625
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
43,1,3,48,1,2,34,1,3,44,1,3,50,1,2,0,13,13,0,5,5,0,1,1,45.36363636
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
39,1,3,47,1,2,36,1,3,44,1,3,50,1,2,0,13,13,0,5,5,0,1,1,42.18181818
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
44,1,3,36,1,2,39,1,3,45,1,3,44,1,2,0,13,13,0,5,5,0,1,1,41.27272727
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
41,1,3,50,1,2,39,1,3,45,1,3,50,1,2,0,13,13,0,5,5,0,1,1,43.72727273
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
37,1,3,38,1,2,0,0,3,39,1,3,45,1,2,0,13,10,3,4,4,1,1,1,42.09090909
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
36,1,3,0,0,2,32,1,3,37,1,3,0,0,2,0,13,9,4,4,3,2,1,1,36.8
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
38,1,3,48,1,2,45,1,3,39,1,3,50,1,2,0,13,13,0,5,5,0,1,1,46.45454545
36,1,3,36,1,2,31,1,3,44,1,3,43,1,2,0,13,13,0,5,5,0,1,1,41.27272727
0,0,3,0,0,2,0,0,3,34,1,3,0,0,2,0,13,3,10,2,1,4,2,3,0
37,1,3,40,1,2,45,1,3,39,1,3,0,0,2,0,13,11,2,5,4,1,1,1,36.75
43,1,3,42,1,2,35,1,3,41,1,3,45,1,2,0,13,13,0,5,5,0,1,1,42.81818182
37,1,3,19,1,2,30,1,3,42,1,3,0,0,2,0,13,9,4,5,3,2,1,1,36.2
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
39,1,3,41,1,2,35,1,3,45,1,3,45,1,2,0,13,13,0,5,5,0,1,1,40.875
0,0,3,30,1,2,0,0,3,41,1,3,0,0,2,0,13,5,8,3,2,3,2,3,47
0,0,3,34,1,2,0,0,3,45,1,3,0,0,2,0,13,5,8,3,2,3,2,3,22.375
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
38,1,3,49,1,2,39,1,3,44,1,3,50,1,2,0,13,13,0,5,5,0,1,1,45.125
36,1,3,44,1,2,0,0,3,42,1,3,50,1,2,0,13,10,3,4,4,1,1,1,43.36363636
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
34,1,3,0,0,2,31,1,3,33,1,3,0,0,2,0,13,9,4,4,3,2,1,1,40.2
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
37,1,3,38,1,2,37,1,3,40,1,3,40,1,2,0,13,13,0,5,5,0,1,1,39.63636364
36,1,3,48,1,2,30,1,3,39,1,3,0,0,2,0,13,11,2,5,4,1,1,1,34.8
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
38,1,3,41,1,2,36,1,3,39,1,3,50,1,2,0,13,13,0,5,5,0,1,1,45.18181818
40,1,3,49,1,2,37,1,3,43,1,3,50,1,2,0,13,13,0,5,5,0,1,1,42.63636364
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
35,1,3,39,1,2,31,1,3,35,1,3,50,1,2,0,13,13,0,5,5,0,1,1,39.81818182
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,40,1,2,0,0,3,31,1,3,0,0,2,0,13,5,8,3,2,3,2,3,33
40,1,3,45,1,2,39,1,3,34,1,3,0,0,2,0,13,11,2,5,4,1,1,1,41.125
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
33,1,3,41,1,2,40,1,3,42,1,3,50,1,2,0,13,13,0,5,5,0,1,1,40.36363636
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
34,1,3,38,1,2,30,1,3,37,1,3,0,0,2,0,13,11,2,5,4,1,1,1,44.25
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
34,1,3,50,1,2,35,1,3,41,1,3,45,1,2,0,13,13,0,5,5,0,1,1,41.63636364
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
41,1,3,50,1,2,42,1,3,42,1,3,50,1,2,0,13,13,0,5,5,0,1,1,43.5
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
33,1,3,32,1,2,31,1,3,35,1,3,0,0,2,0,13,11,2,5,4,1,1,1,39.375
34,1,3,38,1,2,35,1,3,50,1,3,0,0,2,0,13,11,2,5,4,1,1,1,37.2
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
37,1,3,35,1,2,34,1,3,50,1,3,42,1,2,0,13,13,0,5,5,0,1,1,40.63636364
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
36,1,3,39,1,2,39,1,3,38,1,3,0,0,2,0,13,11,2,5,4,1,1,1,39.375
36,1,3,43,1,2,38,1,3,41,1,3,42,1,2,0,13,13,0,5,5,0,1,1,39.63636364
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
43,1,3,46,1,2,46,1,3,43,1,3,50,1,2,0,13,13,0,5,5,0,1,1,45.875
45,1,3,45,1,2,0,0,3,41,1,3,50,1,2,0,13,10,3,4,4,1,1,1,44.27272727
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
44,1,3,50,1,2,0,0,3,42,1,3,50,1,2,0,13,10,3,4,4,1,1,1,45
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
33,1,3,44,1,2,37,1,3,42,1,3,0,0,2,0,13,11,2,5,4,1,1,1,36.6
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
38,1,3,34,1,2,40,1,3,44,1,3,50,1,2,0,13,13,0,5,5,0,1,1,46.45454545
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
36,1,3,50,1,2,39,1,3,43,1,3,50,1,2,0,13,13,0,5,5,0,1,1,42.81818182
35,1,3,49,1,2,38,1,3,42,1,3,50,1,2,0,13,13,0,5,5,0,1,1,42.5
36,1,3,50,1,2,35,1,3,45,1,3,50,1,2,0,13,13,0,5,5,0,1,1,43.81818182
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
41,1,3,49,1,2,39,1,3,46,1,3,50,1,2,0,13,13,0,5,5,0,1,1,46.81818182
39,1,3,50,1,2,36,1,3,37,1,3,50,1,2,0,13,13,0,5,5,0,1,1,43.36363636
40,1,3,38,1,2,41,1,3,40,1,3,0,0,2,0,13,11,2,5,4,1,1,1,34.5
34,1,3,42,1,2,38,1,3,44,1,3,50,1,2,0,13,13,0,5,5,0,1,1,42.81818182
40,1,3,36,1,2,37,1,3,40,1,3,0,0,2,0,13,11,2,5,4,1,1,1,45.5
31,1,3,31,1,2,0,0,3,40,1,3,0,0,2,0,13,8,5,4,3,2,1,1,41.875
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
41,1,3,39,1,2,41,1,3,43,1,3,50,1,2,0,13,13,0,5,5,0,1,1,44.75
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
31,1,3,45,1,2,39,1,3,38,1,3,40,1,2,0,13,13,0,5,5,0,1,1,38.90909091
31,1,3,34,1,2,32,1,3,39,1,3,0,0,2,0,13,11,2,5,4,1,1,1,38.625
0,0,3,45,1,2,0,0,3,35,1,3,0,0,2,0,13,5,8,3,2,3,2,3,46
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
31,1,3,44,1,2,0,0,3,38,1,3,0,0,2,0,13,8,5,4,3,2,1,1,39
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
39,1,3,39,1,2,39,1,3,44,1,3,45,1,2,0,13,13,0,5,5,0,1,1,41.18181818
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
44,1,3,36,1,2,33,1,3,37,1,3,50,1,2,0,13,13,0,5,5,0,1,1,44
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
36,1,3,0,0,2,0,0,3,37,1,3,42,1,2,0,13,8,5,3,3,2,1,1,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,33,1,2,0,0,3,37,1,3,0,0,2,0,13,5,8,3,2,3,2,3,35.4
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
36,1,3,37,1,2,33,1,3,46,1,3,0,0,2,0,13,11,2,5,4,1,1,1,36
0,0,3,0,0,2,0,0,3,32,1,3,0,0,2,0,13,3,10,2,1,4,2,3,31
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
32,1,3,39,1,2,35,1,3,44,1,3,0,0,2,0,13,11,2,5,4,1,1,1,37.75
38,1,3,0,0,2,32,1,3,43,1,3,42,1,2,0,13,11,2,4,4,1,1,1,39.625
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
36,1,3,32,1,2,0,0,3,34,1,3,0,0,2,0,13,8,5,4,3,2,1,1,38
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
36,1,3,40,1,2,34,1,3,44,1,3,0,0,2,0,13,11,2,5,4,1,1,1,33
47,1,3,37,1,2,35,1,3,37,1,3,0,0,2,0,13,11,2,5,4,1,1,1,37
32,1,3,0,0,2,0,0,3,32,1,3,0,0,2,0,13,6,7,3,2,3,2,3,33.6
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
34,1,3,45,1,2,34,1,3,44,1,3,50,1,2,0,13,13,0,5,5,0,1,1,45.09090909
34,1,3,30,1,2,0,0,3,45,1,3,50,1,2,0,13,10,3,4,4,1,1,1,45.75
0,0,3,0,0,2,0,0,3,32,1,3,0,0,2,0,13,3,10,2,1,4,2,3,30
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
32,1,3,32,1,2,34,1,3,41,1,3,0,0,2,0,13,11,2,5,4,1,1,1,42.875
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
36,1,3,0,0,2,33,1,3,42,1,3,0,0,2,0,13,9,4,4,3,2,1,1,35
0,0,3,43,1,2,0,0,3,35,1,3,0,0,2,0,13,5,8,3,2,3,2,3,44.5
34,1,3,48,1,2,37,1,3,45,1,3,46,1,2,0,13,13,0,5,5,0,1,1,43.63636364
46,1,3,48,1,2,38,1,3,34,1,3,45,1,2,0,13,13,0,5,5,0,1,1,43.75
31,1,3,46,1,2,0,0,3,44,1,3,0,0,2,0,13,8,5,4,3,2,1,1,36
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
30,1,3,36,1,2,0,0,3,43,1,3,0,0,2,0,13,8,5,4,3,2,1,1,40
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
35,1,3,32,1,2,37,1,3,34,1,3,45,1,2,0,13,13,0,5,5,0,1,1,41.27272727
43,1,3,48,1,2,40,1,3,45,1,3,50,1,2,0,13,13,0,5,5,0,1,1,45.54545455
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
42,1,3,42,1,2,35,1,3,43,1,3,50,1,2,0,13,13,0,5,5,0,1,1,43.25
33,1,3,40,1,2,33,1,3,35,1,3,0,0,2,0,13,11,2,5,4,1,1,1,37.8
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
38,1,3,40,1,2,30,1,3,50,1,3,0,0,2,0,13,11,2,5,4,1,1,1,38.6
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,40,1,2,0,0,3,35,1,3,0,0,2,0,13,5,8,3,2,3,2,3,35.5
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,41,1,2,0,0,3,33,1,3,0,0,2,0,13,5,8,3,2,3,2,3,44.25
33,1,3,38,1,2,32,1,3,46,1,3,0,0,2,0,13,11,2,5,4,1,1,1,41.125
0,0,3,32,1,2,0,0,3,31,1,3,0,0,2,0,13,5,8,3,2,3,2,3,32
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
45,1,3,49,1,2,40,1,3,43,1,3,50,1,2,0,13,13,0,5,5,0,1,1,41
44,1,3,47,1,2,43,1,3,44,1,3,50,1,2,0,13,13,0,5,5,0,1,1,42.875
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
36,1,3,46,1,2,33,1,3,37,1,3,0,0,2,0,13,11,2,5,4,1,1,1,36.8
39,1,3,36,1,2,34,1,3,43,1,3,50,1,2,0,13,13,0,5,5,0,1,1,41.45454545
0,0,3,35,1,2,0,0,3,33,1,3,0,0,2,0,13,5,8,3,2,3,2,3,38.4
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
32,1,3,36,1,2,30,1,3,33,1,3,0,0,2,0,13,11,2,5,4,1,1,1,32
31,1,3,0,0,2,0,0,3,38,1,3,0,0,2,0,13,6,7,3,2,3,2,3,36.6
34,1,3,44,1,2,33,1,3,46,1,3,0,0,2,0,13,11,2,5,4,1,1,1,35.125
42,1,3,33,1,2,35,1,3,43,1,3,47,1,2,0,13,13,0,5,5,0,1,1,42
34,1,3,44,1,2,31,1,3,37,1,3,0,0,2,0,13,11,2,5,4,1,1,1,36
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
42,1,3,48,1,2,40,1,3,48,1,3,50,1,2,0,13,13,0,5,5,0,1,1,45.54545455
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
43,1,3,42,1,2,35,1,3,39,1,3,44,1,2,0,13,13,0,5,5,0,1,1,38.125
0,0,3,33,1,2,0,0,3,44,1,3,0,0,2,0,13,5,8,3,2,3,2,3,35.625
31,1,3,38,1,2,0,0,3,36,1,3,0,0,2,0,13,8,5,4,3,2,1,1,33
0,0,3,44,1,2,0,0,3,36,1,3,0,0,2,0,13,5,8,3,2,3,2,3,39
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
40,1,3,48,1,2,33,1,3,44,1,3,50,1,2,0,13,13,0,5,5,0,1,1,40.09090909
40,1,3,47,1,2,41,1,3,38,1,3,50,1,2,0,13,13,0,5,5,0,1,1,45.63636364
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
33,1,3,41,1,2,33,1,3,45,1,3,0,0,2,0,13,11,2,5,4,1,1,1,42.625
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
37,1,3,33,1,2,0,0,3,35,1,3,50,1,2,0,13,10,3,4,4,1,1,1,43.36363636
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
36,1,3,48,1,2,40,1,3,42,1,3,45,1,2,0,13,13,0,5,5,0,1,1,40.45454545
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
31,1,3,40,1,2,0,0,3,44,1,3,50,1,2,0,13,10,3,4,4,1,1,1,41.18181818
0,0,3,30,1,2,0,0,3,30,1,3,0,0,2,0,13,5,8,3,2,3,2,3,34.2
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
30,1,3,38,1,2,30,1,3,36,1,3,0,0,2,0,13,11,2,5,4,1,1,1,36.875
35,1,3,36,1,2,37,1,3,41,1,3,0,0,2,0,13,11,2,5,4,1,1,1,42.875
0,0,3,46,1,2,0,0,3,35,1,3,0,0,2,0,13,5,8,3,2,3,2,3,43
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
45,1,3,42,1,2,36,1,3,44,1,3,50,1,2,0,13,13,0,5,5,0,1,1,46.36363636
40,1,3,31,1,2,30,1,3,40,1,3,50,1,2,0,13,13,0,5,5,0,1,1,42.375
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
