CAR_TRES,NCC_TRES,NCA_TRES,NCP_TRES,NAC_TRES,NAA_TRES,NAP_TRES,EPA_TRES,PROMEDIO_CUATRO,NOTA_SEGUNDA_LENGUA_DOS,VECES_SEGUNDA_LENGUA_DOS,CREDITOS_SEGUNDA_LENGUA_DOS,NOTA_EE_DOS,VECES_EE_DOS,CREDITOS_EE_DOS,NOTA_FISICA_DOS,VECES_FISICA_DOS,CREDITOS_FISICA_DOS,NOTA_MULTIVARIADO,VECES_MULTIVARIADO,CREDITOS_MULTIVARIADO,NOTA_ECUACIONES,VECES_ECUACIONES,CREDITOS_ECUACIONES,NOTA_TGS,VECES_TGS,CREDITOS_TGS,NOTA_PROG_AVANZADA,VECES_PROG_AVANZADA,CREDITOS_PROG_AVANZADA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,0,10,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,2,7,2,3
4,30,12,18,11,5,6,2,18.27272727,43,1,2,34,1,2,4,3,3,19.66666667,3,3,31,1,3,30,1,2,50,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,3,2,1,1,2,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,35,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,24,15,9,9,6,3,2,37.77777778,43,1,2,46,1,2,30,1,3,25.66666667,3,3,32,1,3,44,1,2,37,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,39.72222222,38,1,2,46,1,2,30,1,3,35,1,3,30,1,3,32,1,2,36,1,3
0,18,18,0,7,7,0,1,34.16666667,42,1,2,43,1,2,31,1,3,36,1,3,35,1,3,30,1,2,36,1,3
3,23,2,21,8,1,7,2,32.16666667,0,0,0,0,0,0,9.5,2,3,15,1,3,10,1,3,43,1,2,16.33333333,3,3
1,16,5,11,6,2,4,2,11,10,1,2,0,0,0,18.5,2,3,0,0,0,9,1,3,37,1,2,32,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,8,0,3,3,0,2,27.5,0,0,0,0,0,0,0,0,0,0,0,0,30,1,3,30,1,2,30,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30,12,18,11,5,6,2,37.26666667,36,1,2,38,1,2,28.5,2,3,30.5,2,3,22.66666667,3,3,39,1,2,33,1,3
1,20,16,4,8,6,2,2,38.88888889,30,1,2,44,1,2,33,1,3,37,1,3,32,1,3,28.5,2,2,36,1,3
0,11,5,6,4,2,2,2,23.83333333,0,0,0,0,0,0,8,1,3,0,0,0,9,1,3,39,1,2,38,1,3
3,23,14,9,9,5,4,2,27.27777778,0,0,0,29,3,2,32,1,3,30,1,3,32,1,3,35,1,2,35,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,35,10,25,13,4,9,2,25.66666667,45,1,2,30,1,2,24,2,3,21.66666667,3,3,30,2,3,15,2,2,30.5,2,3
1,13,2,11,5,1,4,2,0,7,1,2,0,0,0,13,2,3,0,0,0,5,1,3,31,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,3,1,0,1,2,0,0,0,0,0,0,0,16,1,3,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,2,6,3,1,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,2,29,2,3
0,7,4,3,3,2,1,1,37,44,1,2,0,0,0,28,1,3,0,0,0,0,0,0,39,1,2,0,0,0
2,24,12,12,9,5,4,2,23.7,33,1,2,48,1,2,32,1,3,29.5,2,3,40,1,3,39,1,2,29.5,2,3
0,11,3,8,4,1,3,2,7,0,0,0,0,0,0,0,0,0,5,1,3,6,1,3,9,1,2,33,1,3
4,30,15,15,11,6,5,2,30.26666667,35,1,2,41,1,2,33,1,3,31.5,2,3,21,3,3,39,1,2,31,2,3
0,18,18,0,7,7,0,1,39.27777778,39,1,2,42,1,2,35,1,3,31,1,3,30,1,3,41,1,2,32,1,3
1,17,8,9,6,3,3,2,29.61111111,0,0,0,0,0,0,30,1,3,17,1,3,20,1,3,43,1,2,30,2,3
1,21,15,6,8,6,2,2,32.9,32,1,2,34,1,2,33,1,3,29,2,3,33,1,3,32,1,2,33,1,3
0,18,18,0,7,7,0,1,32.33333333,47,1,2,41,1,2,42,1,3,36,1,3,34,1,3,36,1,2,36,1,3
2,24,18,6,9,7,2,2,40.72222222,37,1,2,30,1,2,30.5,2,3,32,2,3,43,1,3,44,1,2,42,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,42.11111111,39,1,2,47,1,2,39,1,3,33,1,3,46,1,3,39,1,2,40,1,3
2,22,8,14,8,3,5,2,24,0,1,2,0,0,0,17.5,2,3,35,1,3,33,1,3,42,1,2,24,2,3
1,21,15,6,8,6,2,2,38.05555556,38,1,2,37,1,2,33,1,3,29,2,3,30,1,3,38,1,2,35,1,3
0,4,0,4,2,0,2,2,0,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
0,18,18,0,7,7,0,1,44.33333333,42,1,2,50,1,2,43,1,3,44,1,3,46,1,3,45,1,2,48,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,40.55555556,42,1,2,45,1,2,34,1,3,33,1,3,43,1,3,44,1,2,46,1,3
0,18,18,0,7,7,0,1,34.5,46,1,2,33,1,2,36,1,3,37,1,3,32,1,3,45,1,2,40,1,3
2,24,12,12,9,5,4,2,28.23809524,37,1,2,40,1,2,22.5,2,3,28,2,3,33,1,3,43,1,2,38,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,0,8,3,0,3,2,35.33333333,0,0,0,0,0,0,25.5,2,3,0,0,0,0,0,0,1,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,15,6,8,6,2,2,35.66666667,35,1,2,44,1,2,30,1,3,38,1,3,40,1,3,31,1,2,22.5,2,3
0,18,18,0,7,7,0,1,45.16666667,46,1,2,46,1,2,42,1,3,41,1,3,40,1,3,47,1,2,44,1,3
3,25,13,12,9,5,4,2,42.83333333,40,1,2,0,0,0,31,1,3,12.66666667,3,3,30.5,2,3,42,1,2,44,1,3
3,27,9,18,10,4,6,2,34.66666667,50,1,2,30,1,2,26.5,2,3,27,2,3,25.5,2,3,43,1,2,30,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,15,6,9,5,2,3,2,23.59090909,0,0,0,0,0,0,33,1,3,21.66666667,3,3,34,1,3,0,0,0,0,0,0
2,24,15,9,9,6,3,2,30.16666667,35,1,2,40,1,2,36,1,3,26.33333333,3,3,30,1,3,43,1,2,32,1,3
1,21,15,6,8,6,2,1,41.94444444,46,1,2,47,1,2,36,1,3,33,1,3,37,1,3,45,1,2,29.5,2,3
0,18,18,0,7,7,0,1,45.44444444,44,1,2,47,1,2,34,1,3,39,1,3,42,1,3,42,1,2,43,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,41.44444444,40,1,2,48,1,2,33,1,3,44,1,3,33,1,3,42,1,2,45,1,3
2,22,7,15,8,3,5,2,34.4,36,1,2,0,0,0,19.5,2,3,20,1,3,28.5,2,3,41,1,2,39,1,3
2,24,15,9,9,6,3,2,32.45,38,1,2,40,1,2,25,2,3,32,1,3,31,2,3,41,1,2,31,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,24,15,9,9,6,3,2,37.16666667,38,1,2,39,1,2,22.66666667,3,3,30,1,3,30,1,3,40,1,2,30,1,3
0,3,0,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,7,0,3,3,0,1,32.33333333,43,1,2,0,0,0,0,0,0,0,0,0,0,0,0,39,1,2,37,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,39.44444444,44,1,2,48,1,2,32,1,3,30,1,3,36,1,3,39,1,2,40,1,3
1,21,15,6,8,6,2,2,43,37,1,2,46,1,2,36,1,3,28,2,3,30,1,3,43,1,2,45,1,3
2,23,13,10,9,5,4,2,38.88888889,32,2,2,10,1,2,31,1,3,30,1,3,26.5,2,3,41,1,2,30,1,3
3,27,9,18,10,4,6,2,35.38888889,42,1,2,40,1,2,17.5,2,3,29,2,3,28,2,3,41,1,2,33,1,3
0,13,7,6,5,3,2,2,40.33333333,41,1,2,0,0,0,18,1,3,26,1,3,0,0,0,35,1,2,32,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,20,11,9,7,4,3,2,13.90909091,0,0,0,0,0,0,15.33333333,3,3,33,1,3,33,1,3,44,1,2,46,1,3
0,18,18,0,7,7,0,1,38.66666667,43,1,2,45,1,2,36,1,3,32,1,3,35,1,3,40,1,2,35,1,3
1,21,18,3,8,7,1,2,41.22222222,41,1,2,46,1,2,30,1,3,30.5,2,3,30,1,3,39,1,2,42,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,18,2,8,7,1,2,41,39,1,2,40,1,2,32,1,3,33,1,3,34,1,3,33.5,2,2,36,1,3
0,10,5,5,4,2,2,2,26.2,44,1,2,0,0,0,35,1,3,0,0,0,0,0,0,29,1,2,14,1,3
2,24,15,9,9,6,3,2,38.38888889,30,1,2,45,1,2,31,1,3,35,1,3,19.33333333,3,3,41,1,2,42,1,3
0,7,7,0,3,3,0,1,36.5,48,1,2,0,0,0,0,0,0,0,0,0,0,0,0,46,1,2,34,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,15,6,8,6,2,2,40.94444444,46,1,2,46,1,2,32,1,3,26.5,2,3,35,1,3,43,1,2,38,1,3
1,21,15,6,8,6,2,2,30.69047619,37,1,2,43,1,2,31,1,3,28.5,2,3,38,1,3,31,1,2,46,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,18,3,8,7,1,2,38.5,37,1,2,33,1,2,31,1,3,30,2,3,31,1,3,41,1,2,42,1,3
0,18,18,0,7,7,0,1,41.33333333,42,1,2,47,1,2,31,1,3,32,1,3,32,1,3,42,1,2,44,1,3
0,2,2,0,1,1,0,1,0,42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,3,2,2,1,1,1,26.8,28,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,2,1,0,1,2,0,16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,45.94444444,48,1,2,46,1,2,44,1,3,47,1,3,39,1,3,40,1,2,49,1,3
0,11,0,11,4,0,4,2,0,0,0,0,0,0,0,12,1,3,24,1,3,19,1,3,0,1,2,0,0,0
2,24,15,9,9,6,3,2,30.52272727,39,1,2,31,1,2,37,1,3,26.33333333,3,3,33,1,3,46,1,2,48,1,3
0,2,0,2,1,0,1,2,14,17,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,43.66666667,36,1,2,47,1,2,37,1,3,36,1,3,39,1,3,41,1,2,46,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,5,3,3,2,1,2,34.66666667,0,0,0,0,0,0,0,0,0,20,1,3,0,0,0,32,1,2,35,1,3
0,7,7,0,3,3,0,1,0,33,1,2,0,0,0,0,0,0,0,0,0,31,1,3,35,1,2,0,0,0
0,18,18,0,7,7,0,1,41.38888889,42,1,2,45,1,2,34,1,3,44,1,3,37,1,3,45,1,2,44,1,3
0,2,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,45.16666667,46,1,2,48,1,2,46,1,3,47,1,3,44,1,3,45,1,2,46,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,13,3,6,5,1,1,30.91666667,46,1,2,0,0,0,35,1,3,11,1,3,41,1,3,30,1,2,34,1,3
1,21,15,6,8,6,2,2,37.66666667,42,1,2,38,1,2,34,1,3,23,2,3,31,1,3,34,1,2,42,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,27,12,15,10,5,5,2,31.3,44,1,2,44,1,2,30,1,3,23.5,2,3,24.33333333,3,3,45,1,2,44,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,16,2,14,6,1,5,2,4,14,1,2,0,0,0,0.5,2,3,0,0,0,0,0,0,30,1,2,13,2,3
0,18,18,0,7,7,0,1,42.61111111,41,1,2,48,1,2,31,1,3,33,1,3,36,1,3,45,1,2,45,1,3
1,21,15,6,8,6,2,2,33.47619048,45,1,2,47,1,2,21,2,3,33,1,3,41,1,3,33,1,2,31,1,3
0,2,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,5,3,3,2,1,2,33,0,0,0,0,0,0,0,0,0,0,0,0,27,1,3,35,1,2,30,1,3
0,18,18,0,7,7,0,1,41.27777778,46,1,2,42,1,2,35,1,3,41,1,3,31,1,3,34,1,2,42,1,3
0,18,18,0,7,7,0,1,32.9,46,1,2,41,1,2,33,1,3,35,1,3,31,1,3,39,1,2,32,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,0,7,3,0,3,2,34.83333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,2,2,11,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,15,6,8,6,2,2,40.83333333,44,1,2,46,1,2,21.5,2,3,31,1,3,36,1,3,45,1,2,33,1,3
0,18,18,0,7,7,0,1,37.33333333,50,1,2,41,1,2,36,1,3,34,1,3,41,1,3,40,1,2,41,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,39.44444444,40,1,2,46,1,2,34,1,3,36,1,3,37,1,3,43,1,2,39,1,3
1,21,15,6,8,6,2,1,38.38888889,47,1,2,38,1,2,35,1,3,28,2,3,39,1,3,41,1,2,42,1,3
2,24,12,12,9,5,4,2,42.92307692,46,1,2,42,1,2,30,1,3,24,2,3,29,2,3,46,1,2,30,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,15,6,8,6,2,2,39.5,44,1,2,43,1,2,36,1,3,24,2,3,37,1,3,42,1,2,40,1,3
2,17,5,12,6,2,4,2,25.22222222,0,0,0,0,0,0,22.5,2,3,0,0,0,23.5,2,3,45,1,2,40,1,3
6,36,12,24,13,5,8,2,25.38095238,39,1,2,35,1,2,17.33333333,3,3,25.75,4,3,32,2,3,43,1,2,40,1,3
2,24,12,12,9,5,4,2,37.94444444,41,1,2,36,1,2,30,1,3,24.5,2,3,30,1,3,35,1,2,27,2,3
0,18,18,0,7,7,0,1,37.11111111,39,1,2,34,1,2,35,1,3,37,1,3,32,1,3,42,1,2,32,1,3
0,18,16,2,7,6,1,1,29.5,47,1,2,10,1,2,33,1,3,37,1,3,32,1,3,41,1,2,40,1,3
0,18,16,2,7,6,1,1,38.38461538,37,1,2,21,1,2,30,1,3,31,1,3,32,1,3,39,1,2,41,1,3
0,18,18,0,7,7,0,1,37,43,1,2,48,1,2,43,1,3,31,1,3,34,1,3,33,1,2,38,1,3
4,30,12,18,11,5,6,2,40.86666667,38,1,2,32,1,2,28.66666667,3,3,29.33333333,3,3,31,1,3,42,1,2,41,1,3
0,5,2,3,2,1,1,2,42,0,0,0,0,0,0,0,0,0,0,0,0,18,1,3,45,1,2,0,0,0
1,19,16,3,7,6,1,2,34.27777778,0,0,0,38,1,2,30.5,2,3,31,1,3,36,1,3,40,1,2,41,1,3
0,18,18,0,7,7,0,1,41.61111111,45,1,2,41,1,2,30,1,3,30,1,3,40,1,3,45,1,2,39,1,3
1,17,11,6,6,4,2,2,34.11538462,0,0,0,0,0,0,33,1,3,30,1,3,14.5,2,3,43,1,2,37,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,7,0,3,3,0,1,28.16666667,33,1,2,0,0,0,0,0,0,0,0,0,0,0,0,31,1,2,33,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,15,6,8,6,2,2,44.05555556,39,1,2,41,1,2,29,2,3,42,1,3,33,1,3,45,1,2,31,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,16,2,7,6,1,1,40.92307692,39,1,2,28,1,2,31,1,3,43,1,3,35,1,3,41,1,2,40,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,26,8,18,9,3,6,2,36.76923077,0,0,0,0,0,0,37,1,3,25,3,3,29,3,3,31,1,2,31,1,3
0,5,5,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,2,31,1,3
0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,18,3,8,7,1,2,39.88888889,46,1,2,50,1,2,37,1,3,32,1,3,30.5,2,3,31,1,2,30,1,3
1,15,12,3,6,5,1,2,34.58823529,39,1,2,32,1,2,32.5,2,3,0,0,0,0,0,0,46,1,2,31,1,3
2,22,13,9,8,5,3,2,30.09090909,42,1,2,0,0,0,30,1,3,30,1,3,28.33333333,3,3,44,1,2,41,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,40.33333333,38,1,2,45,1,2,40,1,3,36,1,3,33,1,3,43,1,2,39,1,3
0,18,18,0,7,7,0,1,39.44444444,42,1,2,33,1,2,34,1,3,31,1,3,40,1,3,41,1,2,49,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,22,10,12,8,4,4,2,36.72222222,33,1,2,0,0,0,29.5,2,3,31,1,3,33,1,3,31,1,2,25,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,35.2,43,1,2,42,1,2,40,1,3,32,1,3,32,1,3,37,1,2,34,1,3
0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,0,6,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,2,3
0,18,18,0,7,7,0,1,39,49,1,2,44,1,2,37,1,3,34,1,3,36,1,3,40,1,2,42,1,3
0,18,18,0,7,7,0,1,36.88888889,40,1,2,49,1,2,31,1,3,32,1,3,32,1,3,42,1,2,34,1,3
1,11,0,11,4,0,4,2,0,0,0,0,0,0,0,3.5,2,3,0,0,0,0,0,0,0,1,2,16,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,42.11111111,42,1,2,45,1,2,33,1,3,36,1,3,40,1,3,31,1,2,39,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,15,6,8,6,2,2,38.27777778,42,1,2,40,1,2,34,1,3,29.5,2,3,35,1,3,44,1,2,33,1,3
0,18,18,0,7,7,0,1,41.94444444,39,1,2,45,1,2,31,1,3,32,1,3,30,1,3,43,1,2,38,1,3
0,18,18,0,7,7,0,1,42.22222222,36,1,2,34,1,2,35,1,3,38,1,3,43,1,3,42,1,2,40,1,3
0,16,16,0,6,6,0,1,39.82352941,0,0,0,42,1,2,32,1,3,35,1,3,33,1,3,32,1,2,30,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,42.55555556,45,1,2,47,1,2,36,1,3,44,1,3,43,1,3,39,1,2,42,1,3
2,23,13,10,9,5,4,2,41.58823529,20,2,2,41,1,2,40,1,3,35,1,3,25.5,2,3,43,1,2,35,1,3
0,2,0,2,1,0,1,2,0,0,0,0,25,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
