CAR_OCHO,NCC_OCHO,NCA_OCHO,NCP_OCHO,NAC_OCHO,NAA_OCHO,NAP_OCHO,EPA_OCHO,PROMEDIO_NUEVE,VECES_EI_OP_AI,CREDITOS_EI_OP_AI,NOTA_EE_CUATRO,VECES_EE_CUATRO,CREDITOS_EE_CUATRO,NOTA_EI_OP_BI,VECES_EI_OP_BI,CREDITOS_EI_OP_BI,NOTA_ING_ECONOMICA,VECES_ING_ECONOMICA,CREDITOS_ING_ECONOMICA,NOTA_CIBERNETICA_TRES,VECES_CIBERNETICA_TRES,CREDITOS_CIBERNETICA_TRES,NOTA_REDES_COM_TRES,VECES_REDES_COM_TRES,CREDITOS_REDES_COM_TRES,NOTA_DIS_ARQ_SOFT,VECES_DIS_ARQ_SOFT,CRADITOS_DIS_ARQ_SOFT
2,18,11,7,7,4,3,2,39.5,2,3,0,0,0,0,0,0,39,1,2,21.5,2,2,37,1,2,41,1,4
0,16,16,0,6,6,0,1,45,1,3,0,0,0,42,1,3,50,1,2,45,1,2,46,1,2,46,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,18,10,8,7,4,3,2,39.66666667,2,3,0,0,0,0,0,0,36,2,2,38,1,2,37,1,2,47,1,4
0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,19,11,8,7,4,3,2,28.625,1,3,0,0,0,0,0,0,33,1,2,15.5,2,2,35,1,2,35.5,2,4
0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,39.5,1,3,0,0,0,34,1,3,35,1,2,42,1,2,37,1,2,47,1,4
0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,41.4,1,3,0,0,0,34,1,3,42,1,2,40,1,2,41,1,2,49,1,4
0,16,16,0,6,6,0,1,37.75,1,3,0,0,0,36,1,3,46,1,2,32,1,2,41,1,2,50,1,4
0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,39.6875,1,3,0,0,0,39,1,3,45,1,2,46,1,2,46,1,2,50,1,4
0,16,16,0,6,6,0,1,38.9375,1,3,0,0,0,42,1,3,47,1,2,46,1,2,49,1,2,50,1,4
1,15,13,2,6,5,1,1,42.8,1,3,0,0,0,0,0,0,36.5,2,2,44,1,2,43,1,2,47,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,42.3125,1,3,0,0,0,42,1,3,48,1,2,46,1,2,46,1,2,50,1,4
0,13,13,0,5,5,0,1,43.07692308,1,3,0,0,0,0,0,0,41,1,2,46,1,2,47,1,2,50,1,4
0,16,16,0,6,6,0,1,41.92307692,1,3,0,0,0,39,1,3,39,1,2,44,1,2,46,1,2,48,1,4
0,13,13,0,5,5,0,1,38.76923077,1,3,0,0,0,0,0,0,41,1,2,44,1,2,46,1,2,48,1,4
0,0,0,0,0,0,0,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,24,5,19,8,2,6,2,34,1,3,0,0,0,36,1,3,43,1,2,23,2,2,0,0,0,20.66666667,3,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,0,1,1,0,1,39.5,0,0,0,0,0,0,0,0,45,1,2,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,27.1,1,3,0,0,0,38,1,3,36,1,2,40,1,2,41,1,2,47,1,4
0,16,16,0,6,6,0,1,35.71052632,1,3,0,0,0,38,1,3,46,1,2,41,1,2,41,1,2,36,1,4
0,13,13,0,5,5,0,1,44.9,1,3,0,0,0,0,0,0,47,1,2,45,1,2,48,1,2,48,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,46.4375,1,3,0,0,0,41,1,3,47,1,2,47,1,2,50,1,2,50,1,4
0,16,16,0,6,6,0,1,21.7,1,3,0,0,0,37,1,3,30,1,2,36,1,2,40,1,2,43,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,7,6,5,2,3,2,20,1,3,0,0,0,0,0,0,10,2,2,0,0,0,5,1,2,48,1,4
0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,40,1,3,0,0,0,0,0,0,32,1,2,46,1,2,37,1,2,36,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,25,11,14,10,4,6,2,24.28571429,2,3,0,0,0,37,1,3,27,4,2,41,1,2,34,1,2,45,1,4
0,13,13,0,5,5,0,1,42,1,3,0,0,0,0,0,0,48,1,2,33,1,2,48,1,2,48,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,41.6,1,3,0,0,0,0,0,0,50,1,2,34,1,2,44,1,2,50,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,30,1,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,33.21875,1,3,0,0,0,36,1,3,48,1,2,40,1,2,45,1,2,47,1,4
0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,44.46153846,1,3,0,0,0,39,1,3,47,1,2,49,1,2,47,1,2,49,1,4
0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,40.33333333,1,3,0,0,0,0,0,0,34,1,2,41,1,2,33,1,2,48,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,43.76923077,1,3,0,0,0,34,1,3,40,1,2,40,1,2,37,1,2,37,1,4
0,16,16,0,6,6,0,1,34.53125,1,3,0,0,0,36,1,3,37,1,2,40,1,2,43,1,2,45,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,20,14,6,8,5,3,2,29.4,1,3,0,0,0,34,1,3,26.66666667,3,2,40,1,2,50,1,2,44,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,40,1,3,0,0,0,0,0,0,50,1,2,49,1,2,45,1,2,49,1,4
0,13,13,0,5,5,0,1,42.8,1,3,0,0,0,0,0,0,45,1,2,45,1,2,49,1,2,50,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,0,4,2,0,2,2,26.75,0,0,0,0,0,0,0,0,25,2,2,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,34.66666667,1,3,0,0,0,39,1,3,50,1,2,35,1,2,39,1,2,48,1,4
0,13,13,0,5,5,0,1,41.6,1,3,0,0,0,0,0,0,46,1,2,45,1,2,46,1,2,50,1,4
0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,41,1,3,0,0,0,37,1,3,32,1,2,50,1,2,43,1,2,44,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,41.92307692,1,3,0,0,0,36,1,3,37,1,2,45,1,2,40,1,2,43,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18,14,4,7,5,2,1,31.25,1,3,0,0,0,37,1,3,24,2,2,49,1,2,39,1,2,47,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,43.4,1,3,0,0,0,0,0,0,43,1,2,49,1,2,48,1,2,50,1,4
0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16,10,6,6,4,2,2,24.7,2,3,0,0,0,0,0,0,32,1,2,42,1,2,47,1,2,49,1,4
1,18,14,4,7,5,2,1,41.5,1,3,0,0,0,36,1,3,29.5,2,2,32,1,2,43,1,2,48,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,42.8,1,3,0,0,0,0,0,0,50,1,2,43,1,2,44,1,2,49,1,4
0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,18,4,14,6,2,4,2,19.5,2,3,0,0,0,0,0,0,37,1,2,0,0,0,38,1,2,25.5,2,4
1,20,12,8,7,5,2,2,21.58333333,1,3,0,0,0,36,1,3,30,1,2,36,1,2,34,1,2,24.5,2,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,37,1,3,0,0,0,38,1,3,35,1,2,34,1,2,34,1,2,47,1,4
0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18,16,2,7,6,1,1,44.07692308,1,3,0,0,0,37,1,3,35,2,2,39,1,2,40,1,2,48,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,41.33333333,1,3,0,0,0,0,0,0,34,1,2,42,1,2,42,1,2,47,1,4
0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,44,1,3,0,0,0,0,0,0,49,1,2,43,1,2,49,1,2,44,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,0,4,2,0,2,2,30,0,0,0,0,0,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,41.75,1,3,0,0,0,0,0,0,37,1,2,41,1,2,46,1,2,36,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,16,4,7,6,1,2,35.03125,1,3,0,0,0,36,1,3,42,1,2,34,1,2,44,1,2,35,2,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,34.40625,1,3,0,0,0,34,1,3,37,1,2,47,1,2,49,1,2,47,1,4
2,23,9,14,8,4,4,2,22,2,3,0,0,0,41,1,3,40,1,2,43,1,2,38,1,2,24,2,4
2,14,2,12,5,1,4,2,38.5,0,0,0,0,0,0,0,0,28.5,2,2,0,0,0,43,1,2,24.5,2,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,45.15384615,1,3,0,0,0,0,0,0,39,1,2,45,1,2,45,1,2,37,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,45,1,3,0,0,0,0,0,0,48,1,2,45,1,2,47,1,2,38,1,4
0,16,16,0,6,6,0,1,32.90625,1,3,0,0,0,34,1,3,40,1,2,38,1,2,50,1,2,48,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14,0,14,5,0,5,2,2.111111111,0,0,0,0,0,0,0,0,0.333333333,3,2,0,0,0,0,0,0,20,2,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,16,4,7,6,1,2,38.75,1,3,0,0,0,39,1,3,30,1,2,43,1,2,30,1,2,36,2,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,36.23684211,1,3,0,0,0,40,1,3,45,1,2,41,1,2,44,1,2,48,1,4
0,13,13,0,5,5,0,1,26.75,1,3,0,0,0,0,0,0,37,1,2,36,1,2,31,1,2,38,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,11,4,6,4,2,1,40.33333333,1,3,0,0,0,0,0,0,25.5,2,2,41,1,2,40,1,2,46,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,40.30769231,1,3,0,0,0,48,1,3,39,1,2,43,1,2,50,1,2,39,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,2,2,2,1,1,2,14.5,0,0,0,0,0,0,0,0,34.5,2,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,44.23076923,1,3,0,0,0,45,1,3,34,1,2,41,1,2,50,1,2,36,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,0,1,1,0,1,6.5,0,0,0,0,0,0,0,0,39,1,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,38.5,1,3,0,0,0,35,1,3,38,1,2,45,1,2,44,1,2,32,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,43.84615385,1,3,0,0,0,0,0,0,39,1,2,46,1,2,47,1,2,40,1,4
0,13,13,0,5,5,0,1,45.6,1,3,0,0,0,0,0,0,42,1,2,44,1,2,46,1,2,47,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14,10,4,5,3,2,2,40.6,1,3,0,0,0,35,1,3,25,2,2,0,0,0,0,0,0,46,1,4
0,13,13,0,5,5,0,1,43.5,1,3,0,0,0,0,0,0,39,1,2,39,1,2,45,1,2,50,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17,9,8,6,4,2,2,18,1,3,0,0,0,0,0,0,34,1,2,39,1,2,38,1,2,24,2,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,5,4,4,2,2,2,30,0,0,0,0,0,36,1,3,38,1,2,5,2,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
