NOTA_EI_UNO,VECES_EI_UNO,CREDITOS_EI_UNO,NOTA_EI_DOS,VECES_EI_DOS,CREDITOS_EI_DOS,NOTA_GEO_SAL,VECES_GEO_SAL,CREDITOS_GEO_SAL,NOTA_PDI,VECES_PDI,CREDITOS_PDI,NOTA_PROCC,VECES_PROCC,CREDITOS_PROCC,NOTA_AVAP,VECES_AVAP,CREDITOS_AVAP,NOTA_ECONOMET,VECES_ECONOMET,CREDITOS_ECONOMET,CAR_SIETE,NCC_SIETE,NCA_SIETE,NCP_SIETE,NAC_SIETE,NAA_SIETE,NAP_SIETE,EPA_SIETE,ESTADO SIETE,PROMEDIO_OCHO
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
49,1,2,38,1,2,40,1,3,45,1,3,50,1,2,40,1,2,38,1,2,0,16,16,0,7,7,0,1,1,42.42857143
45,1,2,45,1,2,37,1,3,43,1,3,50,1,2,33,1,2,33,1,2,0,16,16,0,7,7,0,1,1,36.78571429
45,1,2,43,1,2,37,1,3,34,1,3,50,1,2,40,1,2,35,1,2,0,16,16,0,7,7,0,1,1,39.5
41,1,2,42,1,2,45,1,3,47,1,3,44,1,2,41,1,2,37,2,2,1,16,16,0,7,7,0,1,1,40.64285714
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
39,1,2,41,1,2,39,1,3,33,1,3,30,1,2,32,1,2,38,1,2,0,16,16,0,7,7,0,1,1,40.57142857
48,1,2,45,1,2,47,1,3,44,1,3,50,1,2,46,1,2,46,1,2,0,16,16,0,7,7,0,1,1,46.71428571
38,1,2,44,1,2,41,1,3,30,1,3,43,1,2,38,1,2,37,2,2,1,16,16,0,7,7,0,1,1,38.64285714
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
45,1,2,39,1,2,42,1,3,43,1,3,50,1,2,35,1,2,38,1,2,0,16,16,0,7,7,0,1,1,38.92857143
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
47,1,2,44,1,2,40,1,3,45,1,3,50,1,2,41,1,2,43,2,2,1,16,16,0,7,7,0,1,1,39.07142857
47,1,2,45,1,2,45,1,3,42,1,3,50,1,2,44,1,2,45,1,2,0,16,16,0,7,7,0,1,1,44
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
40,1,2,34,1,2,43,1,3,41,1,3,44,1,2,41,1,2,38,1,2,0,16,16,0,7,7,0,1,1,38.85714286
38,1,2,42,1,2,41,1,3,41,1,3,45,1,2,41,1,2,30,1,2,0,16,16,0,7,7,0,1,1,37
37,1,2,41,1,2,30,1,3,39,1,3,42,1,2,32,2,2,33,1,2,1,16,16,0,7,7,0,1,1,33.57142857
32,1,2,39,1,2,40,1,3,33,1,3,50,1,2,33,1,2,38,1,2,0,16,16,0,7,7,0,1,1,36.07142857
34,1,2,45,1,2,46,1,3,36,1,3,47,1,2,38,1,2,34,1,2,0,16,16,0,7,7,0,1,1,37.42857143
44,1,2,39,1,2,45,1,3,35,1,3,47,1,2,41,1,2,49,1,2,0,16,16,0,7,7,0,1,1,35.92857143
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
45,1,2,45,1,2,47,1,3,50,1,3,50,1,2,41,1,2,49,1,2,0,16,16,0,7,7,0,1,1,44.21428571
40,1,2,36,1,2,32,1,3,34,1,3,40,1,2,31,2,2,39,1,2,1,16,16,0,7,7,0,1,1,33.28571429
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
37,1,2,42,1,2,42,1,3,30,1,3,47,1,2,34,2,2,35,1,2,1,16,16,0,7,7,0,1,1,39.71428571
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
34,1,2,41,1,2,47,1,3,47,1,3,50,1,2,39,1,2,35,1,2,0,16,16,0,7,7,0,1,1,36.64285714
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
46,1,2,47,1,2,45,1,3,50,1,3,50,1,2,46,1,2,48,1,2,0,16,16,0,7,7,0,1,1,40.78571429
38,1,2,33,1,2,39,1,3,31,1,3,43,1,2,37,1,2,39,1,2,0,16,16,0,7,7,0,1,1,39.07142857
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
33,1,2,41,1,2,42,1,3,30,1,3,36,1,2,36,1,2,41,1,2,0,16,16,0,7,7,0,1,1,37.28571429
44,1,2,33,1,2,42,1,3,37,2,3,39,1,2,30,2,2,42,1,2,2,16,16,0,7,7,0,1,1,35.5
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
35,1,2,39,1,2,46,1,3,36,1,3,43,1,2,36,1,2,34,1,2,0,16,16,0,7,7,0,1,1,39
41,1,2,40,1,2,45,1,3,39,1,3,47,1,2,41,1,2,39,1,2,0,16,16,0,7,7,0,1,1,37.71428571
36,1,2,41,1,2,39,1,3,34,1,3,44,1,2,30,1,2,30,1,2,0,16,16,0,7,7,0,1,1,35.35714286
30,1,2,41,1,2,44,1,3,36,1,3,50,1,2,31,1,2,37,1,2,0,16,16,0,7,7,0,1,1,38.14285714
45,1,2,46,1,2,47,1,3,39,1,3,50,1,2,42,1,2,47,1,2,0,16,16,0,7,7,0,1,1,42.71428571
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
43,1,2,35,1,2,36,1,3,35,1,3,50,1,2,30,1,2,36,1,2,0,16,16,0,7,7,0,1,1,37.5
42,1,2,37,1,2,34,1,3,44,1,3,45,1,2,33,1,2,30,1,2,0,16,16,0,7,7,0,1,1,35.28571429
42,1,2,40,1,2,39,1,3,40,2,3,40,1,2,31,1,2,34,2,2,2,16,16,0,7,7,0,1,1,36.35714286
32,1,2,42,1,2,37,1,3,30,1,3,45,1,2,36,1,2,40,1,2,0,16,16,0,7,7,0,1,1,35.28571429
42,1,2,35,1,2,35,1,3,36,1,3,36,1,2,33,1,2,44,1,2,0,16,16,0,7,7,0,1,1,37.92857143
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
45,1,2,42,1,2,42,1,3,39,1,3,40,1,2,30,1,2,39,1,2,0,16,16,0,7,7,0,1,1,39
42,1,2,45,1,2,45,1,3,50,1,3,45,1,2,41,1,2,49,1,2,0,16,16,0,7,7,0,1,1,45
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
37,1,2,35,1,2,42,1,3,30,1,3,41,1,2,39,1,2,35,1,2,0,16,16,0,7,7,0,1,1,37.5
36,1,2,33,1,2,46,1,3,30,1,3,36,1,2,38,1,2,33,1,2,0,16,16,0,7,7,0,1,1,40.64285714
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
45,1,2,38,1,2,46,1,3,35,1,3,45,1,2,41,1,2,38,1,2,0,16,16,0,7,7,0,1,1,34.57142857
31,1,2,39,1,2,34,1,3,31,1,3,33,1,2,30,2,2,34,1,2,1,16,16,0,7,7,0,1,1,38.57142857
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
43,1,2,46,1,2,47,1,3,35,1,3,31,1,2,33,1,2,36,1,2,0,16,16,0,7,7,0,1,1,43.5
45,1,2,40,1,2,44,1,3,38,1,3,43,1,2,42,1,2,43,1,2,0,16,16,0,7,7,0,1,1,39
42,1,2,32,1,2,37,1,3,35,2,3,31,1,2,35,1,2,34,3,2,2,16,16,0,7,7,0,2,3,36.14285714
45,1,2,39,1,2,44,1,3,38,1,3,50,1,2,32,1,2,42,1,2,0,16,16,0,7,7,0,1,1,39.64285714
34,1,2,47,1,2,35,1,3,36,1,3,47,1,2,42,1,2,41,2,2,1,16,16,0,7,7,0,1,1,38.71428571
43,1,2,42,1,2,37,1,3,36,1,3,40,1,2,40,1,2,32,1,2,0,16,16,0,7,7,0,1,1,39.14285714
37,1,2,32,1,2,31,1,3,39,1,3,38,1,2,30,1,2,33,1,2,0,16,16,0,7,7,0,1,1,35.57142857
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
39,1,2,43,1,2,44,1,3,39,1,3,50,1,2,45,1,2,43,1,2,0,16,16,0,7,7,0,1,1,41.92857143
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
32,1,2,38,1,2,31,1,3,30,1,3,42,1,2,30,1,2,38,1,2,0,16,16,0,7,7,0,1,1,34.42857143
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
42,1,2,30,1,2,44,1,3,41,1,3,50,1,2,37,1,2,39,1,2,0,16,16,0,7,7,0,1,1,39
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
30,1,2,50,1,2,35,2,3,41,1,3,41,1,2,32,2,2,30,1,2,2,16,16,0,7,7,0,1,1,34
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
39,1,2,46,1,2,0,0,3,30,3,3,30,1,2,33,1,2,39,1,2,1,16,13,3,6,6,1,2,3,36
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
42,1,2,43,1,2,36,1,3,41,1,3,41,1,2,31,1,2,46,1,2,0,16,16,0,7,7,0,1,1,41.07142857
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
41,1,2,39,1,2,45,1,3,41,1,3,50,1,2,43,1,2,41,1,2,0,16,16,0,7,7,0,1,1,44.21428571
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
45,1,2,42,1,2,35,1,3,32,1,3,50,1,2,30,1,2,45,1,2,0,16,16,0,7,7,0,1,1,40.92857143
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
33,1,2,37,1,2,31,1,3,36,1,3,43,1,2,30,1,2,46,2,2,1,16,16,0,7,7,0,1,1,36.28571429
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
42,1,2,30,1,2,37,1,3,32,1,3,36,1,2,40,1,2,34,2,2,1,16,16,0,7,7,0,1,1,33.71428571
38,1,2,43,1,2,31,1,3,33,1,3,40,1,2,30,1,2,34,1,2,0,16,16,0,7,7,0,1,1,39.42857143
43,1,2,36,1,2,0,0,3,30,2,3,42,1,2,31,1,2,36,3,2,2,16,13,3,6,6,1,2,3,35.5
41,1,2,37,1,2,46,1,3,37,1,3,48,1,2,35,2,2,39,1,2,1,16,16,0,7,7,0,1,1,38.42857143
38,1,2,44,1,2,35,1,3,33,1,3,50,2,2,32,1,2,37,1,2,1,16,16,0,7,7,0,1,1,34.5
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
36,1,2,36,1,2,36,2,3,43,2,3,50,1,2,32,1,2,36,1,2,2,16,16,0,7,7,0,1,1,40.57142857
43,1,2,39,1,2,37,1,3,44,1,3,48,1,2,39,2,2,33,1,2,1,16,16,0,7,7,0,1,1,41.21428571
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
41,1,2,45,1,2,45,1,3,41,1,3,47,1,2,43,1,2,45,1,2,0,16,16,0,7,7,0,1,1,41.14285714
36,1,2,33,1,2,34,1,3,42,1,3,42,1,2,42,1,2,41,1,2,0,16,16,0,7,7,0,1,1,39.92857143
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
36,1,2,32,1,2,0,0,3,32,1,3,41,1,2,33,2,2,30,1,2,1,16,13,3,6,6,1,1,1,34.90909091
38,1,2,40,1,2,31,1,3,37,1,3,45,1,2,30,1,2,36,2,2,1,16,16,0,7,7,0,1,1,37.42857143
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
37,1,2,43,1,2,46,1,3,40,1,3,38,1,2,37,1,2,37,1,2,0,16,16,0,7,7,0,1,1,41.21428571
38,1,2,45,1,2,35,1,3,39,1,3,50,1,2,30,1,2,36,1,2,0,16,16,0,7,7,0,1,1,39.21428571
39,1,2,46,1,2,47,1,3,34,1,3,50,1,2,33,1,2,40,1,2,0,16,16,0,7,7,0,1,1,41.85714286
30,1,2,44,1,2,44,1,3,42,1,3,42,1,2,42,1,2,42,1,2,0,16,16,0,7,7,0,1,1,39.92857143
44,1,2,33,1,2,45,1,3,36,1,3,47,1,2,43,1,2,43,1,2,0,16,16,0,7,7,0,1,1,41.28571429
44,1,2,30,1,2,34,1,3,44,1,3,38,1,2,42,1,2,39,1,2,0,16,16,0,7,7,0,1,1,36.57142857
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
31,1,2,39,1,2,46,1,3,31,1,3,38,1,2,32,1,2,37,1,2,0,16,16,0,7,7,0,1,1,35.71428571
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
42,1,2,43,1,2,43,1,3,42,1,3,47,1,2,44,1,2,40,1,2,0,16,16,0,7,7,0,1,1,38.35714286
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
42,1,2,38,1,2,35,1,3,33,1,3,33,1,2,31,1,2,40,2,2,1,16,16,0,7,7,0,1,1,37.75
43,1,2,32,1,2,31,1,3,30,1,3,41,1,2,30,1,2,38,1,2,0,16,16,0,7,7,0,1,1,38.57142857
41,1,2,46,1,2,46,1,3,42,1,3,47,1,2,41,1,2,45,1,2,0,16,16,0,7,7,0,1,1,40.92857143
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
46,1,2,41,1,2,46,1,3,42,1,3,31,1,2,35,1,2,38,1,2,0,16,16,0,7,7,0,1,1,41.16666667
38,1,2,42,1,2,32,1,3,37,1,3,39,1,2,30,2,2,36,1,2,1,16,16,0,7,7,0,1,1,36.42857143
41,1,2,41,1,2,42,1,3,42,1,3,40,1,2,30,1,2,36,1,2,0,16,16,0,7,7,0,1,1,38.78571429
35,1,2,43,1,2,45,1,3,36,1,3,50,1,2,46,1,2,40,1,2,0,16,16,0,7,7,0,1,1,42.42857143
30,1,2,43,1,2,36,1,3,39,1,3,31,1,2,30,1,2,38,2,2,1,16,16,0,7,7,0,1,1,35.42857143
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
43,1,2,37,1,2,0,0,3,31,1,3,50,2,2,30,1,2,36,2,2,2,16,13,3,6,6,1,1,1,36.2
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
34,1,2,41,1,2,42,1,3,35,2,3,35,1,2,36,1,2,30,1,2,1,16,16,0,7,7,0,1,1,37.14285714
0,0,2,0,0,2,0,0,3,37,1,3,36,1,2,30,1,2,12,1,2,0,16,7,9,4,3,4,2,3,30.33333333
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
37,1,2,42,1,2,34,1,3,38,1,3,50,2,2,36,1,2,37,2,2,2,16,16,0,7,7,0,1,1,34.92857143
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
44,1,2,39,1,2,47,1,3,30,1,3,50,2,2,34,2,2,34,1,2,2,16,16,0,7,7,0,1,1,39.07142857
45,1,2,37,1,2,45,1,3,30,1,3,47,1,2,39,1,2,37,1,2,0,16,16,0,7,7,0,1,1,39.57142857
39,1,2,37,1,2,32,1,3,35,1,3,41,1,2,30,1,2,38,1,2,0,16,16,0,7,7,0,1,1,39.57142857
45,1,2,36,1,2,36,1,3,38,1,3,40,1,2,30,1,2,45,2,2,1,16,16,0,7,7,0,1,1,35.28571429
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
44,1,2,45,1,2,0,0,3,36,1,3,30,1,2,37,2,2,27,2,2,2,16,11,5,6,5,2,1,1,36.4
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,40
30,1,2,41,1,2,39,1,3,37,1,3,40,1,2,31,1,2,30,1,2,0,16,16,0,7,7,0,1,1,39.35714286
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,30,2,3,46,1,2,12,1,2,32,2,2,2,16,7,9,4,3,4,2,3,26
47,1,2,40,1,2,34,1,3,32,1,3,50,1,2,30,1,2,40,1,2,0,16,16,0,7,7,0,1,1,36.85714286
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
35,1,2,45,1,2,45,1,3,44,1,3,47,1,2,43,1,2,30,1,2,0,16,16,0,7,7,0,1,1,41.42857143
42,1,2,40,1,2,42,1,3,39,1,3,46,1,2,40,1,2,45,1,2,0,16,16,0,7,7,0,1,1,41
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
36,1,2,34,1,2,0,0,3,31,1,3,33,1,2,31,1,2,33,1,2,0,16,13,3,6,6,1,1,1,35.28571429
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,30,1,3,45,1,2,27,1,2,0,0,2,0,16,5,11,3,2,5,2,3,33
31,1,2,39,1,2,32,1,3,35,1,3,50,1,2,36,1,2,39,1,2,0,16,16,0,7,7,0,1,1,36.64285714
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
43,1,2,42,1,2,46,1,3,36,1,3,50,2,2,32,1,2,35,2,2,2,16,16,0,7,7,0,1,1,35.5
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
35,1,2,36,1,2,42,1,3,31,1,3,30,1,2,34,1,2,30,1,2,0,16,16,0,7,7,0,1,1,34.64285714
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
44,1,2,30,1,2,34,1,3,38,1,3,46,1,2,42,1,2,36,2,2,1,16,16,0,7,7,0,1,1,37.64285714
40,1,2,41,1,2,34,1,3,40,1,3,50,1,2,33,1,2,38,1,2,0,16,16,0,7,7,0,1,1,41.92857143
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
44,1,2,45,1,2,39,1,3,35,1,3,40,1,2,35,1,2,34,1,2,0,16,16,0,7,7,0,1,1,39.71428571
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
40,1,2,42,1,2,39,1,3,45,1,3,46,1,2,30,1,2,40,1,2,0,16,16,0,7,7,0,1,1,40.92857143
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
42,1,2,40,1,2,35,1,3,42,1,3,44,1,2,30,1,2,39,1,2,0,16,16,0,7,7,0,1,1,40.64285714
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
41,1,2,40,1,2,42,1,3,39,1,3,42,1,2,42,2,2,41,1,2,1,16,16,0,7,7,0,1,1,37.35714286
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
42,1,2,36,1,2,44,1,3,42,1,3,48,1,2,43,1,2,42,1,2,0,16,16,0,7,7,0,1,1,37.07142857
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
44,1,2,38,1,2,43,1,3,44,1,3,50,1,2,33,1,2,45,1,2,0,16,16,0,7,7,0,1,1,39.28571429
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
40,1,2,41,1,2,46,1,3,30,1,3,45,1,2,33,1,2,34,1,2,0,16,16,0,7,7,0,1,1,36.07142857
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
47,1,2,46,1,2,48,1,3,50,1,3,50,1,2,44,1,2,48,1,2,0,16,16,0,7,7,0,1,1,45.92857143
43,1,2,38,1,2,37,2,3,39,1,3,40,1,2,30,1,2,38,1,2,1,16,16,0,7,7,0,1,1,34.5
41,1,2,35,1,2,0,0,3,38,1,3,39,1,2,43,1,2,37,2,2,1,16,13,3,6,6,1,1,1,33.66666667
39,1,2,39,1,2,36,1,3,36,1,3,47,1,2,40,1,2,33,1,2,0,16,16,0,7,7,0,1,1,39.07142857
41,1,2,42,1,2,37,1,3,38,1,3,43,1,2,42,1,2,40,1,2,0,16,16,0,7,7,0,1,1,36.57142857
38,1,2,42,1,2,36,1,3,37,1,3,48,1,2,30,1,2,44,2,2,1,16,16,0,7,7,0,1,1,38.21428571
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
47,1,2,45,1,2,42,1,3,39,1,3,45,1,2,32,1,2,41,1,2,0,16,16,0,7,7,0,1,1,40.07142857
41,1,2,41,1,2,37,2,3,39,1,3,50,1,2,42,1,2,41,2,2,2,16,16,0,7,7,0,1,1,33.91666667
34,1,2,36,1,2,35,1,3,38,1,3,44,1,2,37,2,2,39,1,2,1,16,16,0,7,7,0,1,1,28.36363636
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
